POA_CODE_2021,D_5_9_FPET_MPTLF,D_5_9_FPET_MPNLF,D_5_9_FPET_MPLFSNS,D_5_9_FPET_T,D_5_9_FPULFTW_MPEFT,D_5_9_FPULFTW_MPEPT,D_5_9_FPULFTW_MP_EAW,D_5_9_FPULFTW_MP_E_HNS,D_5_9_FPULFTW_MPET,D_5_9_FPULFTW_MPULFTW,D_5_9_FPULFTW_MPULPTW,D_5_9_FPULFTW_MPUT,D_5_9_FPULFTW_MPTLF,D_5_9_FPULFTW_MPNLF,D_5_9_FPULFTW_MPLFSNS,D_5_9_FPULFTW_T,D_5_9_FPULPTW_MPEFT,D_5_9_FPULPTW_MPEPT,D_5_9_FPULPTW_MPEAW,D_5_9_FPULPTW_MP_E_HNS,D_5_9_FPULPTW_MPET,D_5_9_FPULPTW_MPULFTW,D_5_9_FPULPTW_MPULPTW,D_5_9_FPULPTW_MPUT,D_5_9_FPULPTW_MPTLF,D_5_9_FPULPTW_MPNLF,D_5_9_FPULPTW_MPLFSNS,D_5_9_FPULPTW_T,D_5_9_FPUT_MPEFT,D_5_9_FPUT_MPEPT,D_5_9_FPUT_MPEAW,D_5_9_FPUT_MPEHNS,D_5_9_FPUT_MPET,D_5_9_FPUT_MPULFTW,D_5_9_FPUT_MPULPTW,D_5_9_FPUT_MPUT,D_5_9_FPUT_MPTLF,D_5_9_FPUT_MPNLF,D_5_9_FPUT_MPLFSNS,D_5_9_FPUT_T,D_5_9_FPTLF_MPEFT,D_5_9_FPTLF_MPEPT,D_5_9_FPTLF_MPEAW,D_5_9_FPTLF_MPEHNS,D_5_9_FPTLF_MPET,D_5_9_FPTLF_MPULFTW,D_5_9_FPTLF_MPULPTW,D_5_9_FPTLF_MPUT,D_5_9_FPTLF_MPTLF,D_5_9_FPTLF_MPNLF,D_5_9_FPTLF_MPLFSNS,D_5_9_FPTLF_T,D_5_9_FPNLF_MPEFT,D_5_9_FPNLF_MPEPT,D_5_9_FPNLF_MPEAW,D_5_9_FPNLF_MPEHNS,D_5_9_FPNLF_MPET,D_5_9_FPNLF_MPULFTW,D_5_9_FPNLF_MPULPTW,D_5_9_FPNLF_MPUT,D_5_9_FPNLF_MPTLF,D_5_9_FPNLF_MPNLF,D_5_9_FPNLF_MPLFSNS,D_5_9_FPNLF_T,D_5_9_FPLFSNS_MPEFT,D_5_9_FPLFSNS_MPEPT,D_5_9_FPLFSNS_MPEAW,D_5_9_FPLFSNS_MPEHNS,D_5_9_FPLFSNS_MPET,D_5_9_FPLFSNS_MPULFTW,D_5_9_FPLFSNS_MPULPTW,D_5_9_FPLFSNS_MPUT,D_5_9_FPLFSNS_MPTLF,D_5_9_FPLFSNS_MPNLF,D_5_9_FPLFSNS_MPLFSNS,D_5_9_FPLFSNS_T,D_5_9_FPT_MPEFT,D_5_9_FPT_MPEPT,D_5_9_FPT_MPEAW,D_5_9_FPT_MPEHNS,D_5_9_FPT_MPET,D_5_9_FPT_MPULFTW,D_5_9_FPT_MPULPTW,D_5_9_FPT_MPUT,D_5_9_FPT_MPTLF,D_5_9_FPT_MPNLF,D_5_9_FPT_MPLFSNS,D_5_9_FPT_T,D_10_12_FPEFT_MPEFT,D_10_12_FPEFT_MPEPT,D_10_12_FPEFT_MPEAW,D_10_12_FPEFT_MPEHNS,D_10_12_FPEFT_MPET,D_10_12_FPEFT_MPULFTW,D_10_12_FPEFT_MPULPTW,D_10_12_FPEFT_MPUT,D_10_12_FPEFT_MPTLF,D_10_12_FPEFT_MPNLF,D_10_12_FPEFT_MPLFSNS,D_10_12_FPEFT_T,D_10_12_FPEPT_MPEFT,D_10_12_FPEPT_MPEPT,D_10_12_FPEPT_MPEAW,D_10_12_FPEPT_MPEHNS,D_10_12_FPEPT_MPET,D_10_12_FPEPT_MPULFTW,D_10_12_FPEPT_MPULPTW,D_10_12_FPEPT_MPUT,D_10_12_FPEPT_MPTLF,D_10_12_FPEPT_MPNLF,D_10_12_FPEPT_MPLFSNS,D_10_12_FPEPT_T,D_10_12_FPEAW_MPEFT,D_10_12_FPEAW_MPEPT,D_10_12_FPEAW_MPEAW,D_10_12_FPEAW_MPEHNS,D_10_12_FPEAW_MPET,D_10_12_FPEAW_MPULFTW,D_10_12_FPEAW_MPULPTW,D_10_12_FPEAW_MPUT,D_10_12_FPEAW_MPTLF,D_10_12_FPEAW_MPNLF,D_10_12_FPEAW_MPLFSNS,D_10_12_FPEAW_T,D_10_12_FPHNS_MPEFT,D_10_12_FPHNS_MPEPT,D_10_12_FPHNS_MPEAW,D_10_12_FPHNS_MPEHNS,D_10_12_FPHNS_MPET,D_10_12_FPHNS_MPULFTW,D_10_12_FPHNS_MPULPTW,D_10_12_FPHNS_MPUT,D_10_12_FPHNS_MPTLF,D_10_12_FPHNS_MPNLF,D_10_12_FPHNS_MPLFSNS,D_10_12_FPHNS_T,D_10_12_FPET_MPEFT,D_10_12_FPET_MPEPT,D_10_12_FPET_MPEAW,D_10_12_FPET_MPEHNS,D_10_12_FPET_MPET,D_10_12_FPET_MPULFTW,D_10_12_FPET_MPULPTW,D_10_12_FPET_MPUT,D_10_12_FPET_MPTLF,D_10_12_FPET_MPNLF,D_10_12_FPET_MPLFSNS,D_10_12_FPET_T,D_10_12_FPULFTW_MPEFT,D_10_12_FPULFTW_MPEPT,D_10_12_FPULFTW_MPEAW,D_10_12_FPULFTW_MPEHNS,D_10_12_FPULFTW_MPET,D_10_12_FPULFTW_MPULFTW,D_10_12_FPULFTW_MPULPTW,D_10_12_FPULFTW_MPUT,D_10_12_FPULFTW_MPTLF,D_10_12_FPULFTW_MPNLF,D_10_12_FPULFTW_MPLFSNS,D_10_12_FPULFTW_T,D_10_12_FPULPTW_MPEFT,D_10_12_FPULPTW_MPEPT,D_10_12_FPULPTW_MPEAW,D_10_12_FPULPTW_MPEHNS,D_10_12_FPULPTW_MPET,D_10_12_FPULPTW_MPULFTW,D_10_12_FPULPTW_MPULPTW,D_10_12_FPULPTW_MPUT,D_10_12_FPULPTW_MPTLF,D_10_12_FPULPTW_MPNLF,D_10_12_FPULPTW_MPLFSNS,D_10_12_FPULPTW_T,D_10_12_FPUT_MPEFT,D_10_12_FPUT_MPEPT,D_10_12_FPUT_MPEAW,D_10_12_FPUT_MPEHNS,D_10_12_FPUT_MPET,D_10_12_FPUT_MPULFTW,D_10_12_FPUT_MPULPTW,D_10_12_FPUT_MPUT,D_10_12_FPUT_MPTLF,D_10_12_FPUT_MPNLF,D_10_12_FPUT_MPLFSNS,D_10_12_FPUT_T,D_10_12_FPTLF_MPEFT,D_10_12_FPTLF_MPEPT,D_10_12_FPTLF_MPEAW,D_10_12_FPTLF_MPEHNS,D_10_12_FPTLF_MPET,D_10_12_FPTLF_MPULFTW,D_10_12_FPTLF_MPULPTW,D_10_12_FPTLF_MPUT,D_10_12_FPTLF_MPTLF,D_10_12_FPTLF_MPNLF,D_10_12_FPTLF_MPLFSNS,D_10_12_FPTLF_T,D_10_12_FPNLF_MPEFT,D_10_12_FPNLF_MPEPT,D_10_12_FPNLF_MPEAW,D_10_12_FPNLF_MPEHNS
POA3181,284,7,0,299,3,0,0,0,3,0,0,0,3,0,0,3,3,0,0,0,3,0,0,0,3,0,0,3,3,0,0,0,3,0,0,0,3,0,0,3,247,29,4,6,286,0,0,0,289,7,0,298,37,3,0,0,46,0,0,0,48,5,0,49,0,0,0,0,0,0,0,0,0,0,0,0,287,32,4,4,336,5,0,5,335,15,0,352,67,6,0,0,75,4,0,4,80,0,0,83,40,4,0,0,43,0,0,0,43,7,0,49,6,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,110,15,0,0,124,4,0,4,129,10,0,138,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,3,0,0,0,3,0,0,0,3,0,0,3,114,15,0,0,127,4,0,4,132,10,0,140,14,5,0,0
POA3182,286,16,0,301,3,0,0,0,3,0,0,0,3,0,0,4,5,0,0,0,5,0,0,0,5,0,0,5,8,0,0,0,8,0,0,0,8,0,0,10,247,30,3,3,287,9,6,7,300,14,0,314,46,8,0,0,56,5,0,5,60,9,0,72,0,0,0,0,0,0,0,0,0,0,0,0,297,36,9,3,345,11,6,13,359,26,0,385,87,7,0,0,97,0,0,0,96,5,0,100,65,8,0,0,73,3,0,3,74,0,0,76,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,157,15,3,0,169,5,0,5,173,8,0,183,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,157,15,3,0,169,3,0,3,174,7,0,184,22,3,0,0
POA3183,575,18,4,599,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,444,106,8,15,570,8,0,8,577,18,4,598,92,25,3,4,123,0,0,0,124,19,0,141,0,0,0,0,6,0,0,0,6,0,4,7,536,128,12,20,701,10,0,10,703,43,10,751,80,15,0,0,95,0,0,0,95,3,0,101,138,60,0,4,201,4,0,5,205,3,0,208,14,6,0,3,19,0,0,0,19,0,0,16,0,0,0,3,6,0,0,0,6,0,0,4,238,75,6,8,321,4,0,5,323,14,0,339,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,0,0,0,9,0,0,9,7,0,0,0,10,0,0,3,11,0,0,11,237,77,6,8,329,5,4,5,336,14,0,342,39,16,0,3
POA3184,373,10,0,385,3,0,0,0,5,0,0,0,5,0,0,5,0,4,0,0,5,0,0,0,5,0,0,5,3,5,0,0,13,0,0,0,13,0,0,13,305,57,4,3,372,6,5,10,378,10,0,392,47,6,3,5,65,0,0,0,65,8,0,75,0,0,0,0,0,0,0,0,0,0,0,0,352,70,6,6,435,6,5,10,442,22,0,466,91,12,0,0,106,0,0,0,111,5,0,116,70,16,0,0,89,0,0,0,92,3,0,98,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,175,32,0,7,207,3,0,3,215,8,0,223,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,4,5,0,0,0,5,0,0,0,5,0,0,5,178,32,0,7,216,3,0,3,215,8,0,226,25,0,0,0
POA3185,512,13,0,523,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,7,6,0,8,12,0,0,0,12,0,0,0,12,6,0,15,432,71,7,0,511,8,0,8,523,12,0,539,73,13,0,4,87,0,0,0,87,9,0,102,0,0,0,3,4,0,0,0,4,0,4,9,502,80,7,12,607,8,0,8,616,27,6,645,139,14,3,0,159,0,0,0,161,5,0,168,123,29,0,0,152,5,0,5,157,4,3,162,3,3,0,0,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,274,53,3,0,326,3,0,3,328,15,3,345,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,3,0,0,0,3,0,0,0,3,0,0,3,272,53,3,0,331,3,0,3,331,15,3,345,45,8,0,3
POA3186,718,23,0,743,4,0,0,0,4,0,0,0,4,0,0,4,11,0,0,0,11,0,0,0,11,0,0,11,18,0,0,0,18,0,0,0,18,0,0,18,637,83,3,5,725,3,0,8,735,23,0,764,180,19,0,0,198,5,0,5,205,18,0,216,0,0,0,0,6,0,0,0,6,0,0,7,820,100,9,8,933,4,0,5,937,45,6,984,211,21,4,0,239,8,0,8,246,19,0,263,195,29,0,0,227,6,0,6,236,10,0,239,3,0,0,0,12,0,0,0,10,0,0,12,3,0,0,0,3,0,0,0,3,0,0,5,422,48,9,3,483,13,0,13,491,25,0,519,9,0,0,0,9,0,0,0,9,0,0,9,10,0,0,0,10,0,0,0,10,0,0,10,18,0,0,0,18,0,0,0,18,0,0,18,434,48,9,3,494,13,0,13,508,25,0,536,107,23,0,6
POA3187,689,27,3,714,6,0,0,0,6,0,0,0,6,0,0,6,14,4,0,0,19,0,0,0,21,0,0,21,25,4,0,0,26,0,0,0,28,0,0,24,619,62,13,15,705,13,0,11,711,24,3,739,120,11,4,0,134,7,0,7,142,11,0,155,4,0,0,0,0,0,0,0,0,0,4,10,741,78,9,15,840,17,0,19,857,36,7,899,228,28,5,4,267,0,0,0,266,11,0,274,203,20,0,0,225,9,0,9,234,4,0,233,8,0,0,0,12,0,0,0,12,0,0,12,4,0,0,0,4,0,0,0,4,0,0,4,445,47,5,4,503,10,0,7,515,16,0,525,4,0,0,0,4,4,0,4,7,0,0,7,6,0,0,0,8,0,0,0,11,0,0,11,13,0,0,0,10,4,0,5,13,0,0,13,454,48,5,4,515,13,3,13,527,16,0,537,83,12,0,0
POA3188,705,15,0,714,10,0,0,0,10,0,0,0,10,0,0,10,10,0,0,0,10,0,0,0,10,0,0,14,21,0,0,0,21,0,0,0,22,0,0,19,641,57,0,7,708,13,0,13,723,13,0,738,126,7,0,0,131,0,0,0,135,12,0,147,0,0,0,5,5,0,0,0,5,0,0,0,764,61,4,6,842,17,0,17,861,23,0,884,231,19,0,0,255,6,0,6,260,12,0,263,188,19,0,0,215,3,0,4,215,3,0,221,9,0,0,0,9,0,0,0,9,0,0,11,0,0,0,0,4,0,0,0,4,0,0,4,435,45,3,3,480,11,0,7,488,11,0,504,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0,0,0,10,0,0,10,8,0,0,0,8,0,0,0,8,0,0,8,442,45,3,3,488,11,0,11,496,11,0,514,100,6,0,0
POA3189,250,10,0,261,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,7,0,0,0,7,0,0,7,5,5,0,0,3,0,0,0,3,0,0,3,230,18,3,0,255,0,0,0,260,10,0,264,30,7,0,4,40,0,0,0,37,7,0,49,0,0,0,0,0,0,0,0,0,0,0,0,260,22,5,6,295,3,0,4,297,13,4,316,55,7,0,0,61,0,0,0,61,0,0,67,69,11,0,0,82,0,0,0,79,3,0,82,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,15,0,0,144,0,0,0,146,4,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,18,0,0,150,0,0,0,157,4,0,157,21,0,0,0
POA3190,506,13,0,516,3,0,0,0,3,0,0,0,3,4,0,3,10,0,0,0,10,0,0,0,10,0,0,10,12,0,0,0,12,0,0,0,12,4,0,11,460,38,6,4,513,7,0,4,515,15,0,529,72,4,0,4,82,0,0,0,82,6,0,88,0,0,0,0,0,0,0,0,0,0,0,0,534,46,8,8,595,3,0,6,602,22,0,625,98,14,4,0,112,6,0,6,118,10,0,127,105,9,5,0,119,0,0,0,119,0,0,121,4,0,0,0,8,0,0,0,8,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,214,20,11,0,240,6,0,6,249,11,0,258,0,3,0,0,7,0,0,0,7,0,0,7,5,0,0,0,5,0,0,0,5,0,0,5,5,3,0,0,9,0,0,0,9,0,0,9,219,23,11,0,254,6,0,6,256,11,0,270,37,5,0,0
POA3191,395,4,0,401,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,0,0,0,6,0,0,6,7,0,0,0,7,5,0,5,11,0,0,11,364,29,3,0,396,11,0,11,402,4,0,413,72,0,0,0,71,0,0,0,79,7,0,81,0,0,0,0,0,0,0,0,0,0,0,0,429,32,4,0,469,11,0,11,477,14,0,496,123,9,0,0,134,0,0,0,134,9,0,145,116,9,0,0,128,0,0,0,128,5,0,135,6,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,247,16,0,0,268,0,0,0,267,15,0,288,3,0,0,0,3,0,0,0,3,0,0,3,4,0,0,0,3,0,0,0,3,0,0,7,8,0,0,0,6,0,0,0,6,0,0,11,256,18,0,0,277,0,0,0,277,16,0,295,41,3,0,0
POA3192,998,27,0,1023,10,0,0,0,10,0,0,0,8,0,0,8,12,7,0,0,17,0,3,3,16,3,0,23,22,7,0,0,29,0,3,3,25,3,0,32,890,104,11,8,1016,10,0,12,1023,27,0,1057,141,13,0,9,163,3,0,3,166,8,0,175,0,0,0,0,3,0,0,0,3,0,6,7,1032,112,11,15,1176,15,0,20,1199,33,5,1240,229,12,0,0,245,4,0,3,251,7,0,255,269,36,5,4,308,0,0,0,311,11,0,313,11,0,0,0,13,0,0,0,13,0,0,15,0,0,0,4,3,0,0,0,3,0,0,3,510,44,6,6,574,7,0,9,579,14,0,594,3,0,0,0,3,0,0,0,3,0,0,3,8,0,0,0,5,0,0,0,5,0,0,5,6,0,0,0,5,0,0,0,5,0,0,5,521,49,6,6,582,7,0,9,589,14,0,602,64,6,0,5
POA3193,770,30,5,802,0,0,0,0,4,0,0,0,4,0,0,4,13,0,0,0,13,0,0,0,15,0,0,16,12,0,0,0,19,0,0,0,17,0,0,15,691,68,12,9,783,9,0,12,785,34,5,824,152,11,0,3,161,0,0,0,168,9,0,172,0,0,0,0,0,0,0,0,0,0,0,0,843,78,12,9,945,9,3,12,959,43,5,1000,275,31,3,3,303,4,0,8,314,15,0,328,266,26,3,0,302,3,0,3,307,6,0,312,16,0,7,0,21,0,0,0,21,0,0,20,3,0,0,4,12,0,0,0,12,0,0,11,559,57,9,14,639,12,0,10,650,19,3,673,6,0,0,0,9,0,0,0,9,0,0,8,14,0,0,0,14,0,0,0,14,0,0,14,15,0,0,0,19,0,0,0,19,0,0,21,577,62,9,14,658,12,0,10,668,17,3,689,86,11,0,0
POA3194,470,15,0,482,6,0,0,0,6,0,0,0,6,0,0,6,6,0,0,0,6,0,0,0,6,0,0,6,11,0,0,0,11,0,0,0,8,0,0,8,425,39,7,0,473,6,0,8,482,15,0,497,68,9,0,0,78,4,4,4,80,3,0,83,0,0,0,0,0,0,0,0,0,0,0,0,491,43,7,7,548,9,0,11,564,18,0,582,112,11,0,0,125,0,0,3,126,3,0,133,129,21,3,0,150,0,0,0,150,5,0,159,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,249,25,5,0,285,0,0,3,287,8,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,25,5,0,284,0,0,3,293,12,0,298,32,3,0,0
POA3195,1618,42,6,1660,7,0,0,0,8,0,0,0,8,0,0,8,26,0,0,0,27,0,0,0,27,0,0,27,32,0,0,0,34,0,0,0,38,0,0,38,1472,125,27,7,1640,20,3,20,1654,42,6,1695,243,14,10,4,271,5,0,10,272,11,0,288,3,0,0,0,8,0,0,0,8,0,0,3,1716,145,38,17,1911,20,4,26,1934,51,4,1996,448,47,7,0,497,0,4,5,506,18,0,524,525,36,4,6,565,11,0,11,575,8,0,589,21,0,6,0,30,0,0,0,31,0,0,31,3,0,3,0,4,0,0,0,4,0,0,4,995,83,15,4,1104,13,4,15,1115,28,0,1141,7,0,0,0,7,0,0,0,7,0,0,7,17,0,0,0,21,0,0,0,21,0,0,21,25,0,0,0,30,0,0,0,30,0,0,30,1023,84,15,4,1132,13,4,15,1141,28,0,1172,123,11,4,0
POA3196,1130,11,0,1145,11,4,0,0,11,0,0,0,11,0,0,11,9,3,0,0,10,0,5,5,13,0,0,14,12,6,0,0,23,0,5,5,23,0,0,25,991,117,25,8,1136,8,11,16,1154,14,0,1164,174,16,6,9,198,0,0,0,197,10,0,207,0,0,0,0,0,0,0,0,0,0,6,6,1163,134,26,10,1334,8,12,16,1356,19,5,1378,204,24,8,0,233,3,0,3,237,8,0,241,253,34,0,0,292,4,0,4,296,13,0,307,5,5,8,0,15,0,0,0,15,0,0,15,5,0,0,0,0,0,0,0,0,0,0,4,466,66,14,3,547,8,0,8,553,11,6,568,5,0,0,0,3,0,0,0,3,0,0,3,11,0,0,0,11,0,0,0,11,0,0,11,13,0,0,0,13,0,0,0,16,0,0,16,479,66,14,3,560,5,0,5,567,11,6,584,60,0,0,0
POA3197,408,10,0,416,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,6,0,0,0,6,0,0,0,6,0,0,6,355,42,9,12,408,0,0,0,408,10,0,415,53,5,0,0,61,0,0,0,61,3,0,68,0,0,0,0,0,0,0,0,0,0,0,6,405,45,6,11,469,0,0,0,470,15,0,486,76,8,0,0,82,0,0,0,82,0,0,82,114,7,3,0,121,0,0,0,123,0,0,128,4,0,0,0,4,0,0,0,4,0,0,8,3,0,0,3,3,0,0,0,3,0,0,3,198,15,3,3,220,0,0,0,220,5,0,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,15,3,3,220,0,0,0,220,5,0,224,26,0,0,0
POA3198,555,31,0,578,0,0,0,0,3,3,0,3,6,0,0,8,9,0,0,0,9,0,0,0,9,0,0,9,9,0,0,0,9,3,0,3,10,0,0,11,476,60,10,8,557,4,4,3,564,29,0,597,91,8,0,3,107,0,0,4,111,10,0,117,0,0,0,0,0,0,0,0,0,0,6,6,571,74,12,15,667,7,5,10,673,37,7,714,81,12,0,0,86,0,0,0,86,4,0,98,130,13,3,0,150,4,0,4,154,4,0,153,7,0,0,0,7,0,0,0,7,0,0,7,0,0,0,0,4,0,0,0,4,0,0,4,218,25,9,3,253,4,0,4,257,10,0,259,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,4,0,0,4,225,25,9,3,251,4,0,4,259,10,0,268,39,8,0,0
POA3199,1785,72,3,1864,10,3,0,0,13,0,3,0,15,0,0,12,19,6,0,0,21,6,0,0,25,0,0,21,24,10,0,0,34,3,5,7,37,0,0,43,1514,225,48,16,1802,18,8,20,1829,74,3,1903,305,35,3,6,353,16,3,12,368,57,4,427,0,0,3,0,6,0,0,0,6,0,10,15,1825,257,52,28,2159,28,9,39,2198,130,18,2343,349,35,4,0,397,5,0,5,400,28,0,430,465,67,7,6,547,0,3,3,551,15,3,569,34,5,4,0,41,0,0,0,42,0,0,45,6,0,0,9,14,0,0,0,19,0,0,19,854,112,11,16,1000,9,3,8,1009,46,4,1059,5,4,0,0,4,4,0,4,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,6,3,4,0,0,10,4,0,4,7,0,0,15,857,113,11,16,1003,13,3,17,1020,50,4,1072,145,15,7,4
POA3200,72,14,0,83,3,0,0,0,3,0,0,0,3,0,0,3,4,0,0,0,4,0,0,0,4,0,0,4,3,0,0,0,6,0,0,0,6,0,0,10,60,9,0,0,72,3,0,5,75,11,0,90,39,0,3,0,43,4,4,11,55,9,0,62,0,0,0,0,0,0,0,0,0,0,0,0,97,9,3,5,116,8,7,11,128,23,0,152,16,6,0,0,16,0,0,0,18,7,0,19,19,6,0,0,23,0,0,0,30,0,0,26,6,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,36,14,0,0,47,0,0,4,53,7,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,14,0,0,50,0,0,4,55,6,0,62,13,0,3,0
POA3201,697,37,0,739,4,0,0,0,4,0,0,0,4,0,0,4,10,0,0,0,8,0,0,0,13,0,0,13,16,0,0,0,16,0,0,0,15,0,0,15,595,80,15,10,700,6,4,8,712,37,0,753,177,19,4,8,205,0,0,3,213,21,0,235,5,0,0,0,5,0,0,0,5,0,0,4,776,96,20,21,908,11,5,17,926,61,0,987,112,16,4,0,125,0,0,4,132,10,0,140,167,31,3,0,204,5,0,5,214,11,0,226,7,0,0,0,14,0,0,0,14,5,0,13,0,0,0,0,0,0,0,0,0,0,0,4,293,46,10,8,346,10,0,10,360,25,0,383,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,10,0,0,10,12,0,0,0,12,0,0,0,15,0,0,15,303,46,10,8,358,10,3,8,369,25,0,396,75,7,3,0
POA3202,126,0,0,125,7,0,0,0,7,0,0,0,7,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,5,0,0,8,113,13,4,0,124,3,0,3,129,5,0,133,29,3,0,0,31,0,0,0,31,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,146,12,4,0,159,3,0,3,157,6,0,167,39,7,0,0,46,0,0,0,45,0,0,45,38,4,4,0,46,0,0,0,46,0,0,44,4,0,0,0,4,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,84,7,5,0,95,0,0,0,97,3,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,5,0,0,0,5,0,0,3,90,7,5,0,104,0,0,0,100,7,0,104,15,0,0,0
POA3204,1388,56,0,1446,4,0,0,0,6,0,0,0,4,0,0,4,19,0,0,0,25,0,0,0,23,0,0,27,30,0,0,0,29,0,0,3,31,0,0,34,1238,133,19,10,1401,20,4,22,1424,54,0,1477,196,17,3,8,226,7,0,7,228,32,0,256,0,0,0,3,4,0,0,0,4,0,4,9,1437,151,25,18,1627,21,4,26,1659,84,3,1743,378,31,5,0,415,10,0,10,432,26,0,456,386,53,3,0,446,8,0,8,452,14,0,466,16,0,0,0,19,0,0,0,19,0,0,19,4,0,0,0,3,0,0,0,3,0,0,3,783,91,13,5,890,19,0,20,910,40,0,950,4,3,0,0,7,0,0,0,11,0,0,11,18,0,0,0,15,0,0,4,20,0,0,20,20,0,0,0,20,0,0,4,28,0,0,26,803,92,13,5,908,25,3,27,936,39,0,975,118,10,0,0
POA3205,228,12,0,241,4,3,0,0,3,0,0,0,3,0,0,9,3,0,0,0,3,0,0,0,3,0,0,3,5,3,0,0,9,0,0,0,9,0,0,9,205,16,5,4,230,9,0,9,235,10,0,248,40,11,0,4,56,0,0,0,56,4,0,60,3,0,0,3,3,0,0,0,3,0,0,5,244,26,11,7,289,9,0,9,294,16,4,318,58,5,0,0,65,5,0,5,68,8,0,78,51,3,4,0,56,0,0,0,60,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,113,10,4,0,125,5,0,5,129,12,0,139,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,5,116,10,4,0,131,5,0,5,132,11,0,144,17,3,0,5
POA3206,353,11,0,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,4,312,38,7,7,357,0,0,0,364,11,0,370,79,5,0,0,83,0,0,0,85,5,0,92,0,0,0,3,3,0,0,0,3,0,6,4,391,42,11,5,446,0,0,0,447,14,5,468,105,10,0,0,119,0,0,0,119,3,0,122,91,7,0,0,106,0,0,0,106,0,0,109,0,0,0,0,10,0,0,0,10,0,0,10,7,0,0,0,7,0,0,0,7,0,0,7,207,25,3,0,235,0,0,0,235,7,0,243,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,6,0,0,6,3,0,0,0,5,0,0,0,5,0,0,5,207,26,3,0,245,0,0,0,245,7,0,246,41,0,0,0
