POA_CODE_2021,NegNil_inc_Emp_WFT,NegNil_inc_Emp_WPT,NegNil_inc_Emp_AW,NegNil_inc_E_T,NegNil_inc_UnE_lfw_FTW,NegNil_inc_UnE_lfw_PTW,NegNil_inc_UnE_lfw_Tot,NegNil_inc_T_LF,NegNil_inc_Notin_LF,NegNil_inc_LF_sta_NS,NegNil_inc_Tot,I_1_149_Emp_WFT,I_1_149_Emp_WPT,I_1_149_Emp_AW,I_1_149_E_T,I_1_149_UnE_lfw_FTW,I_1_149_UnE_lfw_PTW,I_1_149_UnE_lfw_Tot,I_1_149_T_LF,I_1_149_Notin_LF,I_1_149_LF_sta_NS,I_1_149_Tot,I_150_299_Emp_WFT,I_150_299_Emp_WPT,I_150_299_Emp_AW,I_150_299_E_T,I_150_299_UnE_lfw_FTW,I_150_299_UnE_lfw_PTW,I_150_299_UnE_lfw_Tot,I_150_299_T_LF,I_150_299_Notin_LF,I_150_299_LF_sta_NS,I_150_299_Tot,I_300_399_Emp_WFT,I_300_399_Emp_WPT,I_300_399_Emp_AW,I_300_399_E_T,I_300_399_UnE_lfw_FTW,I_300_399_UnE_lfw_PTW,I_300_399_UnE_lfw_Tot,I_300_399_T_LF,I_300_399_Notin_LF,I_300_399_LF_sta_NS,I_300_399_Tot,I_400_499_Emp_WFT,I_400_499_Emp_WPT,I_400_499_Emp_AW,I_400_499_E_T,I_400_499_UnE_lfw_FTW,I_400_499_UnE_lfw_PTW,I_400_499_UnE_lfw_Tot,I_400_499_T_LF,I_400_499_Notin_LF,I_400_499_LF_sta_NS,I_400_499_Tot,I_500_649_Emp_WFT,I_500_649_Emp_WPT,I_500_649_Emp_AW,I_500_649_E_T,I_500_649_UnE_lfw_FTW,I_500_649_UnE_lfw_PTW,I_500_649_UnE_lfw_Tot,I_500_649_T_LF,I_500_649_Notin_LF,I_500_649_LF_sta_NS,I_500_649_Tot,I_650_799_Emp_WFT,I_650_799_Emp_WPT,I_650_799_Emp_AW,I_650_799_E_T,I_650_799_UnE_lfw_FTW,I_650_799_UnE_lfw_PTW,I_650_799_UnE_lfw_Tot,I_650_799_T_LF,I_650_799_Notin_LF,I_650_799_LF_sta_NS,I_650_799_Tot,I_800_999_Emp_WFT,I_800_999_Emp_WPT,I_800_999_Emp_AW,I_800_999_E_T,I_800_999_UnE_lfw_FTW,I_800_999_UnE_lfw_PTW,I_800_999_UnE_lfw_Tot,I_800_999_T_LF,I_800_999_Notin_LF,I_800_999_LF_sta_NS,I_800_999_Tot,I_1000_1249_Emp_WFT,I_1000_1249_Emp_WPT,I_1000_1249_Emp_AW,I_1000_1249_E_T,I_1000_1249_UnE_lfw_FTW,I_1000_1249_UnE_lfw_PTW,I_1000_1249_UnE_lfw_Tot,I_1000_1249_T_LF,I_1000_1249_Notin_LF,I_1000_1249_LF_sta_NS,I_1000_1249_Tot,I_1250_1499_Emp_WFT,I_1250_1499_Emp_WPT,I_1250_1499_Emp_AW,I_1250_1499_E_T,I_1250_1499_UnE_lfw_FTW,I_1250_1499_UnE_lfw_PTW,I_1250_1499_UnE_lfw_Tot,I_1250_1499_T_LF,I_1250_1499_Notin_LF,I_1250_1499_LF_sta_NS,I_1250_1499_Tot,I_1500_1749_Emp_WFT,I_1500_1749_Emp_WPT,I_1500_1749_Emp_AW,I_1500_1749_E_T,I_1500_1749_UnE_lfw_FTW,I_1500_1749_UnE_lfw_PTW,I_1500_1749_UnE_lfw_Tot,I_1500_1749_T_LF,I_1500_1749_Notin_LF,I_1500_1749_LF_sta_NS,I_1500_1749_Tot,I_1750_1999_Emp_WFT,I_1750_1999_Emp_WPT,I_1750_1999_Emp_AW,I_1750_1999_E_T,I_1750_1999_UnE_lfw_FTW,I_1750_1999_UnE_lfw_PTW,I_1750_1999_UnE_lfw_Tot,I_1750_1999_T_LF,I_1750_1999_Notin_LF,I_1750_1999_LF_sta_NS,I_1750_1999_Tot,I_2000_2499_Emp_WFT,I_2000_2499_Emp_WPT,I_2000_2499_Emp_AW,I_2000_2499_E_T,I_2000_2499_UnE_lfw_FTW,I_2000_2499_UnE_lfw_PTW,I_2000_2499_UnE_lfw_Tot,I_2000_2499_T_LF,I_2000_2499_Notin_LF,I_2000_2499_LF_sta_NS,I_2000_2499_Tot,I_2500_2999_Emp_WFT,I_2500_2999_Emp_WPT,I_2500_2999_Emp_AW,I_2500_2999_E_T,I_2500_2999_UnE_lfw_FTW,I_2500_2999_UnE_lfw_PTW,I_2500_2999_UnE_lfw_Tot,I_2500_2999_T_LF,I_2500_2999_Notin_LF,I_2500_2999_LF_sta_NS,I_2500_2999_Tot,I_3000_3499_Emp_WFT,I_3000_3499_Emp_WPT,I_3000_3499_Emp_AW,I_3000_3499_E_T,I_3000_3499_UnE_lfw_FTW,I_3000_3499_UnE_lfw_PTW,I_3000_3499_UnE_lfw_Tot,I_3000_3499_T_LF,I_3000_3499_Notin_LF,I_3000_3499_LF_sta_NS,I_3000_3499_Tot,I_3500_3999_Emp_WFT,I_3500_3999_Emp_WPT,I_3500_3999_Emp_AW,I_3500_3999_E_T,I_3500_3999_UnE_lfw_FTW,I_3500_3999_UnE_lfw_PTW,I_3500_3999_UnE_lfw_Tot,I_3500_3999_T_LF,I_3500_3999_Notin_LF,I_3500_3999_LF_sta_NS,I_3500_3999_Tot,I_4000more_Emp_WFT,I_4000more_Emp_WPT,I_4000more_Emp_AW,I_4000more_E_T,I_4000more_UnE_lfw_FTW,I_4000more_UnE_lfw_PTW,I_4000more_UnE_lfw_Tot,I_4000more_T_LF,I_4000more_Notin_LF,I_4000more_LF_sta_NS,I_4000more_Tot,Part_inc_sta_Emp_WFT,Part_inc_sta_Emp_WPT,Part_inc_sta_Emp_AW,Part_inc_sta_E_T,Part_inc_sta_UnE_lfw_FTW,Part_inc_sta_UnE_lfw_PTW,Part_inc_sta_UnE_lfw_Tot,Part_inc_sta_T_LF,Part_inc_sta_Notin_LF,Part_inc_sta_LF_sta_NS,Part_inc_sta_Tot,All_inc_NS_Emp_WFT,All_inc_NS_Emp_WPT
POA3211,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,0,0,0,6,0,0,4,5,0,0,3,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,7,0,0
POA3212,0,0,0,0,0,0,0,0,9,0,14,0,0,0,0,0,0,4,3,0,0,3,0,0,0,0,0,0,0,0,3,0,7,0,3,3,9,0,0,0,9,6,0,14,0,3,0,3,0,3,3,11,15,0,29,0,15,4,19,0,5,5,29,28,0,52,9,20,6,38,0,0,0,41,25,0,64,10,26,5,44,0,0,0,43,24,0,67,30,30,0,65,3,0,3,65,29,0,97,26,27,4,53,0,0,0,59,12,0,71,45,14,6,65,0,0,0,65,17,0,82,21,10,0,37,0,0,0,37,4,0,46,54,12,3,72,0,0,0,69,19,0,94,28,12,0,41,0,0,0,41,6,0,45,18,3,0,18,0,0,0,18,5,0,19,7,0,0,9,0,0,0,9,0,0,7,12,0,0,16,0,0,0,16,6,0,17,17,11,3,31,0,0,0,31,10,0,45,0,0
POA3213,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,7,0,7,0,0,0,7,3,0,7,0,7,0,9,0,0,0,9,11,0,14,3,3,0,8,0,0,0,14,6,0,15,3,4,0,10,0,0,0,10,6,0,14,8,6,0,7,0,0,0,7,3,0,15,5,0,0,10,0,0,0,11,5,0,17,0,0,0,0,0,0,0,0,0,0,0,13,5,0,14,0,0,0,14,7,0,18,3,5,0,6,0,0,0,6,0,0,6,11,0,0,11,0,0,0,11,0,0,13,0,0,0,0,0,0,0,0,3,0,4,3,0,0,3,0,0,0,4,4,0,12,3,3,0,9,0,0,0,9,3,0,13,0,0
POA3214,0,0,0,4,0,5,4,7,31,0,33,0,4,0,4,0,0,0,6,11,0,15,0,7,0,7,3,5,6,11,16,0,30,0,12,6,17,4,0,9,27,40,0,60,0,21,5,26,7,10,18,46,102,0,148,6,48,4,58,8,13,20,78,136,0,215,9,61,12,83,8,12,20,104,111,6,215,28,57,4,91,6,9,10,102,141,3,240,51,54,9,109,5,4,14,123,94,10,223,48,30,3,78,3,5,5,86,89,0,177,35,17,4,52,0,0,0,52,46,0,99,25,15,0,44,0,0,0,44,23,0,73,59,25,5,86,0,0,0,89,44,0,133,12,5,0,22,0,0,0,22,15,0,36,10,0,0,10,0,0,0,10,7,0,18,7,0,0,4,0,0,0,4,0,0,10,0,0,0,4,0,0,0,3,19,0,21,16,26,7,53,3,5,7,61,61,12,127,3,4
POA3215,0,0,0,0,0,0,0,0,16,0,16,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,3,7,0,10,0,0,0,0,0,0,4,4,13,0,17,0,10,0,12,0,0,0,15,20,0,34,0,13,6,28,8,11,11,41,36,0,77,10,36,8,54,0,4,4,56,41,0,102,24,38,3,62,0,3,3,66,61,0,129,35,26,6,65,0,6,3,71,51,0,119,35,32,5,70,0,0,0,70,50,0,124,32,31,0,62,0,0,0,70,24,0,94,27,15,3,41,0,0,4,43,17,0,62,45,18,0,64,0,0,0,66,26,3,95,18,8,6,29,0,0,0,26,8,0,37,17,3,0,22,0,0,0,22,0,0,25,15,3,0,13,0,0,0,13,3,0,17,12,5,9,21,0,0,0,21,10,0,32,22,25,6,52,0,0,4,53,19,5,77,4,5
POA3216,0,0,0,0,0,0,0,3,24,0,21,0,0,0,6,0,0,0,0,9,0,14,0,0,0,8,0,0,0,9,15,0,25,0,9,0,6,0,0,0,9,23,0,30,0,17,6,23,6,4,3,27,42,0,68,3,47,7,53,3,11,11,64,74,0,143,3,62,5,76,4,6,9,83,80,0,163,38,107,11,157,0,4,3,158,96,0,255,55,85,8,151,0,0,0,152,101,0,256,82,66,6,160,0,0,7,166,82,0,243,83,50,7,140,0,5,5,139,40,0,180,73,30,4,109,0,0,0,107,23,0,132,130,39,7,178,0,0,0,181,40,0,220,74,9,0,88,4,0,4,92,14,0,107,44,12,3,62,0,0,0,61,3,0,65,17,3,0,22,0,0,0,22,0,0,22,37,9,4,51,0,0,0,51,9,0,53,69,27,9,112,4,0,4,112,43,4,166,0,4
POA3217,0,0,0,0,0,0,0,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,4,6,0,0,0,6,0,0,9,3,7,0,9,3,0,4,14,7,0,25,0,20,5,20,0,4,4,25,20,0,43,7,22,4,32,0,0,0,37,20,0,54,13,33,3,49,0,0,0,53,13,0,64,31,65,3,97,0,0,3,95,15,0,114,52,30,3,86,6,0,7,88,15,0,108,27,17,0,47,0,0,0,49,9,0,60,32,11,3,49,0,0,0,49,10,0,56,66,22,8,90,0,0,0,90,8,0,98,21,11,0,33,0,0,0,37,0,0,39,17,3,0,22,0,0,0,22,0,0,24,4,0,0,6,0,0,0,6,0,0,6,17,0,0,21,0,0,0,21,3,0,27,24,7,3,36,0,0,0,36,3,0,40,0,0
POA3218,0,0,3,0,0,0,0,3,4,0,5,0,0,0,3,0,0,0,3,4,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,3,0,0,3,0,5,0,9,0,0,0,9,14,0,17,0,6,0,15,0,0,0,18,22,0,37,7,16,7,26,0,0,4,26,10,0,36,16,27,3,38,0,0,0,47,21,0,68,11,25,0,39,0,0,0,36,22,0,62,26,14,0,44,0,0,0,45,14,0,58,21,18,0,44,0,0,0,44,4,0,49,21,11,0,31,0,0,0,31,7,0,44,34,16,4,55,0,0,0,55,12,0,61,18,9,4,23,0,0,0,27,5,0,33,23,4,0,25,0,0,0,25,3,0,26,6,0,0,4,0,0,0,4,0,0,4,17,3,0,17,0,0,0,17,0,0,17,20,12,0,26,0,0,0,32,11,0,41,0,0
POA3219,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,7,0,13,0,0,0,4,5,0,5,3,10,0,18,0,3,0,3,4,0,4,7,20,0,30,0,6,0,9,0,5,11,21,39,0,57,0,35,3,40,4,0,3,43,66,0,112,6,32,0,47,3,5,14,61,56,0,117,25,41,3,72,3,6,7,73,81,0,155,28,41,6,84,0,0,0,84,67,0,148,30,41,4,76,3,0,3,79,44,5,127,24,19,7,47,0,0,3,52,22,0,74,40,19,3,60,0,0,0,60,20,0,79,50,20,0,69,0,0,0,69,15,0,90,22,10,0,37,0,0,0,37,5,0,42,16,3,0,16,0,0,0,16,0,0,16,4,0,0,6,0,0,0,6,0,0,8,4,0,0,13,0,0,0,13,3,0,14,18,16,9,41,0,0,0,44,28,0,68,0,0
POA3220,0,0,0,0,0,0,0,0,7,0,11,0,0,0,0,0,0,0,5,9,0,4,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,4,0,4,0,6,0,9,4,0,4,4,6,0,14,0,11,0,11,5,0,5,13,15,0,34,0,16,0,17,0,0,3,19,7,0,32,7,15,0,19,0,4,3,25,22,0,48,15,15,0,30,0,0,0,30,21,0,47,27,20,0,40,0,0,0,40,17,0,63,17,22,0,37,0,0,0,37,10,0,44,23,5,0,31,0,0,0,34,5,0,37,39,12,0,55,0,0,4,50,8,0,62,21,6,0,26,0,0,0,26,3,0,34,15,3,0,20,0,0,0,21,0,0,24,8,3,0,11,0,0,0,11,0,0,10,27,3,0,31,0,0,0,31,3,0,39,18,12,0,33,0,0,0,33,10,0,43,0,0
POA3221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,4,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,5,0,3,0,0
POA3222,0,0,0,0,0,0,0,0,6,0,9,0,0,0,0,0,0,0,3,6,0,0,0,5,0,5,0,0,0,5,4,0,6,0,0,0,0,0,0,0,6,10,0,8,0,6,4,8,0,0,0,8,11,0,21,0,12,7,20,0,3,6,25,24,0,47,9,27,3,41,0,0,0,41,25,0,65,9,41,4,57,0,0,5,61,46,0,105,28,32,3,69,3,0,3,74,28,0,98,17,31,3,60,0,4,4,64,26,0,93,26,18,3,50,4,0,4,47,18,0,67,21,11,0,33,0,0,0,33,12,0,39,37,21,5,65,0,0,0,65,12,0,75,22,6,0,32,0,0,0,32,4,0,40,9,0,0,14,0,0,0,14,4,0,14,5,0,0,10,0,0,0,10,6,0,8,13,0,0,13,0,0,0,13,0,0,16,13,19,3,29,0,0,0,30,15,0,50,0,0
POA3223,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,9,0,14,0,0,0,0,0,0,0,0,10,0,16,0,8,0,3,0,0,0,6,14,0,19,0,12,0,17,0,0,0,17,18,0,32,5,8,0,14,0,0,0,15,24,0,39,0,6,0,11,0,5,5,10,25,0,37,3,8,0,13,0,0,0,13,12,0,32,0,0,0,10,0,0,0,8,11,0,24,9,9,0,17,0,0,0,17,3,0,22,11,11,0,20,0,0,0,22,10,0,32,3,0,0,9,0,0,0,9,5,0,7,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,3,7,0,0,4,0,0,0,4,0,0,8,6,9,0,10,0,0,0,10,3,0,23,0,0
POA3224,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,3,0,3,0,4,0,6,0,0,0,6,4,0,9,0,0,0,0,0,0,0,0,8,0,9,0,9,0,7,0,0,0,7,15,0,23,4,17,4,20,0,0,3,20,16,0,43,8,24,0,35,0,0,0,36,15,0,45,16,31,6,50,0,0,6,50,30,0,80,18,28,3,50,4,0,4,51,29,0,85,28,26,3,54,0,0,3,56,15,0,67,27,15,0,46,0,0,0,46,11,0,63,26,10,7,36,0,0,0,36,8,0,43,37,15,0,56,0,0,0,56,12,0,68,17,5,0,23,0,0,0,23,6,0,28,9,5,0,10,0,0,0,10,0,0,12,3,4,0,8,0,0,0,8,0,0,8,5,0,0,12,0,0,0,12,0,0,12,14,7,0,25,0,0,0,25,18,0,43,0,0
POA3225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,6,6,0,8,0,0,0,0,0,0,0,3,0,0,8,0,4,0,5,0,0,0,8,3,0,12,5,8,0,11,0,0,0,7,0,0,16,6,6,0,7,0,0,0,7,3,0,11,3,8,0,9,0,0,0,9,0,0,11,11,0,0,12,0,0,0,12,0,0,12,5,6,0,6,0,0,0,6,4,0,10,5,0,0,5,0,0,0,5,0,0,6,4,0,0,0,0,0,0,0,0,0,5,4,0,0,5,0,0,0,5,0,0,3,4,0,0,8,0,0,0,7,0,0,10,3,5,0,7,0,0,0,6,5,0,18,0,0
POA3226,0,0,0,0,0,0,3,6,3,0,9,0,0,0,0,0,0,0,6,4,0,4,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,0,5,3,0,5,0,5,0,5,0,0,0,3,8,0,8,0,17,3,17,3,0,0,23,14,0,39,0,20,4,24,0,0,3,29,18,0,46,10,24,4,37,0,0,0,39,26,0,63,17,34,0,48,0,0,4,50,18,0,63,20,25,0,51,0,0,0,49,8,0,65,17,15,0,38,0,0,0,38,5,0,41,10,8,4,19,0,0,0,19,5,0,24,48,15,0,64,0,0,0,70,10,0,79,7,7,0,19,0,0,0,19,5,0,26,18,0,0,15,0,0,0,15,0,0,15,8,0,0,7,0,0,0,7,0,0,11,18,6,0,25,0,0,0,25,4,0,21,27,17,3,49,0,0,4,51,6,0,66,0,0
POA3227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,3,0,0,5,0,4,0,6,0,0,0,6,4,0,12,0,9,0,3,0,0,0,3,3,0,9,0,0,0,0,0,0,0,0,4,0,6,0,0,0,3,0,0,0,3,3,0,9,4,3,0,13,0,0,0,13,8,0,18,9,5,0,7,0,0,0,7,6,0,14,3,9,0,10,0,0,0,10,4,0,6,8,8,0,6,0,0,0,6,0,0,8,10,0,0,10,0,0,0,10,4,0,16,0,4,0,5,0,0,0,5,0,0,3,3,4,0,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,3,0,10,0,0,0,10,0,0,15,9,9,0,21,0,0,0,22,5,0,23,0,0
POA3228,0,0,0,0,0,4,3,4,0,0,7,0,0,0,0,0,0,0,0,6,0,4,0,3,0,3,0,0,0,0,3,0,6,0,0,0,5,0,0,0,5,10,0,11,0,13,4,14,0,0,4,20,11,0,30,0,11,5,19,0,0,0,21,10,0,35,9,24,0,28,9,0,9,34,15,0,46,17,28,0,44,0,0,0,42,25,0,65,24,21,0,40,0,0,0,42,20,0,57,25,23,0,52,0,0,0,52,12,0,62,34,15,0,55,0,0,0,55,5,0,60,30,15,0,42,0,0,0,42,4,0,50,56,10,0,70,0,0,0,68,11,0,74,10,3,0,18,0,0,0,17,6,0,29,18,7,0,18,0,0,0,18,3,0,26,4,4,0,4,0,0,0,4,0,0,5,16,11,4,25,0,0,0,25,0,0,27,33,10,0,50,0,0,0,49,15,0,63,0,0
POA3230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,3,4,0,3,0,3,0,3,0,0,0,3,0,0,7,6,5,0,3,0,0,0,3,0,0,7,4,0,0,5,0,0,0,5,0,0,9,0,4,0,3,0,0,0,3,0,0,3,10,4,0,8,0,0,0,8,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,3,0,0,3,6,3,0,8,0,0,0,8,4,0,11,0,0
POA3231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,4,0,0,4,0,3,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,3,0,4,0,0,0,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,9,0,0,6,0,3,0,3,0,0,0,3,0,0,3,0,0,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,3,0,6,0,0
POA3232,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,8,0,9,3,0,0,3,0,0,0,3,3,0,5,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,3,0,0,0,4,0,0,0,4,0,0,4,0,0
POA3233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,4,5,0,13,0,4,0,4,0,0,0,4,6,0,9,0,0,0,3,0,0,0,3,0,0,8,0,8,0,9,0,0,0,9,0,0,12,0,0,0,0,0,0,0,0,4,0,6,7,0,0,3,0,0,0,3,0,0,8,3,0,0,3,0,0,0,3,0,0,5,5,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,8,0,0,0,3,5,0,11,0,0
POA3234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA3235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,3,0,0,0,5,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA3236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA3237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA3238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
