POA_CODE_2021,D_18_20_FPULPTW_MPTLF,D_18_20_FPULPTW_MPNLF,D_18_20_FPULPTW_MPLFSNS,D_18_20_FPULPTW_T,D_18_20_FPUT_MPEFT,D_18_20_FPUT_MPEPT,D_18_20_FPUT_MPEAW,D_18_20_FPUT_MPEHNS,D_18_20_FPUT_MPET,D_18_20_FPUT_MPULFTW,D_18_20_FPUT_MPULPTW,D_18_20_FPUT_MPUT,D_18_20_FPUT_MPTLF,D_18_20_FPUT_MPNLF,D_18_20_FPUT_MPLFSNS,D_18_20_FPUT_T,D_18_20_FPTLF_MPEFT,D_18_20_FPTLF_MPEPT,D_18_20_FPTLF_MPEAW,D_18_20_FPTLF_MPEHNS,D_18_20_FPTLF_MPET,D_18_20_FPTLF_MPULFTW,D_18_20_FPTLF_MPULPTW,D_18_20_FPTLF_MPUT,D_18_20_FPTLF_MPTLF,D_18_20_FPTLF_MPNLF,D_18_20_FPTLF_MPLFSNS,D_18_20_FPTLF_T,D_18_20_FPNLF_MPEFT,D_18_20_FPNLF_MPEPT,D_18_20_FPNLF_MPEAW,D_18_20_FPNLF_MPEHNS,D_18_20_FPNLF_MPET,D_18_20_FPNLF_MPULFTW,D_18_20_FPNLF_MPULPTW,D_18_20_FPNLF_MPUT,D_18_20_FPNLF_MPTLF,D_18_20_FPNLF_MPNLF,D_18_20_FPNLF_MPLFSNS,D_18_20_FPNLF_T,D_18_20_FPLFSNS_MPEFT,D_18_20_FPLFSNS_MPEPT,D_18_20_FPLFSNS_MPEAW,D_18_20_FPLFSNS_MPEHNS,D_18_20_FPLFSNS_MPET,D_18_20_FPLFSNS_MPULFTW,D_18_20_FPLFSNS_MPULPTW,D_18_20_FPLFSNS_MPUT,D_18_20_FPLFSNS_MPTLF,D_18_20_FPLFSNS_MPNLF,D_18_20_FPLFSNS_MPLFSNS,D_18_20_FPLFSNS_T,D_18_20_FPT_MPEFT,D_18_20_FPT_MPEPT,D_18_20_FPT_MPEAW,D_18_20_FPT_MPEHNS,D_18_20_FPT_MPET,D_18_20_FPT_MPULFTW,D_18_20_FPT_MPULPTW,D_18_20_FPT_MPUT,D_18_20_FPT_MPTLF,D_18_20_FPT_MPNLF,D_18_20_FPT_MPLFSNS,D_18_20_FPT_T,D_21_24_FPEFT_MPEFT,D_21_24_FPEFT_MPEPT,D_21_24_FPEFT_MPEAW,D_21_24_FPEFT_MPEHNS,D_21_24_FPEFT_MPET,D_21_24_FPEFT_MPULFTW,D_21_24_FPEFT_MPULPTW,D_21_24_FPEFT_MPUT,D_21_24_FPEFT_MPTLF,D_21_24_FPEFT_MPNLF,D_21_24_FPEFT_MPLFSNS,D_21_24_FPEFT_T,D_21_24_FPEPT_MPEFT,D_21_24_FPEPT_MPEPT,D_21_24_FPEPT_MPEAW,D_21_24_FPEPT_MPEHNS,D_21_24_FPEPT_MPET,D_21_24_FPEPT_MPULFTW,D_21_24_FPEPT_MPULPTW,D_21_24_FPEPT_MPUT,D_21_24_FPEPT_MPTLF,D_21_24_FPEPT_MPNLF,D_21_24_FPEPT_MPLFSNS,D_21_24_FPEPT_T,D_21_24_FPEAW_MPEFT,D_21_24_FPEAW_MPEPT,D_21_24_FPEAW_MPEAW,D_21_24_FPEAW_MPEHNS,D_21_24_FPEAW_MPET,D_21_24_FPEAW_MPULFTW,D_21_24_FPEAW_MPULPTW,D_21_24_FPEAW_MPUT,D_21_24_FPEAW_MPTLF,D_21_24_FPEAW_MPNLF,D_21_24_FPEAW_MPLFSNS,D_21_24_FPEAW_T,D_21_24_FPHNS_MPEFT,D_21_24_FPHNS_MPEPT,D_21_24_FPHNS_MPEAW,D_21_24_FPHNS_MPEHNS,D_21_24_FPHNS_MPET,D_21_24_FPHNS_MPULFTW,D_21_24_FPHNS_MPULPTW,D_21_24_FPHNS_MPUT,D_21_24_FPHNS_MPTLF,D_21_24_FPHNS_MPNLF,D_21_24_FPHNS_MPLFSNS,D_21_24_FPHNS_T,D_21_24_FPET_MPEFT,D_21_24_FPET_MPEPT,D_21_24_FPET_MPEAW,D_21_24_FPET_MPEHNS,D_21_24_FPET_MPET,D_21_24_FPET_MPULFTW,D_21_24_FPET_MPULPTW,D_21_24_FPET_MPUT,D_21_24_FPET_MPTLF,D_21_24_FPET_MPNLF,D_21_24_FPET_MPLFSNS,D_21_24_FPET_T,D_21_24_FPULFTW_MPEFT,D_21_24_FPULFTW_MPEPT,D_21_24_FPULFTW_MPEAW,D_21_24_FPULFTW_MPEHNS,D_21_24_FPULFTW_MPET,D_21_24_FPULFTW_MPULFTW,D_21_24_FPULFTW_MPULPTW,D_21_24_FPULFTW_MPUT,D_21_24_FPULFTW_MPTLF,D_21_24_FPULFTW_MPNLF,D_21_24_FPULFTW_MPLFSNS,D_21_24_FPULFTW_T,D_21_24_FPULPTW_MPEFT,D_21_24_FPULPTW_MPEPT,D_21_24_FPULPTW_MPEAW,D_21_24_FPULPTW_MPEHNS,D_21_24_FPULPTW_MPET,D_21_24_FPULPTW_MPULFTW,D_21_24_FPULPTW_MPULPTW,D_21_24_FPULPTW_MPUT,D_21_24_FPULPTW_MPTLF,D_21_24_FPULPTW_MPNLF,D_21_24_FPULPTW_MPLFSNS,D_21_24_FPULPTW_T,D_21_24_FPUT_MPEFT,D_21_24_FPUT_MPEPT,D_21_24_FPUT_MPEAW,D_21_24_FPUT_MPEHNS,D_21_24_FPUT_MPET,D_21_24_FPUT_MPULFTW,D_21_24_FPUT_MPULPTW,D_21_24_FPUT_MPUT,D_21_24_FPUT_MPTLF,D_21_24_FPUT_MPNLF,D_21_24_FPUT_MPLFSNS,D_21_24_FPUT_T,D_21_24_FPTLF_MPEFT,D_21_24_FPTLF_MPEPT,D_21_24_FPTLF_MPEAW,D_21_24_FPTLF_MPEHNS,D_21_24_FPTLF_MPET,D_21_24_FPTLF_MPULFTW,D_21_24_FPTLF_MPULPTW,D_21_24_FPTLF_MPUT,D_21_24_FPTLF_MPTLF,D_21_24_FPTLF_MPNLF,D_21_24_FPTLF_MPLFSNS,D_21_24_FPTLF_T,D_21_24_FPNLF_MPEFT,D_21_24_FPNLF_MPEPT,D_21_24_FPNLF_MPEAW,D_21_24_FPNLF_MPEHNS,D_21_24_FPNLF_MPET,D_21_24_FPNLF_MPULFTW,D_21_24_FPNLF_MPULPTW,D_21_24_FPNLF_MPUT,D_21_24_FPNLF_MPTLF,D_21_24_FPNLF_MPNLF,D_21_24_FPNLF_MPLFSNS,D_21_24_FPNLF_T,D_21_24_FPLFSNS_MPEFT,D_21_24_FPLFSNS_MPEPT,D_21_24_FPLFSNS_MPEAW,D_21_24_FPLFSNS_MPEHNS,D_21_24_FPLFSNS_MPET,D_21_24_FPLFSNS_MPULFTW,D_21_24_FPLFSNS_MPULPTW,D_21_24_FPLFSNS_MPUT,D_21_24_FPLFSNS_MPTLF,D_21_24_FPLFSNS_MPNLF,D_21_24_FPLFSNS_MPLFSNS,D_21_24_FPLFSNS_T,D_21_24_FPT_MPEFT,D_21_24_FPT_MPEPT,D_21_24_FPT_MPEAW,D_21_24_FPT_MPEHNS
POA3188,10,0,0,10,7,0,0,0,10,0,0,0,10,0,0,10,316,36,6,0,353,4,0,5,359,12,0,371,43,5,0,0,49,0,0,0,54,3,0,60,3,0,0,0,3,0,0,0,3,0,0,0,352,38,8,0,410,5,0,9,417,17,0,432,63,7,0,0,66,0,0,0,66,3,0,74,70,10,3,0,80,0,0,0,82,4,0,86,4,0,3,0,7,0,0,0,7,0,0,7,4,0,0,0,4,0,0,0,4,0,0,4,142,21,5,0,166,0,0,0,167,11,0,174,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,141,21,5,0,172,0,0,3,168,11,0,180,18,9,0,0,29,0,0,0,32,4,0,38,0,0,0,0,0,0,0,0,0,0,0,0,165,23,5,0
POA3189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,4,0,0,58,0,0,0,58,0,0,58,9,0,0,0,11,0,0,0,11,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,65,8,0,0,67,0,0,0,67,4,0,73,14,0,0,0,13,0,0,0,13,0,0,10,14,5,0,0,12,0,0,0,12,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,5,0,0,28,0,0,0,28,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,5,0,0,28,0,0,0,28,0,0,29,5,0,0,0,4,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,27,3,0,0
POA3190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,20,0,0,121,5,0,0,122,6,0,130,15,5,0,0,11,4,0,4,20,4,0,18,0,0,0,0,0,0,0,0,0,0,0,0,110,24,0,0,134,8,0,4,137,14,0,150,27,5,4,0,32,0,0,0,33,0,0,32,15,6,0,0,22,0,0,0,22,0,0,20,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,46,10,4,0,53,0,0,0,53,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,11,4,0,55,0,0,0,53,0,0,58,11,3,0,0,14,0,0,0,18,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,54,18,4,0
POA3191,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,135,20,4,0,162,0,0,3,161,9,0,174,26,6,0,0,31,0,0,0,31,3,0,30,0,0,0,0,0,0,0,0,0,0,0,0,160,23,4,0,191,0,0,3,196,12,0,208,30,9,0,0,36,0,0,0,36,6,0,39,37,5,0,0,53,0,0,0,53,6,0,52,0,0,4,0,3,0,0,0,4,0,0,3,0,0,0,3,3,0,0,0,3,0,0,3,69,13,4,3,92,0,0,0,90,11,0,98,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,5,0,0,5,3,0,0,0,5,0,0,0,5,0,0,5,72,15,4,3,97,0,0,0,98,11,0,103,11,6,0,0,16,0,0,0,16,5,0,20,0,0,0,0,0,0,0,0,0,0,0,0,81,16,5,3
POA3192,3,0,0,3,7,0,0,0,7,0,0,0,7,0,0,7,210,30,4,0,255,5,0,6,255,16,0,276,17,5,0,0,18,0,0,0,23,6,0,31,0,0,0,0,0,0,0,0,0,0,4,4,233,35,4,0,274,4,0,7,280,23,0,310,40,6,0,0,49,0,0,0,49,10,0,60,32,16,3,0,50,0,0,0,49,3,0,54,4,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,76,20,4,0,102,0,0,0,103,13,0,116,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,7,0,0,0,7,0,0,7,6,0,0,0,4,0,0,0,4,0,0,10,76,17,4,0,107,0,0,0,106,18,0,123,12,0,0,0,13,0,0,0,13,10,0,27,0,0,0,0,0,0,0,0,0,0,0,0,89,23,4,0
POA3193,9,0,0,9,9,0,0,0,9,0,0,0,9,0,0,9,335,47,11,4,397,3,3,4,397,23,3,426,46,7,0,0,58,0,0,0,60,4,0,63,0,0,0,0,0,0,0,0,0,0,0,0,384,51,14,4,450,0,3,7,457,29,4,488,75,5,0,0,82,0,0,0,82,3,0,87,70,21,0,0,87,0,3,6,89,3,0,93,3,0,0,0,3,0,0,0,3,0,0,3,3,0,0,0,3,0,0,0,3,0,0,3,146,24,4,0,180,0,3,6,185,8,0,192,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,153,28,4,0,182,0,3,6,183,8,0,194,28,5,0,0,32,0,0,0,29,8,0,37,0,0,0,0,0,0,0,0,0,0,0,0,176,30,4,0
POA3194,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,126,17,4,0,154,3,0,3,150,5,0,162,10,6,0,0,18,3,0,3,23,3,0,25,0,0,0,0,0,0,0,0,0,0,0,0,146,20,6,0,170,3,0,5,177,11,0,191,39,5,0,0,48,0,0,0,48,3,0,47,17,8,0,0,22,0,0,0,22,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,5,0,0,68,0,0,0,68,10,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,6,57,5,0,0,67,0,0,0,70,8,0,82,11,4,0,0,15,0,0,0,15,6,0,15,0,0,0,0,0,0,0,0,0,0,0,0,66,10,0,0
POA3195,12,0,0,11,13,0,0,0,16,0,0,0,16,0,0,13,477,49,9,0,540,10,0,9,553,29,6,583,56,9,0,0,73,0,0,0,73,9,0,82,0,0,0,0,0,0,0,0,0,0,0,0,536,61,16,0,615,10,0,9,622,36,6,658,121,10,0,5,133,0,0,0,131,14,0,140,86,14,3,0,108,0,0,0,103,17,0,123,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,211,24,3,5,244,0,0,0,247,24,0,271,4,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,7,0,0,7,214,24,6,5,251,3,0,3,252,24,0,279,33,15,0,0,52,0,0,0,48,12,0,60,0,0,0,0,0,0,0,0,0,0,0,0,250,38,6,5
POA3196,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,144,23,4,0,178,7,0,8,184,5,0,193,18,3,0,0,21,0,0,0,26,3,0,22,0,0,0,0,0,0,0,0,0,0,0,0,163,28,3,0,197,8,0,8,206,9,0,218,48,7,0,0,55,0,0,0,55,3,0,55,36,5,0,0,42,0,0,0,42,3,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,11,0,0,98,0,0,0,98,9,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,11,0,0,98,0,0,0,98,9,0,102,15,0,0,0,19,0,0,0,19,3,0,20,0,0,0,0,0,0,0,0,0,0,0,0,99,14,4,0
POA3197,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,97,7,3,0,114,3,0,0,120,6,0,126,13,0,0,0,13,0,0,0,13,7,0,17,0,0,0,0,0,0,0,0,0,0,0,0,109,7,3,0,132,3,0,0,131,11,0,144,18,0,0,0,25,0,0,0,25,4,0,24,20,9,0,0,31,0,0,0,31,0,0,32,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,48,10,0,0,62,0,0,0,62,3,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,10,0,0,62,0,0,0,62,3,0,65,3,0,0,0,3,0,0,0,3,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0,48,10,0,0
POA3198,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,73,5,0,0,76,0,0,0,76,6,0,85,9,3,0,0,9,0,0,0,9,3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,83,7,0,0,87,0,0,0,87,7,0,102,13,4,0,0,8,0,0,0,13,0,0,16,13,3,0,0,14,0,0,0,14,0,0,19,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,26,4,0,0,32,0,0,0,32,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,4,0,0,35,0,0,0,36,0,0,37,6,0,0,0,6,0,0,0,6,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,35,3,0,0
POA3199,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,9,311,55,5,0,375,4,0,10,375,22,0,401,36,3,4,0,44,5,0,5,46,10,0,61,0,0,0,0,0,0,0,0,0,0,0,0,346,55,13,0,416,9,0,12,426,35,0,464,85,11,3,0,92,0,0,0,93,4,0,99,66,18,0,0,84,0,0,0,84,3,0,90,4,0,0,0,9,0,0,0,9,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,156,26,6,0,184,0,0,0,185,9,0,197,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,155,26,6,0,182,0,0,0,190,9,0,198,8,0,0,0,12,0,0,0,12,7,0,14,0,0,0,0,0,0,0,0,0,0,0,0,166,29,6,0
POA3200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,10,0,0,0,10,3,0,9,5,0,0,0,5,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,12,5,0,0,10,0,0,0,10,4,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
POA3201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,21,0,0,110,0,0,0,112,5,0,122,12,3,0,0,15,0,0,0,15,9,0,23,0,0,0,0,0,0,0,0,0,0,0,0,101,23,0,0,127,0,0,0,124,19,0,148,25,3,0,0,34,0,0,0,34,0,0,33,22,8,0,0,27,0,0,0,28,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,10,0,0,63,0,0,0,63,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,8,0,0,63,0,0,0,64,0,0,64,9,6,0,0,16,0,0,0,16,4,0,17,0,0,0,0,0,0,0,0,0,0,0,0,56,12,3,0
POA3202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,3,0,0,53,0,0,0,57,0,0,54,5,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,51,3,0,0,56,0,0,0,59,0,0,62,7,0,0,0,7,0,0,0,7,0,0,7,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,14,0,0,0,14,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,14,0,0,0,14,0,0,14,3,5,0,0,7,0,0,0,7,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0,0
POA3204,4,0,0,7,4,0,0,0,9,0,0,0,9,0,0,9,446,71,11,5,535,13,3,18,548,27,0,577,66,0,0,0,72,5,0,5,75,14,0,91,0,0,0,0,0,0,0,0,0,0,0,0,516,76,11,5,609,20,3,21,627,41,0,669,108,16,0,0,122,5,0,5,125,10,0,134,120,26,0,0,145,0,0,4,142,5,0,152,3,3,0,0,6,0,0,0,6,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,227,35,7,0,271,5,0,0,274,19,0,294,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,7,0,0,7,7,0,0,0,7,0,0,0,7,0,0,7,233,37,9,0,277,5,0,0,282,19,0,303,19,4,0,0,23,3,0,3,30,18,0,49,0,0,0,0,0,0,0,0,0,0,0,0,249,40,10,0
POA3205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,7,0,0,48,7,0,7,60,3,0,57,4,0,0,0,4,0,0,0,4,7,0,8,0,0,0,0,0,0,0,0,0,0,0,0,42,10,0,0,54,7,0,7,62,5,0,75,7,0,0,0,7,0,0,0,7,6,0,14,6,0,0,0,6,0,0,0,5,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,20,0,0,0,17,7,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,20,0,0,0,17,7,0,27,6,0,0,0,12,0,0,0,12,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,22,4,0,0
POA3206,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,90,14,0,0,104,0,0,3,107,10,0,110,20,3,0,0,23,0,0,0,23,4,0,28,0,0,0,0,0,0,0,0,0,0,4,4,109,18,0,0,129,0,0,3,131,8,4,141,19,0,6,0,25,0,0,0,26,0,0,26,10,0,0,0,10,0,0,0,14,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,7,6,0,39,0,0,0,38,0,0,40,0,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,4,32,3,6,0,39,0,0,0,41,0,0,40,8,3,0,0,11,0,0,0,11,4,0,17,0,0,0,0,0,0,0,0,0,0,0,0,44,8,3,0
POA3207,0,5,0,6,0,0,0,0,0,0,0,0,5,5,0,6,78,19,3,0,99,0,0,0,101,14,0,115,18,3,0,0,21,4,0,4,27,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,100,21,5,0,119,6,0,6,125,18,0,146,16,4,0,0,20,0,0,0,20,0,0,20,23,4,0,0,29,0,0,0,31,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,7,0,0,47,0,0,0,49,5,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,7,0,0,47,0,0,0,49,5,0,50,10,0,0,0,13,0,0,0,13,4,0,14,0,0,0,0,0,0,0,0,0,0,0,0,54,9,0,0
POA3211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,12,0,0,0,12,0,0,12,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,16,0,0,0,16,0,0,16,5,0,0,0,5,0,0,0,5,0,0,5,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,11,0,0,0,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,11,0,0,0,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0
POA3212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,11,6,0,136,0,0,0,143,0,0,140,21,3,0,0,28,0,0,0,28,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,146,10,3,0,163,0,0,0,164,4,0,170,23,3,0,0,28,0,0,0,28,0,0,28,24,7,0,0,27,0,0,0,27,5,0,34,4,0,0,0,4,3,0,3,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,54,14,3,0,68,3,0,3,65,5,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,14,3,0,68,3,0,3,70,5,0,73,5,0,0,0,13,0,0,0,13,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,60,14,4,0
POA3213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,49,0,0,0,49,8,0,53,3,0,0,0,6,0,0,0,6,6,0,11,0,0,0,0,0,0,0,0,0,0,0,0,50,3,0,0,53,0,0,0,53,10,0,65,4,0,0,0,13,0,0,0,13,0,0,13,8,4,0,0,15,0,0,0,15,0,0,17,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,21,4,0,3,29,0,0,0,29,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,6,0,3,31,0,0,0,31,0,0,34,0,0,0,0,4,0,0,0,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,21,9,0,3
POA3214,6,0,0,6,6,0,0,0,6,0,0,0,6,0,0,6,45,3,0,0,49,3,0,3,56,7,0,62,27,13,4,0,48,0,0,0,53,26,0,79,0,0,0,0,0,0,0,0,0,0,0,0,74,23,5,0,97,5,0,3,102,32,0,143,7,0,0,0,4,0,0,0,4,0,0,5,5,0,0,0,10,0,0,0,10,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,16,0,0,0,16,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,16,0,0,0,16,4,0,18,7,4,0,0,8,0,0,0,8,18,0,23,0,0,0,0,0,0,0,0,0,0,0,0,18,10,0,0
POA3215,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,114,16,0,0,130,3,0,6,135,5,0,138,17,6,0,0,21,4,0,3,27,17,0,43,0,0,0,0,0,0,0,0,0,0,0,0,128,26,0,0,154,4,0,8,164,14,0,182,28,7,0,0,34,0,0,0,34,4,0,36,24,4,0,0,28,0,0,0,28,5,0,33,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,56,3,3,0,64,0,0,0,64,9,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,3,3,0,64,0,0,0,64,9,0,69,6,0,0,0,13,0,0,0,13,3,0,17,0,0,0,0,0,0,0,0,0,0,0,0,62,3,3,0
POA3216,6,0,0,6,8,0,0,0,9,0,4,4,13,0,0,12,452,64,15,0,537,9,4,11,549,41,0,588,70,3,0,0,76,0,0,0,76,13,0,84,0,0,0,0,0,0,0,0,0,0,0,0,526,68,18,0,615,9,4,11,619,54,0,678,81,9,0,0,92,0,0,0,90,9,0,97,97,13,4,0,117,0,0,0,122,9,0,120,8,0,0,0,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,184,23,5,0,212,4,0,7,215,15,0,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,23,5,0,217,4,0,7,222,15,0,236,32,0,0,0,35,0,0,0,35,9,0,43,0,0,0,0,0,0,0,0,0,0,0,0,223,27,5,0
