POA_CODE_2021,C0_4F_EO_M_EO,C0_4F_EO_M_O_EVWW,C0_4F_EO_M_O_ENWNA,C0_4F_EO_M_O_PENS,C0_4F_EO_M_O_E_T,C0_4F_EO_M_LPENS,C0_4F_EO_M_T,C0_4F_O_EVWW_M_EO,C0_4F_O_EVWW_M_O_EVWW,C0_4F_O_EVWW_M_O_ENWNA,C0_4F_O_EVWW_M_O_PENS,C0_4F_O_EVWW_M_O_E_T,C0_4F_O_EVWW_M_LPENS,C0_4F_O_EVWW_M_T,C0_4F_O_ENWNA_M_EO,C0_4F_O_ENWNA_M_O_EVWW,C0_4F_O_ENWNA_M_O_ENWNA,C0_4F_O_ENWNA_M_O_PENS,C0_4F_O_ENWNA_M_O_E_T,C0_4F_O_ENWNA_M_LPENS,C0_4F_O_ENWNA_M_T,C0_4F_O_PENS_M_EO,C0_4F_O_PENS_M_O_EVWW,C0_4F_O_PENS_M_O_ENWNA,C0_4F_O_PENS_M_O_PENS,C0_4F_O_PENS_M_O_E_T,C0_4F_O_PENS_M_LPENS,C0_4F_O_PENS_M_T,C0_4F_O_E_T_M_EO,C0_4F_O_E_T_M_O_EVWW,C0_4F_O_E_T_M_O_ENWNA,C0_4F_O_E_T_M_O_PENS,C0_4F_O_E_T_M_O_E_T,C0_4F_O_E_T_M_LPENS,C0_4F_O_E_T_M_T,C0_4F_LPENS_M_EO,C0_4F_LPENS_M_O_EVWW,C0_4F_LPENS_M_O_ENWNA,C0_4F_LPENS_M_O_PENS,C0_4F_LPENS_M_O_E_T,C0_4F_LPENS_M_LPENS,C0_4F_LPENS_M_T,C0_4F_T_M_EO,C0_4F_T_M_O_EVWW,C0_4F_T_M_O_ENWNA,C0_4F_T_M_O_PENS,C0_4F_T_M_O_E_T,C0_4F_T_M_LPENS,C0_4F_T_M_T,C5_9F_EO_M_EO,C5_9F_EO_M_O_EVWW,C5_9F_EO_M_O_ENWNA,C5_9F_EO_M_O_PENS,C5_9F_EO_M_O_E_T,C5_9F_EO_M_LPENS,C5_9F_EO_M_T,C5_9F_O_EVWW_M_EO,C5_9F_O_EVWW_M_O_EVWW,C5_9F_O_EVWW_M_O_ENWNA,C5_9F_O_EVWW_M_O_PENS,C5_9F_O_EVWW_M_O_E_T,C5_9F_O_EVWW_M_LPENS,C5_9F_O_EVWW_M_T,C5_9F_O_ENWNA_M_EO,C5_9F_O_ENWNA_M_O_EVWW,C5_9F_O_ENWNA_M_O_ENWNA,C5_9F_O_ENWNA_M_O_PENS,C5_9F_O_ENWNA_M_O_E_T,C5_9F_O_ENWNA_M_LPENS,C5_9F_O_ENWNA_M_T,C5_9F_O_PENS_M_EO,C5_9F_O_PENS_M_O_EVWW,C5_9F_O_PENS_M_O_ENWNA,C5_9F_O_PENS_M_O_PENS,C5_9F_O_PENS_M_O_E_T,C5_9F_O_PENS_M_LPENS,C5_9F_O_PENS_M_T,C5_9F_O_E_T_M_EO,C5_9F_O_E_T_M_O_EVWW,C5_9F_O_E_T_M_O_ENWNA,C5_9F_O_E_T_M_O_PENS,C5_9F_O_E_T_M_O_E_T,C5_9F_O_E_T_M_LPENS,C5_9F_O_E_T_M_T,C5_9F_LPENS_M_EO,C5_9F_LPENS_M_O_EVWW,C5_9F_LPENS_M_O_ENWNA,C5_9F_LPENS_M_O_PENS,C5_9F_LPENS_M_O_E_T,C5_9F_LPENS_M_LPENS,C5_9F_LPENS_M_T,C5_9F_T_M_EO,C5_9F_T_M_O_EVWW,C5_9F_T_M_O_ENWNA,C5_9F_T_M_O_PENS,C5_9F_T_M_O_E_T,C5_9F_T_M_LPENS,C5_9F_T_M_T,C10_12F_EO_M_EO,C10_12F_EO_M_O_EVWW,C10_12F_EO_M_O_ENWNA,C10_12F_EO_M_O_PENS,C10_12F_EO_M_O_E_T,C10_12F_EO_M_LPENS,C10_12F_EO_M_T,C10_12F_O_EVWW_M_EO,C10_12F_O_EVWW_M_O_EVWW,C10_12F_O_EVWW_M_O_ENWNA,C10_12F_O_EVWW_M_O_PENS,C10_12F_O_EVWW_M_O_E_T,C10_12F_O_EVWW_M_LPENS,C10_12F_O_EVWW_M_T,C10_12F_O_ENWNA_M_EO,C10_12F_O_ENWNA_M_O_EVWW,C10_12F_O_ENWNA_M_O_ENWNA,C10_12F_O_ENWNA_M_O_PENS,C10_12F_O_ENWNA_M_O_E_T,C10_12F_O_ENWNA_M_LPENS,C10_12F_O_ENWNA_M_T,C10_12F_O_PENS_M_EO,C10_12F_O_PENS_M_O_EVWW,C10_12F_O_PENS_M_O_ENWNA,C10_12F_O_PENS_M_O_PENS,C10_12F_O_PENS_M_O_E_T,C10_12F_O_PENS_M_LPENS,C10_12F_O_PENS_M_T,C10_12F_O_E_T_M_EO,C10_12F_O_E_T_M_O_EVWW,C10_12F_O_E_T_M_O_ENWNA,C10_12F_O_E_T_M_O_PENS,C10_12F_O_E_T_M_O_E_T,C10_12F_O_E_T_M_LPENS,C10_12F_O_E_T_M_T,C10_12F_LPENS_M_EO,C10_12F_LPENS_M_O_EVWW,C10_12F_LPENS_M_O_ENWNA,C10_12F_LPENS_M_O_PENS,C10_12F_LPENS_M_O_E_T,C10_12F_LPENS_M_LPENS,C10_12F_LPENS_M_T,C10_12F_T_M_EO,C10_12F_T_M_O_EVWW,C10_12F_T_M_O_ENWNA,C10_12F_T_M_O_PENS,C10_12F_T_M_O_E_T,C10_12F_T_M_LPENS,C10_12F_T_M_T,C13_14F_EO_M_EO,C13_14F_EO_M_O_EVWW,C13_14F_EO_M_O_ENWNA,C13_14F_EO_M_O_PENS,C13_14F_EO_M_O_E_T,C13_14F_EO_M_LPENS,C13_14F_EO_M_T,C13_14F_O_EVWW_M_EO,C13_14F_O_EVWW_M_O_EVWW,C13_14F_O_EVWW_M_O_ENWNA,C13_14F_O_EVWW_M_O_PENS,C13_14F_O_EVWW_M_O_E_T,C13_14F_O_EVWW_M_LPENS,C13_14F_O_EVWW_M_T,C13_14F_O_ENWNA_M_EO,C13_14F_O_ENWNA_M_O_EVWW,C13_14F_O_ENWNA_M_O_ENWNA,C13_14F_O_ENWNA_M_O_PENS,C13_14F_O_ENWNA_M_O_E_T,C13_14F_O_ENWNA_M_LPENS,C13_14F_O_ENWNA_M_T,C13_14F_O_PENS_M_EO,C13_14F_O_PENS_M_O_EVWW,C13_14F_O_PENS_M_O_ENWNA,C13_14F_O_PENS_M_O_PENS,C13_14F_O_PENS_M_O_E_T,C13_14F_O_PENS_M_LPENS,C13_14F_O_PENS_M_T,C13_14F_O_E_T_M_EO,C13_14F_O_E_T_M_O_EVWW,C13_14F_O_E_T_M_O_ENWNA,C13_14F_O_E_T_M_O_PENS,C13_14F_O_E_T_M_O_E_T,C13_14F_O_E_T_M_LPENS,C13_14F_O_E_T_M_T,C13_14F_LPENS_M_EO,C13_14F_LPENS_M_O_EVWW,C13_14F_LPENS_M_O_ENWNA,C13_14F_LPENS_M_O_PENS,C13_14F_LPENS_M_O_E_T,C13_14F_LPENS_M_LPENS,C13_14F_LPENS_M_T,C13_14F_TM_EO,C13_14F_TM_O_EVWW,C13_14F_TM_O_ENWNA,C13_14F_TM_O_PENS,C13_14F_TM_O_E_T,C13_14F_TM_LPENS,C13_14F_TM_T,C15_17F_EO_M_EO,C15_17F_EO_M_O_EVWW,C15_17F_EO_M_O_ENWNA,C15_17F_EO_M_O_PENS
POA3132,437,25,0,0,25,0,458,65,351,13,0,364,0,427,0,24,4,0,22,0,22,0,0,0,0,0,0,0,65,367,17,0,387,0,448,0,0,0,0,0,0,0,502,393,17,0,412,0,911,493,19,0,0,19,0,509,53,308,7,0,316,0,367,0,15,10,0,28,0,28,0,0,0,0,0,0,0,53,328,19,0,338,0,394,0,0,0,0,3,0,3,545,348,18,0,362,0,904,324,14,0,0,14,0,336,20,105,6,0,116,0,135,0,12,9,0,14,0,14,0,0,0,0,0,0,0,20,122,11,0,133,0,150,0,0,0,0,0,0,0,338,135,11,0,147,0,492,218,11,0,0,11,0,227,24,66,7,0,69,0,91,0,5,0,0,5,0,5,0,0,0,0,0,0,0,24,69,4,0,77,0,94,0,0,0,0,0,0,0,240,78,4,0,82,0,324,294,8,0,0
POA3133,272,18,0,0,18,0,283,61,481,26,0,512,0,565,0,44,15,0,57,0,57,0,0,0,0,0,0,0,61,527,41,0,567,0,624,0,0,0,0,0,0,0,325,543,41,0,583,0,908,404,24,0,0,24,0,423,55,671,39,0,715,0,770,0,49,34,0,85,0,85,0,0,0,0,0,0,0,55,722,77,0,801,0,858,0,0,0,0,0,0,0,463,743,77,0,820,0,1287,341,13,3,0,12,0,351,33,313,16,0,325,0,357,0,27,10,0,36,0,36,0,0,0,0,0,0,0,33,337,28,0,365,0,401,0,3,0,0,3,0,3,371,353,29,0,380,0,751,246,6,0,0,6,0,249,18,189,8,0,195,0,214,0,7,11,0,16,0,16,0,0,0,0,0,0,0,18,194,21,0,214,0,234,0,0,0,0,0,0,0,264,202,21,0,219,0,486,380,14,0,0
POA3134,977,38,0,0,38,0,1017,92,422,23,0,444,0,537,0,39,68,0,113,0,113,0,0,0,0,0,0,0,92,464,91,0,555,0,652,3,0,0,0,0,0,3,1073,505,91,0,596,0,1667,1062,39,0,0,39,3,1112,71,386,21,0,409,0,479,0,43,77,0,123,0,123,0,0,0,0,0,0,0,71,431,104,0,528,0,600,5,0,4,0,4,0,9,1140,470,101,0,575,9,1719,728,29,0,0,29,0,758,40,146,16,0,160,0,202,0,32,23,0,56,0,56,0,0,0,0,0,0,0,40,176,33,0,216,0,254,0,0,0,0,0,0,0,768,205,33,0,243,0,1015,498,13,0,0,13,0,516,19,103,13,0,113,0,135,0,17,26,0,43,0,43,0,0,0,0,0,0,0,19,126,36,0,159,0,180,0,0,0,0,0,0,0,516,136,36,0,177,0,696,741,21,0,0
POA3135,714,40,0,0,40,0,751,57,246,7,0,257,0,313,0,31,38,4,78,0,78,0,0,0,0,0,0,0,57,282,48,4,329,0,383,0,0,0,0,0,0,0,770,315,48,4,365,0,1136,751,35,0,0,35,0,786,49,233,11,4,248,0,300,0,32,50,0,82,0,82,0,0,0,0,0,0,0,49,265,64,3,332,0,380,0,0,0,0,0,0,0,806,306,64,3,369,0,1171,451,12,0,0,12,0,464,36,111,4,0,119,0,153,0,14,28,0,45,0,45,0,0,0,0,0,0,0,36,127,38,0,164,0,195,0,0,0,0,0,0,0,490,135,38,0,174,0,661,320,7,0,0,7,0,329,13,54,0,0,52,0,67,0,11,15,0,25,0,25,0,0,0,0,0,0,0,13,64,16,0,81,0,94,0,0,0,0,0,0,0,335,70,16,0,79,0,421,420,4,0,0
POA3136,1702,57,0,0,57,0,1764,99,469,21,0,492,0,590,4,57,91,0,142,0,151,0,0,0,0,0,0,0,103,525,109,0,636,0,736,8,0,0,0,0,0,11,1815,586,117,0,695,0,2509,1602,46,0,0,46,5,1650,80,442,18,0,464,0,543,4,44,89,0,132,0,139,3,0,0,0,0,0,3,85,489,107,0,594,0,680,9,0,0,0,0,3,9,1695,525,107,0,642,0,2340,906,20,0,0,20,0,928,41,169,16,0,181,0,222,6,23,53,0,68,0,75,0,0,0,0,0,0,0,46,191,65,0,256,0,305,0,0,0,0,0,0,0,954,209,65,0,275,0,1229,576,13,0,0,13,0,580,20,104,4,0,107,0,124,0,12,26,0,35,0,41,0,0,0,0,0,0,0,24,110,36,0,145,0,165,0,0,0,0,0,0,0,592,122,36,0,156,0,749,750,10,0,0
POA3137,619,20,0,0,20,0,632,25,88,13,0,96,0,125,5,11,19,0,30,0,34,0,0,0,0,0,0,0,29,98,28,0,131,0,161,0,0,0,0,0,0,0,645,118,28,0,150,0,794,538,13,0,0,13,0,550,18,59,7,0,64,0,93,0,18,29,0,42,0,49,0,0,0,0,0,0,0,22,77,35,0,113,0,136,0,0,0,0,0,0,0,556,85,35,0,125,0,686,301,3,0,0,3,0,301,11,31,3,0,41,0,48,0,10,17,0,32,0,32,0,0,0,0,0,0,0,11,45,25,0,70,0,76,0,0,0,0,0,0,0,309,47,25,0,71,0,382,191,0,0,0,3,0,200,4,17,0,0,20,0,27,0,7,6,0,10,0,10,0,0,0,0,0,0,0,4,27,9,0,32,0,41,0,0,0,0,0,0,0,197,28,12,0,42,0,238,244,4,0,0
POA3138,1031,21,0,0,21,0,1051,43,174,7,0,178,0,221,0,29,58,0,82,0,82,0,0,0,0,0,0,0,43,194,61,0,257,0,301,5,0,0,0,0,0,5,1078,219,61,0,280,0,1358,899,16,4,0,15,0,915,44,175,20,0,201,0,240,0,22,68,0,91,0,92,0,0,0,0,0,0,0,46,200,87,0,283,0,335,0,0,0,0,0,0,0,949,210,90,0,304,0,1252,501,6,0,0,6,0,512,18,77,15,0,88,0,102,0,16,33,4,57,0,54,0,0,0,0,0,0,0,18,89,48,4,137,0,154,0,0,0,0,0,4,4,522,98,48,4,147,4,669,364,3,0,0,3,0,369,12,41,3,0,43,0,50,0,9,23,0,36,0,33,0,0,0,0,0,0,0,10,51,26,0,79,0,88,0,0,0,0,0,0,0,372,55,26,0,78,0,457,422,11,0,0
POA3139,751,3,0,0,9,0,756,18,14,0,0,14,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,14,0,0,14,0,27,0,0,0,0,0,0,0,766,19,0,0,15,0,783,724,8,0,0,8,0,736,12,14,0,0,16,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,16,0,0,17,0,29,0,0,0,0,0,0,0,738,22,0,0,25,0,765,406,5,0,0,5,0,413,11,4,0,0,4,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,0,0,7,0,19,0,0,0,0,0,0,0,417,10,0,0,14,0,430,256,7,0,0,7,0,264,0,5,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,6,0,0,0,0,0,0,0,262,6,0,0,6,0,270,351,0,0,0
POA3140,744,11,0,0,11,0,751,22,52,0,0,55,0,77,0,7,3,0,6,0,6,0,0,0,0,0,0,0,22,56,6,0,63,0,82,0,0,0,0,0,0,0,758,72,6,0,72,0,835,633,12,0,0,12,0,648,27,46,0,0,46,0,67,0,0,0,0,6,0,6,0,0,0,0,0,0,0,27,48,4,0,51,0,73,0,0,0,0,0,0,0,656,63,4,0,62,0,719,425,8,0,0,8,0,432,16,34,0,0,34,0,52,0,3,4,0,5,0,5,0,0,0,0,0,0,0,16,38,4,0,43,0,58,0,0,0,0,0,0,0,441,46,4,0,55,0,491,286,7,0,0,7,0,291,10,11,0,0,10,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,16,0,0,13,0,27,0,0,0,0,0,0,0,297,23,0,0,24,0,316,375,8,0,0
POA3141,336,24,0,0,24,0,361,39,142,6,0,147,0,192,0,11,0,0,12,0,12,0,0,0,0,0,0,0,39,151,13,0,159,0,199,0,0,0,0,0,0,0,381,174,13,0,181,0,562,199,4,0,0,4,0,208,34,123,9,0,130,0,167,0,10,4,0,10,0,10,0,0,0,0,0,0,0,34,137,8,0,149,0,182,0,0,0,0,0,6,3,231,143,8,0,157,6,392,102,4,0,0,4,0,105,9,44,0,0,44,0,51,0,8,0,0,4,0,4,0,0,0,0,0,0,0,9,52,0,0,56,0,62,0,0,0,0,0,0,0,113,53,0,0,54,0,165,81,3,0,0,3,0,81,0,16,0,0,16,0,16,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,24,0,20,0,0,0,0,0,0,0,79,19,0,0,19,0,99,94,0,0,0
POA3142,201,13,0,0,13,0,215,34,77,0,0,83,0,111,3,5,0,0,5,0,10,0,0,0,0,0,0,0,33,81,0,0,85,0,122,0,0,0,0,0,0,0,237,91,0,0,99,0,332,195,14,0,0,14,0,208,21,98,4,0,98,0,125,0,0,8,0,9,0,9,0,0,0,0,0,0,0,21,102,5,0,104,0,131,0,0,0,0,0,0,0,222,111,5,0,121,0,336,138,3,0,0,3,0,146,14,48,0,0,48,0,64,0,0,9,0,10,0,4,0,0,0,0,0,0,0,15,46,9,0,55,0,68,0,0,0,0,0,0,0,152,53,9,0,55,0,214,115,10,0,0,10,0,125,12,23,7,0,23,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,23,8,0,34,0,40,0,0,0,0,0,0,0,123,31,8,0,39,0,166,185,8,0,0
POA3143,268,11,0,0,11,0,279,30,61,0,0,59,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,61,0,0,59,0,90,0,0,0,0,0,0,0,296,68,0,0,71,0,374,202,7,0,0,7,0,208,16,62,0,0,62,0,86,0,0,0,0,3,0,3,0,0,0,0,0,0,0,16,66,0,0,65,0,85,0,0,0,0,0,0,0,217,68,0,0,70,0,292,114,0,0,0,0,0,113,13,26,0,0,23,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,26,0,0,23,0,34,0,0,0,0,0,0,0,122,20,0,0,24,0,149,103,8,0,0,8,0,106,0,9,0,0,9,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,11,0,15,0,0,0,0,0,0,0,106,15,0,0,15,0,118,108,0,0,0
POA3144,299,9,0,0,9,0,304,19,46,0,0,45,0,72,0,6,7,0,4,0,8,0,0,0,0,0,0,0,22,50,3,0,52,0,76,0,0,0,0,0,0,0,320,64,3,0,64,0,386,322,0,0,0,0,0,321,25,57,6,0,58,0,87,3,0,0,0,6,0,4,0,0,0,0,0,0,0,29,59,3,0,58,0,87,0,0,0,0,0,0,0,348,63,3,0,63,0,411,253,7,0,0,7,0,259,16,29,0,0,29,0,47,0,5,0,0,10,0,10,0,0,0,0,0,0,0,16,34,0,0,38,0,54,0,0,0,0,0,0,0,269,39,0,0,46,0,312,183,5,0,0,5,0,187,3,20,0,0,20,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20,0,0,19,0,32,0,0,0,0,0,0,0,190,22,0,0,27,0,215,259,0,0,0
POA3145,650,33,0,0,33,0,681,67,198,0,0,203,0,272,0,7,0,0,7,0,7,0,0,0,0,0,0,0,67,209,0,0,214,0,279,0,0,0,0,0,0,0,717,241,0,0,243,0,961,761,24,0,0,24,0,789,73,181,0,0,189,0,260,4,13,3,0,12,0,19,0,0,0,0,0,0,0,75,190,11,0,200,0,274,0,0,0,0,0,0,0,837,218,11,0,222,0,1063,565,14,0,0,14,0,580,32,79,0,0,78,0,111,0,0,3,0,3,0,3,0,0,0,0,0,0,0,35,79,5,0,82,0,116,0,0,0,0,0,0,0,597,98,5,0,98,0,695,361,12,0,0,12,0,373,19,58,3,0,64,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,58,5,0,63,0,86,0,0,0,0,0,0,0,385,69,5,0,78,0,459,563,18,0,0
POA3146,713,46,0,0,46,0,758,75,263,5,0,270,4,347,0,11,4,0,15,0,14,0,0,0,0,0,0,0,81,271,6,0,280,4,361,0,6,0,0,6,0,0,793,315,6,0,326,5,1126,856,32,0,0,32,0,887,84,294,7,0,304,0,385,0,9,3,0,18,0,18,0,0,0,0,0,0,0,84,303,10,0,312,0,406,0,0,0,0,0,0,0,939,332,10,0,345,0,1289,685,31,0,0,31,0,715,61,119,10,0,128,0,188,0,12,3,0,8,0,8,0,0,0,0,0,0,0,61,132,9,0,141,0,201,0,0,0,0,0,0,0,746,165,9,0,175,0,913,455,10,0,0,10,0,464,19,94,8,0,101,0,123,0,6,4,0,14,0,14,0,0,0,0,0,0,0,19,104,7,0,111,0,133,0,0,0,0,0,0,0,475,109,7,0,123,0,603,689,21,0,0
POA3147,396,35,0,0,35,0,430,49,196,4,0,195,0,246,0,0,4,0,3,0,3,0,0,0,0,0,0,0,49,195,9,0,205,0,252,0,0,0,0,0,0,0,445,228,9,0,235,3,683,499,24,0,0,24,0,526,54,192,11,0,206,0,256,0,6,7,0,14,0,14,0,0,0,0,0,0,0,54,198,16,0,215,0,271,0,0,0,0,0,3,3,556,220,16,0,239,5,797,347,14,0,0,14,0,356,30,93,7,0,100,0,131,0,7,3,0,15,0,15,0,0,0,0,0,0,0,30,102,16,0,116,0,145,0,0,0,0,0,0,0,380,117,16,0,128,0,504,203,13,0,0,13,0,217,20,64,0,0,67,0,94,0,0,6,0,15,0,15,0,0,0,0,0,0,0,20,72,9,0,80,0,104,0,0,0,0,0,0,0,229,84,9,0,91,0,320,323,14,0,0
POA3148,169,19,0,0,17,0,191,37,226,13,0,242,0,280,0,13,0,0,13,0,13,0,0,0,0,0,0,0,37,234,14,0,255,0,288,0,0,0,0,0,0,0,208,257,14,0,269,0,483,131,18,6,0,21,0,153,27,178,7,0,188,0,215,0,8,6,0,20,0,20,0,0,0,0,0,0,0,27,189,17,0,212,0,234,0,0,0,0,0,0,0,157,210,18,0,230,0,393,101,10,0,0,10,0,115,13,88,0,0,91,0,99,0,4,3,0,4,0,4,0,0,0,0,0,0,0,13,90,4,0,92,0,106,0,0,0,0,0,0,0,111,104,4,0,107,0,217,48,7,0,0,7,0,55,17,47,3,0,50,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,48,6,0,54,0,65,0,0,0,0,0,0,0,60,54,6,0,60,0,119,52,4,0,0
POA3149,355,41,0,0,41,4,400,109,810,22,0,837,4,945,0,46,21,0,63,0,62,0,0,0,0,0,0,0,108,858,42,0,899,4,1008,0,0,0,0,0,0,0,464,902,42,0,942,9,1417,454,45,0,0,45,0,496,96,1102,36,0,1138,0,1238,0,58,35,0,95,0,94,0,0,0,0,0,0,0,97,1162,68,0,1233,0,1331,0,3,0,0,3,3,10,547,1204,73,0,1281,5,1832,370,30,0,0,29,0,410,59,617,18,0,632,0,685,0,24,14,0,44,0,44,0,0,0,0,0,0,0,59,640,34,0,674,0,730,0,0,0,0,0,0,3,432,668,35,0,706,3,1139,293,16,0,0,16,0,310,39,354,12,0,369,0,405,0,22,24,0,52,0,52,0,0,0,0,0,0,0,39,382,34,0,415,0,458,0,0,0,0,0,0,0,331,392,34,0,431,0,767,435,21,0,0
POA3150,369,56,0,0,56,0,427,135,1266,69,0,1340,0,1479,5,76,53,0,132,0,131,0,0,0,0,0,0,0,136,1343,128,0,1468,0,1607,0,4,0,0,4,0,4,508,1405,128,0,1530,4,2040,617,55,0,0,57,0,676,128,2031,90,6,2123,0,2246,3,121,79,0,201,0,203,0,3,0,0,3,0,3,129,2154,173,6,2324,0,2453,0,0,0,0,0,3,0,744,2207,173,6,2382,4,3139,496,29,0,0,29,0,527,88,1210,53,0,1257,0,1347,0,63,85,0,149,0,148,0,0,0,0,0,0,0,86,1271,138,0,1409,3,1498,0,0,0,0,0,0,0,580,1298,138,0,1436,3,2023,346,25,0,0,22,0,366,57,737,29,0,765,0,826,0,35,75,0,112,0,112,0,0,0,0,0,0,0,57,770,105,0,875,0,933,0,0,0,0,0,0,0,405,789,103,0,898,0,1302,599,26,0,0
POA3151,90,20,0,0,20,0,103,20,225,13,0,242,0,261,0,9,3,0,17,0,17,0,0,0,0,0,0,0,20,233,22,0,256,0,275,0,0,0,0,0,0,0,107,250,22,0,274,0,384,89,12,0,0,12,0,105,28,309,15,0,323,0,347,0,24,6,0,32,0,26,0,0,0,0,0,0,0,30,329,18,0,347,0,376,0,0,0,0,0,0,0,121,349,18,0,363,0,482,91,10,0,0,10,0,96,11,105,7,0,109,0,116,0,14,4,0,15,0,15,0,0,0,0,0,0,0,11,112,12,0,126,0,138,0,0,0,0,0,0,0,100,122,12,0,132,0,231,63,5,0,0,5,0,70,7,68,3,0,70,0,79,0,9,4,0,8,0,12,0,0,0,0,0,0,0,5,74,9,0,81,0,93,0,0,0,0,0,0,0,75,82,9,0,95,0,165,91,4,0,0
POA3152,542,53,0,0,53,0,599,78,735,39,0,774,0,850,0,60,18,0,77,0,80,0,0,0,0,0,0,0,80,794,58,0,856,0,931,0,0,0,0,0,5,5,624,848,58,0,907,5,1536,639,35,0,0,35,0,669,79,934,40,0,978,0,1057,0,56,28,0,89,0,91,0,0,0,0,0,0,0,81,990,70,0,1061,0,1144,0,0,0,0,0,0,0,727,1022,70,0,1089,0,1817,426,25,0,0,28,0,456,35,433,23,0,457,3,495,0,26,16,0,42,0,47,0,0,0,0,0,0,0,39,464,41,0,502,3,541,0,7,0,0,7,0,7,467,496,40,0,531,3,1002,315,23,0,0,23,0,338,26,235,10,0,242,0,274,0,21,22,0,34,0,34,0,0,0,0,0,0,0,30,250,30,0,278,0,307,0,0,0,0,0,0,0,344,277,30,0,303,0,649,386,12,0,0
POA3153,619,22,0,0,27,0,641,61,334,18,0,354,0,412,0,25,19,0,47,0,47,0,0,0,0,0,0,0,61,365,36,0,395,0,457,0,0,0,0,0,0,0,676,386,35,0,419,0,1101,541,12,0,0,12,0,553,50,328,18,0,345,0,392,3,29,12,0,43,0,43,0,0,0,0,0,0,0,54,353,32,0,386,0,434,0,0,0,0,0,0,0,595,364,32,0,397,0,993,321,12,0,0,12,0,334,25,110,5,0,115,0,140,0,12,10,0,25,0,25,0,0,0,0,0,0,0,21,123,15,0,140,0,163,0,0,0,0,0,0,0,345,135,15,0,149,0,496,194,0,0,0,0,0,199,13,56,8,0,62,0,73,0,6,3,0,14,0,14,0,0,0,0,0,0,0,13,64,7,0,76,0,86,0,0,0,0,0,0,0,204,72,7,0,81,3,281,236,0,0,0
POA3154,179,8,0,0,8,0,190,12,15,3,0,17,0,34,0,6,0,0,6,0,6,0,0,0,0,0,0,0,12,21,3,0,22,0,33,0,0,0,0,0,0,0,192,31,3,0,34,0,227,212,5,0,0,5,0,215,8,18,0,0,17,0,23,0,3,0,0,3,0,3,0,0,0,0,0,0,0,8,17,0,0,17,0,28,0,0,0,0,0,0,0,219,24,0,0,26,0,248,132,0,0,0,0,0,129,4,5,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,0,4,0,11,0,0,0,0,0,0,0,135,10,0,0,9,0,139,88,0,0,0,0,0,84,8,0,0,0,6,0,7,0,5,3,0,4,0,4,0,0,0,0,0,0,0,8,6,3,0,7,0,12,0,0,0,0,0,0,0,93,6,3,0,11,0,105,113,0,0,0
POA3155,766,32,0,0,30,0,802,65,297,6,0,302,0,373,4,26,3,0,23,0,30,0,0,0,0,0,0,0,73,322,10,0,326,0,398,0,0,0,0,0,0,0,839,350,10,0,363,0,1203,658,22,0,0,22,0,687,35,276,11,0,292,0,323,3,21,6,0,22,0,25,0,0,0,0,0,0,0,34,300,22,0,313,0,350,0,0,0,0,0,0,0,695,320,22,0,341,0,1035,345,9,0,0,9,3,361,20,113,6,0,125,0,142,0,11,0,0,12,0,12,0,0,0,0,0,0,0,20,129,9,0,135,0,157,0,0,0,0,0,0,0,367,132,9,0,144,3,513,228,4,0,0,4,0,237,18,82,5,0,82,0,100,3,9,0,0,4,0,6,0,0,0,0,0,0,0,18,84,4,0,89,0,115,0,0,0,0,0,0,0,251,90,4,0,101,0,350,273,3,0,0
POA3156,1286,45,0,0,45,0,1332,89,352,13,0,368,0,461,0,23,3,0,30,0,28,0,0,0,0,0,0,0,94,375,21,0,398,0,491,0,0,0,0,0,0,0,1381,424,21,0,442,0,1824,1333,44,0,0,44,0,1379,68,375,25,0,401,0,465,0,24,7,0,32,0,28,0,0,0,0,0,0,0,65,399,31,0,428,0,495,0,0,0,0,0,0,0,1399,445,31,0,477,0,1879,813,25,0,0,27,5,840,29,160,12,0,171,0,205,0,12,7,0,19,0,19,0,0,0,0,0,0,0,29,173,19,0,190,0,221,0,0,0,0,0,0,0,849,198,19,0,217,5,1061,512,17,0,0,17,0,530,26,108,5,0,115,0,139,0,3,4,0,8,0,8,0,0,0,0,0,0,0,26,117,3,0,118,0,145,0,0,0,0,0,0,0,538,128,3,0,134,0,677,737,20,0,0
