POA_CODE_2021,A0_14_SEO_B_05,A0_14_SEO_05_10,A0_14_SEO_11_15,A0_14_SEO_16,A0_14_SEO_17,A0_14_SEO_18,A0_14_SEO_19,A0_14_SEO_20,A0_14_SEO_21,A0_14_SEO_YNS,A0_14_SEO_T,A0_14_UOLSE_VWW_B_05,A0_14_UOLSE_VWW_05_10,A0_14_UOLSE_VWW_11_15,A0_14_UOLSE_VWW_16,A0_14_UOLSE_VWW_17,A0_14_UOLSE_VWW_18,A0_14_UOLSE_VWW_19,A0_14_UOLSE_VWW_20,A0_14_UOLSE_VWW_21,A0_14_UOLSE_VWW_YNS,A0_14_UOLSE_VWW_T,A0_14_UOLSE_NWNAA_B_05,A0_14_UOLSE_NWNAA_05_10,A0_14_UOLSE_NWNAA_11_15,A0_14_UOLSE_NWNAA_16,A0_14_UOLSE_NWNAA_17,A0_14_UOLSE_NWNAA_18,A0_14_UOLSE_NWNAA_19,A0_14_UOLSE_NWNAA_20,A0_14_UOLSE_NWNAA_21,A0_14_UOLSE_NWNAA_YNS,A0_14_UOLSE_NWNAA_T,A0_14_UOLSE_PinE_NS_B_05,A0_14_UOLSE_PinE_NS_05_10,A0_14_UOLSE_PinE_NS_11_15,A0_14_UOLSE_PinE_NS_16,A0_14_UOLSE_PinE_NS_17,A0_14_UOLSE_PinE_NS_18,A0_14_UOLSE_PinE_NS_19,A0_14_UOLSE_PinE_NS_20,A0_14_UOLSE_PinE_NS_21,A0_14_UOLSE_PinE_NS_YNS,A0_14_UOLSE_PinE_NS_T,A0_14_UOLSE_T_B_05,A0_14_UOLSE_T_05_10,A0_14_UOLSE_T_11_15,A0_14_UOLSE_T_16,A0_14_UOLSE_T_17,A0_14_UOLSE_T_18,A0_14_UOLSE_T_19,A0_14_UOLSE_T_20,A0_14_UOLSE_T_21,A0_14_UOLSE_T_YNS,A0_14_UOLSE_T_T,A0_14_L_PinE_NS_B_05,A0_14_L_PinE_NS_05_10,A0_14_L_PinE_NS_11_15,A0_14_L_PinE_NS_16,A0_14_L_PinE_NS_17,A0_14_L_PinE_NS_18,A0_14_L_PinE_NS_19,A0_14_L_PinE_NS_20,A0_14_L_PinE_NS_21,A0_14_L_PinE_NS_YNS,A0_14_L_PinE_NS_T,A0_14_T_B_05,A0_14_T_05_10,A0_14_T_11_15,A0_14_T_16,A0_14_T_17,A0_14_T_18,A0_14_T_19,A0_14_T_20,A0_14_T_21,A0_14_T_YNS,A0_14_T_T,A15_24_SEO_B_05,A15_24_SEO_05_10,A15_24_SEO_11_15,A15_24_SEO_16,A15_24_SEO_17,A15_24_SEO_18,A15_24_SEO_19,A15_24_SEO_20,A15_24_SEO_21,A15_24_SEO_YNS,A15_24_SEO_T,A15_24_UOLSE_VWW_B_05,A15_24_UOLSE_VWW_05_10,A15_24_UOLSE_VWW_11_15,A15_24_UOLSE_VWW_16,A15_24_UOLSE_VWW_17,A15_24_UOLSE_VWW_18,A15_24_UOLSE_VWW_19,A15_24_UOLSE_VWW_20,A15_24_UOLSE_VWW_21,A15_24_UOLSE_VWW_YNS,A15_24_UOLSE_VWW_T,A15_24_UOLSE_NWNAA_B_05,A15_24_UOLSE_NWNAA_05_10,A15_24_UOLSE_NWNAA_11_15,A15_24_UOLSE_NWNAA_16,A15_24_UOLSE_NWNAA_17,A15_24_UOLSE_NWNAA_18,A15_24_UOLSE_NWNAA_19,A15_24_UOLSE_NWNAA_20,A15_24_UOLSE_NWNAA_21,A15_24_UOLSE_NWNAA_YNS,A15_24_UOLSE_NWNAA_T,A15_24_UOLSE_PinE_NS_B_05,A15_24_UOLSE_PinE_NS_05_10,A15_24_UOLSE_PinE_NS_11_15,A15_24_UOLSE_PinE_NS_16,A15_24_UOLSE_PinE_NS_17,A15_24_UOLSE_PinE_NS_18,A15_24_UOLSE_PinE_NS_19,A15_24_UOLSE_PinE_NS_20,A15_24_UOLSE_PinE_NS_21,A15_24_UOLSE_PinE_NS_YNS,A15_24_UOLSE_PinE_NS_T,A15_24_UOLSE_T_B_05,A15_24_UOLSE_T_05_10,A15_24_UOLSE_T_11_15,A15_24_UOLSE_T_16,A15_24_UOLSE_T_17,A15_24_UOLSE_T_18,A15_24_UOLSE_T_19,A15_24_UOLSE_T_20,A15_24_UOLSE_T_21,A15_24_UOLSE_T_YNS,A15_24_UOLSE_T_T,A15_24_L_PinE_NS_B_05,A15_24_L_PinE_NS_05_10,A15_24_L_PinE_NS_11_15,A15_24_L_PinE_NS_16,A15_24_L_PinE_NS_17,A15_24_L_PinE_NS_18,A15_24_L_PinE_NS_19,A15_24_L_PinE_NS_20,A15_24_L_PinE_NS_21,A15_24_L_PinE_NS_YNS,A15_24_L_PinE_NS_T,A15_24_T_B_05,A15_24_T_05_10,A15_24_T_11_15,A15_24_T_16,A15_24_T_17,A15_24_T_18,A15_24_T_19,A15_24_T_20,A15_24_T_21,A15_24_T_YNS,A15_24_T_T,A25_34_SEO_B_05,A25_34_SEO_05_10,A25_34_SEO_11_15,A25_34_SEO_16,A25_34_SEO_17,A25_34_SEO_18,A25_34_SEO_19,A25_34_SEO_20,A25_34_SEO_21,A25_34_SEO_YNS,A25_34_SEO_T,A25_34_UOLSE_VWW_B_05,A25_34_UOLSE_VWW_05_10,A25_34_UOLSE_VWW_11_15,A25_34_UOLSE_VWW_16,A25_34_UOLSE_VWW_17,A25_34_UOLSE_VWW_18,A25_34_UOLSE_VWW_19,A25_34_UOLSE_VWW_20,A25_34_UOLSE_VWW_21,A25_34_UOLSE_VWW_YNS,A25_34_UOLSE_VWW_T,A25_34_UOLSE_NWNAA_B_05,A25_34_UOLSE_NWNAA_05_10,A25_34_UOLSE_NWNAA_11_15,A25_34_UOLSE_NWNAA_16,A25_34_UOLSE_NWNAA_17,A25_34_UOLSE_NWNAA_18,A25_34_UOLSE_NWNAA_19,A25_34_UOLSE_NWNAA_20,A25_34_UOLSE_NWNAA_21,A25_34_UOLSE_NWNAA_YNS,A25_34_UOLSE_NWNAA_T,A25_34_UOLSE_PinE_NS_B_05,A25_34_UOLSE_PinE_NS_05_10,A25_34_UOLSE_PinE_NS_11_15,A25_34_UOLSE_PinE_NS_16,A25_34_UOLSE_PinE_NS_17,A25_34_UOLSE_PinE_NS_18,A25_34_UOLSE_PinE_NS_19,A25_34_UOLSE_PinE_NS_20,A25_34_UOLSE_PinE_NS_21,A25_34_UOLSE_PinE_NS_YNS,A25_34_UOLSE_PinE_NS_T,A25_34_UOLSE_T_B_05,A25_34_UOLSE_T_05_10
POA3143,..,4,20,3,9,8,7,7,12,0,75,..,3,5,14,4,7,13,8,0,0,63,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,3,5,14,8,7,13,8,0,0,66,..,0,0,0,0,0,0,0,0,0,0,..,9,27,15,16,19,21,16,15,0,138,33,17,14,11,5,5,4,0,0,9,97,3,9,23,16,12,10,25,9,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,23,16,12,10,25,9,0,0,108,0,0,0,0,0,0,0,0,0,0,0,40,30,32,24,17,14,30,10,0,6,206,98,25,55,19,13,10,15,3,8,7,253,48,48,93,37,27,54,36,13,3,3,360,0,0,4,0,4,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,48,48
POA3144,..,6,33,9,4,4,9,5,0,0,81,..,6,21,5,3,5,9,8,0,0,53,..,0,0,0,0,0,0,0,5,0,5,..,0,0,0,0,0,0,0,0,0,0,..,6,21,5,3,5,9,8,5,0,61,..,0,0,0,0,0,0,0,0,0,0,..,11,55,8,10,6,14,19,4,4,137,26,22,13,0,0,4,0,0,0,0,74,3,11,16,11,9,9,8,3,0,3,73,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,11,16,11,16,9,8,3,0,3,76,0,0,0,0,0,0,0,0,0,0,0,32,38,30,6,12,14,17,3,0,7,151,43,20,31,3,15,17,15,0,0,0,152,24,25,58,19,20,27,34,8,4,0,221,0,0,0,0,4,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,24,27
POA3145,..,25,61,13,16,9,24,16,0,6,171,..,7,34,7,10,16,19,8,4,4,107,..,0,0,0,0,0,4,0,5,0,13,..,0,0,0,0,0,0,0,0,0,0,..,7,38,7,10,17,25,8,7,4,118,..,0,0,0,0,0,0,0,0,10,10,..,30,97,19,29,21,49,21,9,20,300,67,65,22,7,12,14,31,11,0,5,235,22,47,80,43,61,85,143,72,3,5,552,0,0,0,0,0,10,22,9,0,0,43,0,0,0,0,0,0,0,0,0,0,0,22,47,81,40,61,101,165,83,3,5,602,0,0,0,0,0,0,5,0,0,0,5,90,110,98,49,71,113,198,91,0,12,841,121,47,74,26,24,32,37,19,0,4,401,115,150,266,86,146,171,191,51,4,9,1183,0,6,11,6,8,15,14,0,0,0,61,0,0,3,0,0,0,0,0,0,0,7,113,148
POA3146,..,40,77,19,24,14,8,14,4,5,204,..,10,67,18,33,35,19,12,4,3,198,..,0,0,0,0,3,6,6,4,3,22,..,0,0,0,0,0,0,0,0,0,0,..,10,68,21,33,38,20,17,9,11,220,..,0,0,0,0,0,0,0,0,0,0,..,47,147,43,48,53,30,31,16,15,424,92,80,24,4,5,3,3,4,3,9,230,18,54,69,18,31,21,36,22,0,6,281,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,18,54,69,18,36,20,34,22,0,6,279,0,0,0,0,0,0,0,0,0,0,0,116,131,96,22,42,25,42,27,5,16,519,111,60,91,26,16,19,22,10,6,4,363,98,137,197,44,73,74,60,15,8,7,709,4,3,7,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,102,139
POA3147,..,8,67,8,9,16,12,3,3,4,133,..,4,45,8,10,26,16,9,6,0,129,..,0,0,0,0,0,5,0,5,5,10,..,0,0,0,0,0,0,0,0,0,0,..,4,45,8,10,24,25,9,8,7,137,..,0,0,0,0,0,0,0,0,0,0,..,10,108,19,17,42,37,12,12,11,274,24,25,18,0,5,0,5,0,0,0,79,27,45,59,17,21,25,33,9,0,0,236,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,27,45,58,16,27,25,38,9,0,0,240,0,0,0,0,0,0,0,0,0,0,0,54,72,73,17,24,26,41,9,0,5,327,79,44,33,7,17,7,0,4,0,6,192,78,130,125,51,31,51,26,6,3,5,507,3,9,7,0,5,0,6,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,82,135
POA3148,..,6,16,0,6,4,0,0,0,0,41,..,15,30,9,0,12,10,4,0,4,90,..,0,0,0,0,0,0,3,3,0,9,..,0,0,0,0,0,0,0,0,0,0,..,15,30,9,0,16,15,9,3,3,98,..,0,0,0,0,0,0,0,0,0,0,..,19,45,7,7,18,16,10,3,7,139,20,23,16,4,3,3,4,0,0,0,71,32,50,56,20,44,45,37,17,0,9,305,0,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,34,50,56,25,38,48,42,16,0,9,310,0,0,0,0,0,0,0,0,0,0,0,52,69,66,30,45,48,43,16,0,6,386,73,32,46,12,15,19,16,4,0,3,206,110,181,213,55,70,96,68,28,7,18,844,4,8,16,3,5,8,3,0,0,3,57,0,0,0,0,0,0,0,0,0,0,0,112,195
POA3149,..,42,92,34,13,23,25,13,7,8,249,..,55,246,107,109,88,96,64,13,19,788,..,0,0,3,10,17,19,10,11,4,72,..,0,0,0,0,0,3,0,0,0,8,..,56,251,112,116,103,114,73,26,19,870,..,0,0,0,0,0,0,0,0,5,9,..,97,340,146,122,128,144,88,29,27,1129,77,137,68,22,18,16,27,10,0,3,377,125,280,329,84,98,84,150,69,8,14,1239,0,3,4,5,9,11,8,0,0,3,40,0,0,0,0,0,0,0,0,0,0,0,125,280,340,86,108,99,162,67,8,16,1278,0,0,0,0,0,0,0,0,0,0,5,202,421,406,104,124,114,180,78,8,21,1658,133,57,61,12,19,26,24,13,3,3,352,252,515,502,109,138,133,161,49,9,30,1904,3,12,39,14,21,11,23,8,0,4,139,0,0,0,0,0,0,0,0,0,0,0,256,530
POA3150,..,61,158,33,40,51,46,34,4,11,444,..,147,647,188,184,217,226,84,54,46,1793,..,4,6,5,8,27,51,28,24,10,162,..,0,0,0,0,0,0,4,0,0,7,..,153,649,192,199,248,280,115,72,57,1965,..,0,0,0,0,0,0,0,0,0,3,..,209,812,233,239,296,320,148,77,71,2407,165,233,116,8,15,38,36,13,4,6,631,245,647,672,158,183,246,253,115,21,25,2572,3,5,16,16,22,38,31,7,4,7,144,0,0,0,0,0,0,0,0,0,0,4,249,654,689,171,204,286,287,122,21,35,2718,0,0,0,0,0,0,0,0,0,3,8,417,892,807,178,214,322,322,137,26,47,3362,221,95,73,16,21,21,22,14,0,18,496,507,859,743,229,217,250,212,76,7,33,3121,26,62,69,38,55,50,58,12,0,17,382,0,4,0,0,0,0,4,0,0,0,8,535,922
POA3151,..,0,29,10,4,5,4,3,0,0,59,..,5,45,19,25,22,29,8,3,0,165,..,0,0,0,0,3,7,8,0,0,28,..,0,0,0,0,0,0,0,0,0,0,..,5,45,19,26,29,39,13,0,0,189,..,0,0,0,0,0,0,0,0,0,0,..,10,75,30,35,34,42,17,4,3,250,19,17,7,4,6,11,17,4,0,0,81,37,62,72,24,34,43,65,28,0,9,367,0,0,3,7,13,4,9,0,0,4,37,0,0,0,0,0,0,0,0,0,0,0,37,63,72,24,49,52,76,28,0,9,407,0,0,0,0,0,0,0,0,0,0,0,57,83,85,28,52,57,94,30,0,10,486,50,20,20,6,6,21,8,0,0,3,138,67,191,230,64,60,67,74,18,10,9,781,0,12,27,9,18,12,15,0,0,3,106,0,0,0,0,0,0,0,0,0,0,0,67,202
POA3152,..,27,72,19,7,22,16,8,0,7,186,..,53,186,49,52,62,39,3,11,8,459,..,3,0,0,6,12,15,3,8,0,51,..,0,0,0,0,0,0,0,0,0,0,..,48,190,52,59,72,52,12,15,8,516,..,0,0,0,0,0,0,0,0,0,0,..,75,263,67,68,98,68,16,20,21,703,75,134,74,4,11,3,3,5,0,4,308,106,302,213,44,33,47,48,20,0,4,813,5,0,3,0,0,4,4,3,0,0,28,0,0,0,0,0,0,0,0,0,0,0,109,302,220,44,34,55,55,21,7,4,842,0,0,0,0,0,0,0,0,0,0,0,182,436,294,48,46,57,56,22,5,8,1152,146,76,47,12,14,14,8,0,4,9,322,221,475,356,60,56,73,55,19,3,0,1317,0,27,39,8,13,7,11,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,222,498
POA3153,..,7,29,14,7,14,14,7,0,0,90,..,15,62,25,26,21,18,6,0,4,177,..,0,0,0,0,3,6,6,0,0,20,..,0,0,0,0,0,0,0,0,0,0,..,15,63,21,31,24,25,8,4,3,203,..,0,0,0,0,0,0,0,0,0,0,..,22,97,37,31,40,34,14,0,7,288,39,44,17,0,6,0,5,4,0,4,117,24,80,78,16,3,20,12,5,0,4,248,0,0,3,0,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,24,80,78,16,3,24,18,4,0,4,252,0,0,0,0,0,0,0,0,0,0,0,63,125,97,21,6,23,16,7,0,5,369,114,39,59,10,9,5,8,0,0,3,252,101,214,208,58,56,61,54,21,8,3,768,0,11,18,3,10,13,5,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,101,227
POA3154,..,0,0,3,4,0,0,0,0,0,7,..,0,3,0,0,0,0,0,0,0,8,..,0,4,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,0,..,0,5,0,0,0,0,0,0,0,13,..,0,0,0,0,0,0,0,0,0,0,..,0,9,4,4,0,0,0,0,0,20,5,7,0,0,0,0,0,0,0,0,16,0,6,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,9,15,6,0,0,0,0,0,0,0,26,20,4,3,0,5,0,0,0,0,0,39,0,0,17,3,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA3155,..,18,37,8,8,8,13,0,0,7,98,..,18,62,21,19,7,12,9,4,4,146,..,0,0,0,0,0,0,0,3,0,8,..,0,0,0,0,0,0,0,0,0,3,..,15,62,23,17,7,15,7,8,4,155,..,0,0,0,0,0,0,0,0,0,0,..,34,105,32,24,12,25,9,13,11,258,23,53,18,0,3,4,12,0,0,7,111,15,80,60,19,17,13,30,14,0,0,240,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,15,80,63,17,17,13,30,14,0,0,242,0,0,0,0,0,0,0,0,0,0,0,30,129,78,17,19,13,42,14,3,4,355,110,50,52,12,11,16,9,6,0,8,275,86,228,202,35,50,48,44,10,6,7,710,0,8,19,5,0,4,4,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,84,236
POA3156,..,20,58,19,11,3,4,0,0,4,126,..,21,88,25,33,10,10,6,0,7,195,..,0,0,0,0,5,5,0,0,0,8,..,0,0,0,0,0,0,0,0,0,4,..,21,88,25,29,8,14,5,0,5,200,..,0,0,0,0,0,0,0,0,0,0,..,42,150,38,42,14,19,10,0,10,332,60,78,36,0,3,0,0,0,0,5,191,30,149,102,19,18,9,26,7,0,0,359,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,31,149,105,19,17,9,26,7,0,6,363,0,0,0,0,0,0,0,0,0,0,0,90,230,140,24,21,9,24,7,0,6,555,158,64,40,14,11,16,10,4,0,5,325,115,218,191,29,29,33,44,4,6,3,675,0,14,17,3,0,4,7,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,115,225
POA3158,..,4,19,4,4,0,0,0,0,0,23,..,0,8,0,0,4,0,0,0,0,18,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,8,0,0,4,0,0,0,0,18,..,0,0,0,0,0,0,0,0,0,0,..,4,22,4,3,5,0,0,0,0,46,12,21,6,0,0,0,0,0,0,0,41,0,0,4,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,9,20,8,6,0,0,0,0,0,6,49,16,12,11,0,0,0,0,0,0,4,40,3,8,12,3,0,5,3,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8
POA3159,..,3,6,0,0,0,0,0,0,0,10,..,4,3,0,0,0,0,0,0,0,7,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,4,3,0,0,0,0,0,0,0,7,..,0,0,0,0,0,0,0,0,0,0,..,5,4,0,0,0,0,0,0,0,14,4,10,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,10,0,0,0,0,0,0,0,0,14,6,0,0,0,0,0,0,0,0,0,13,3,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
POA3160,..,6,16,0,7,3,7,0,0,4,44,..,0,4,0,0,0,0,0,0,0,10,..,0,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,0,..,0,4,4,0,0,0,4,0,3,17,..,0,0,0,0,0,0,0,0,0,0,..,7,21,3,7,3,7,4,0,4,56,10,32,3,0,0,0,0,0,0,4,50,0,10,3,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,18,38,8,0,0,0,0,0,0,4,74,33,14,17,4,10,4,5,0,0,0,91,10,4,14,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4
POA3161,..,6,40,6,3,7,3,13,9,7,109,..,3,42,15,17,20,10,12,9,4,134,..,0,0,0,0,0,0,6,5,0,10,..,0,0,0,0,0,0,0,0,0,0,..,3,42,15,17,18,10,15,16,12,146,..,0,0,0,0,0,0,0,0,0,0,..,16,81,20,23,29,16,30,19,18,253,47,53,20,5,5,10,13,8,5,3,161,21,30,56,30,47,46,120,32,0,6,388,0,0,0,3,0,5,17,5,0,0,34,0,0,0,0,0,0,0,0,0,0,3,19,30,56,36,46,53,133,40,0,6,418,0,0,0,0,0,0,0,0,0,0,0,72,86,76,38,54,60,142,47,9,9,585,137,51,95,36,34,38,42,20,7,6,459,52,82,242,74,93,134,146,41,9,10,879,0,0,5,5,10,7,9,3,0,0,48,0,0,0,0,0,0,0,0,0,0,0,52,88
POA3162,..,10,35,13,17,10,16,14,4,6,128,..,10,42,11,9,31,26,6,3,4,146,..,0,0,0,0,0,13,7,18,7,41,..,0,0,0,0,0,0,0,0,0,0,..,10,40,11,9,28,30,16,22,14,185,..,0,0,0,0,0,0,0,0,0,0,..,23,80,26,27,42,49,28,27,17,315,72,66,8,3,4,4,6,3,4,3,187,16,30,30,14,11,12,24,8,0,6,158,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,16,29,30,14,12,18,28,10,0,6,166,0,0,0,0,0,0,0,0,0,0,0,87,96,40,17,17,22,36,17,4,10,347,146,45,97,25,24,34,38,11,0,9,423,71,63,106,39,40,54,63,4,0,9,451,0,0,4,3,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,72,63
POA3163,..,16,40,15,28,27,28,8,3,7,171,..,24,127,44,62,74,89,27,14,5,464,..,0,4,0,5,12,14,8,12,12,58,..,0,0,0,0,7,0,0,0,0,10,..,24,133,44,61,87,108,30,21,13,528,..,0,0,0,0,0,0,0,0,0,0,..,39,173,64,86,121,130,34,33,22,700,61,64,35,15,10,20,22,18,4,3,251,39,85,119,61,113,137,197,70,7,12,837,4,0,0,3,0,6,17,3,0,0,38,0,0,0,0,0,0,0,0,0,0,0,48,90,121,72,116,141,216,70,7,17,882,0,0,0,0,0,0,0,0,0,0,0,103,157,151,88,126,157,236,85,7,19,1139,223,118,200,62,73,103,57,19,8,16,873,192,359,672,257,340,381,326,72,20,27,2647,3,3,20,11,14,24,19,0,0,8,104,0,0,0,0,0,0,0,0,0,0,0,197,359
POA3165,..,34,71,25,23,19,35,15,0,4,224,..,37,159,48,65,57,50,9,7,10,439,..,0,0,5,0,0,8,3,7,0,23,..,0,0,0,0,0,0,0,0,0,4,..,37,162,48,62,58,58,12,15,14,464,..,0,0,0,0,0,0,0,0,0,0,..,72,232,72,88,76,92,29,21,17,689,69,92,39,4,0,6,11,4,0,0,234,52,131,111,25,19,26,35,11,9,6,427,0,0,3,0,0,0,3,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,47,131,112,27,23,26,42,19,9,6,436,0,0,0,0,0,0,0,0,0,0,0,121,226,152,29,30,35,45,18,9,7,672,148,62,95,19,29,20,24,12,3,3,408,127,220,210,49,47,40,36,13,3,11,757,3,7,7,4,0,0,3,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,132,228
POA3166,..,10,20,8,12,21,16,3,0,4,87,..,14,73,21,17,32,27,9,3,13,205,..,0,6,0,0,6,7,9,5,5,33,..,0,0,0,0,0,0,0,0,0,4,..,14,73,20,17,41,32,24,4,17,242,..,0,0,0,0,0,0,0,0,0,0,..,18,92,30,28,59,49,22,11,24,329,49,47,24,5,9,17,9,13,0,0,180,44,87,105,54,78,77,127,53,10,6,642,5,0,0,0,0,0,3,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,49,87,106,56,78,86,130,48,10,6,662,0,0,0,0,0,0,0,0,0,0,0,99,132,133,64,84,99,146,59,6,10,843,131,59,84,24,33,33,42,17,0,10,437,140,295,477,176,184,223,177,45,7,21,1752,3,3,24,4,12,17,18,6,0,8,87,0,0,0,0,0,0,0,0,0,0,6,140,302
POA3167,..,5,18,0,5,10,5,0,7,0,39,..,13,50,11,11,23,12,0,0,3,126,..,0,0,0,0,0,0,0,5,3,14,..,0,0,0,0,0,0,0,0,0,0,..,13,50,11,15,28,14,0,3,4,138,..,0,0,0,0,0,0,0,0,0,0,..,19,73,8,20,34,15,4,7,4,182,10,14,8,0,0,7,4,0,0,0,41,23,36,40,7,9,30,22,11,0,0,185,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,17,36,40,7,11,30,24,11,0,0,196,0,0,0,0,0,0,0,0,0,0,0,32,56,45,5,20,42,27,11,0,3,239,40,13,29,5,9,13,7,0,0,3,108,75,121,154,40,66,71,63,13,0,0,608,4,0,5,3,4,4,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,73,117
POA3168,..,9,24,6,12,0,14,8,0,0,80,..,13,82,28,30,38,42,11,14,7,273,..,0,3,0,5,9,6,13,7,3,42,..,0,0,0,0,0,6,0,0,0,5,..,13,82,28,29,44,54,26,25,12,321,..,0,0,0,0,0,0,0,0,4,4,..,14,106,40,46,50,73,34,23,17,394,81,111,52,23,31,72,103,66,14,6,557,78,202,305,215,341,517,837,427,21,41,2983,0,0,4,14,24,32,55,12,0,4,147,0,0,0,0,0,0,0,0,0,0,0,78,202,304,231,364,551,891,442,24,48,3135,0,0,0,0,0,0,7,0,0,4,7,162,310,362,251,399,621,995,508,37,56,3700,114,71,107,43,65,74,69,31,0,19,593,153,365,825,379,509,726,777,248,60,52,4103,5,17,45,20,38,65,84,20,7,6,317,0,0,0,0,0,0,0,0,0,0,5,158,382
POA3169,..,8,33,20,7,3,15,0,4,0,88,..,15,101,34,42,53,60,10,3,10,338,..,0,0,0,0,11,24,5,4,3,51,..,0,0,0,0,0,0,0,0,0,3,..,15,101,36,46,65,79,21,7,15,386,..,0,0,0,0,0,0,0,0,0,0,..,19,128,53,56,68,95,20,14,15,477,29,48,21,7,10,14,23,9,0,5,162,48,138,142,60,82,146,167,71,3,12,872,0,0,4,4,4,12,13,3,4,0,43,0,0,0,0,0,0,0,0,0,0,0,50,142,148,66,85,157,175,82,8,12,919,0,0,0,0,0,0,0,0,0,5,5,75,189,165,71,97,171,201,91,8,15,1082,115,41,55,17,26,23,20,7,0,11,322,146,299,534,170,251,295,285,52,6,24,2068,6,19,36,12,27,29,30,6,0,4,170,5,0,0,0,0,0,0,0,0,0,4,150,318
POA3170,..,13,55,8,3,6,6,10,5,0,110,..,33,73,25,27,21,23,9,0,11,226,..,0,5,0,4,4,0,5,0,0,19,..,0,0,0,0,0,0,0,0,0,3,..,38,80,25,26,21,29,13,4,15,256,..,0,0,0,0,0,0,0,0,0,0,..,50,134,37,35,30,32,19,9,16,361,40,75,37,6,9,5,7,6,0,3,180,46,142,72,31,37,38,64,16,0,6,455,0,4,0,0,0,0,0,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,44,149,73,31,37,35,67,19,0,6,465,0,0,0,0,0,0,0,0,0,0,0,86,216,110,39,44,45,71,26,0,14,650,83,37,36,10,17,6,9,7,3,7,218,166,293,293,73,90,93,86,20,8,16,1130,0,12,17,5,16,3,4,0,0,5,66,0,0,0,0,0,0,0,0,0,0,0,166,310
