,Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Regionname,Propertycount,Median_age_persons,Median_mortgage_repay_monthly,Median_tot_prsnl_inc_weekly,Median_rent_weekly,Median_tot_fam_inc_weekly,Average_num_psns_per_bedroom,Median_tot_hhd_inc_weekly,Average_household_size
113,Keilor Park,45 Collinson St,3,h,750000.0,S,Nelson,29/07/2017,10.4,3042,3.0,2.0,2.0,761.0,222.0,1980.0,Brimbank City Council,Western Metropolitan,1119.0,40,2113,862,410,2347,0.8,1853,2.4
114,Keilor Park,26 Snow St,5,h,765000.0,SP,McDonald,29/07/2017,10.4,3042,5.0,3.0,4.0,650.0,178.0,1970.0,Brimbank City Council,Western Metropolitan,1119.0,40,2113,862,410,2347,0.8,1853,2.4
115,Niddrie,36 Shaw St,2,h,1300000.0,PI,Barry,3/09/2017,10.4,3042,2.0,1.0,1.0,650.0,380.0,2016.0,Moonee Valley City Council,Western Metropolitan,2291.0,40,2113,862,410,2347,0.8,1853,2.4
116,Airport West,34 Green St,3,h,1000001.0,S,Nelson,9/09/2017,10.4,3042,3.0,2.0,1.0,697.0,163.0,2017.0,Moonee Valley City Council,Western Metropolitan,3464.0,40,2113,862,410,2347,0.8,1853,2.4
117,Niddrie,63 Nolan St,4,h,1370000.0,S,Nelson,9/09/2017,10.4,3042,4.0,3.0,2.0,634.0,251.0,2017.0,Moonee Valley City Council,Western Metropolitan,2291.0,40,2113,862,410,2347,0.8,1853,2.4
118,Niddrie,21 Haldane Rd,3,h,1186000.0,S,Nelson,16/09/2017,10.4,3042,3.0,1.0,4.0,654.0,112.0,1955.0,Moonee Valley City Council,Western Metropolitan,2291.0,40,2113,862,410,2347,0.8,1853,2.4
119,Niddrie,59A Nolan St,3,t,1150000.0,SP,Barry,19/08/2017,10.4,3042,3.0,2.0,1.0,317.0,210.0,2012.0,Moonee Valley City Council,Western Metropolitan,2291.0,40,2113,862,410,2347,0.8,1853,2.4
120,Airport West,16 Highridge Cr,3,h,850000.0,S,Brad,23/09/2017,10.4,3042,3.0,1.0,2.0,551.0,96.0,1950.0,Moonee Valley City Council,Western Metropolitan,3464.0,40,2113,862,410,2347,0.8,1853,2.4
121,Niddrie,1 Cuthbert St,2,h,800000.0,S,Frank,23/09/2017,10.4,3042,2.0,1.0,2.0,352.0,83.0,1950.0,Moonee Valley City Council,Western Metropolitan,2291.0,40,2113,862,410,2347,0.8,1853,2.4
122,Niddrie,3 Grandview Rd,3,h,845000.0,SP,Brad,26/08/2017,10.4,3042,3.0,1.0,1.0,345.0,111.0,1950.0,Moonee Valley City Council,Western Metropolitan,2291.0,40,2113,862,410,2347,0.8,1853,2.4
123,Airport West,18 Glenys Av,3,h,790000.0,S,Raine,7/10/2017,10.4,3042,3.0,1.0,5.0,536.0,108.0,1980.0,Moonee Valley City Council,Western Metropolitan,3464.0,40,2113,862,410,2347,0.8,1853,2.4
124,Niddrie,36 Shaw St,2,h,1410000.0,PI,Barry,7/10/2017,10.4,3042,2.0,1.0,1.0,650.0,380.0,2016.0,Moonee Valley City Council,Western Metropolitan,2291.0,40,2113,862,410,2347,0.8,1853,2.4
125,Airport West,3 Chancellor Rd,3,h,730000.0,VB,Nelson,14/10/2017,10.4,3042,3.0,2.0,1.0,548.0,130.0,2017.0,Moonee Valley City Council,Western Metropolitan,3464.0,40,2113,862,410,2347,0.8,1853,2.4
126,Airport West,29 Hilbert Rd,3,h,770000.0,PI,Barry,14/10/2017,10.4,3042,3.0,2.0,2.0,616.0,160.0,1960.0,Moonee Valley City Council,Western Metropolitan,3464.0,40,2113,862,410,2347,0.8,1853,2.4
127,Airport West,31 Kingsley Rd,3,h,805000.0,S,Nelson,14/10/2017,10.4,3042,3.0,1.0,2.0,540.0,100.0,1960.0,Moonee Valley City Council,Western Metropolitan,3464.0,40,2113,862,410,2347,0.8,1853,2.4
128,Airport West,25 Glenys Av,3,h,730000.0,S,Barry,21/10/2017,10.4,3042,3.0,1.0,1.0,377.0,111.0,1970.0,Moonee Valley City Council,Western Metropolitan,3464.0,40,2113,862,410,2347,0.8,1853,2.4
129,Airport West,108 Victory Rd,3,h,926000.0,S,Nelson,21/10/2017,10.4,3042,3.0,1.0,2.0,614.0,129.0,1960.0,Moonee Valley City Council,Western Metropolitan,3464.0,40,2113,862,410,2347,0.8,1853,2.4
130,Airport West,49 Bedford St,4,h,965000.0,PI,Nelson,28/10/2017,10.4,3042,4.0,2.0,1.0,730.0,125.0,1950.0,Moonee Valley City Council,Western Metropolitan,3464.0,40,2113,862,410,2347,0.8,1853,2.4
131,Airport West,11 Harrington Rd,6,h,870000.0,VB,Barry,28/10/2017,10.4,3042,6.0,3.0,2.0,976.0,186.0,1980.0,Moonee Valley City Council,Western Metropolitan,3464.0,40,2113,862,410,2347,0.8,1853,2.4
132,Airport West,60 Hilbert Rd,3,h,845000.0,S,Barry,28/10/2017,10.4,3042,3.0,3.0,3.0,612.0,30.0,1970.0,Moonee Valley City Council,Western Metropolitan,3464.0,40,2113,862,410,2347,0.8,1853,2.4
133,Airport West,32 Coniston Av,3,h,970000.0,S,Barry,6/01/2018,10.4,3042,3.0,1.0,2.0,634.0,140.0,1960.0,Moonee Valley City Council,Western Metropolitan,3464.0,40,2113,862,410,2347,0.8,1853,2.4
134,Airport West,23 Matthews Av,4,h,790000.0,VB,Barry,6/01/2018,10.4,3042,4.0,2.0,1.0,585.0,178.0,2015.0,Moonee Valley City Council,Western Metropolitan,3464.0,40,2113,862,410,2347,0.8,1853,2.4
135,Niddrie,30 Grosvenor St,4,h,1050000.0,VB,Nelson,6/01/2018,10.4,3042,4.0,3.0,4.0,711.0,226.0,2013.0,Moonee Valley City Council,Western Metropolitan,2291.0,40,2113,862,410,2347,0.8,1853,2.4
136,Airport West,35 Cameron St,3,h,776000.0,S,Nelson,9/12/2017,10.4,3042,3.0,2.0,2.0,190.0,134.0,2012.0,Moonee Valley City Council,Western Metropolitan,3464.0,40,2113,862,410,2347,0.8,1853,2.4
137,Airport West,58 Fraser St,4,h,1220000.0,S,Barry,9/12/2017,10.4,3042,4.0,2.0,5.0,585.0,214.0,1960.0,Moonee Valley City Council,Western Metropolitan,3464.0,40,2113,862,410,2347,0.8,1853,2.4
138,Niddrie,15 Shaw St,4,h,1250000.0,S,Barry,9/12/2017,10.4,3042,4.0,3.0,1.0,325.0,413.0,1967.0,Moonee Valley City Council,Western Metropolitan,2291.0,40,2113,862,410,2347,0.8,1853,2.4
139,Airport West,78 King St,5,h,1025000.0,VB,Jellis,20/01/2018,10.4,3042,5.0,2.0,3.0,764.0,251.0,1980.0,Moonee Valley City Council,Western Metropolitan,3464.0,40,2113,862,410,2347,0.8,1853,2.4
140,Airport West,8 McNamara Av,3,h,975000.0,S,Nelson,3/03/2018,10.4,3042,3.0,2.0,1.0,303.0,248.0,2017.0,Moonee Valley City Council,Western Metropolitan,3464.0,40,2113,862,410,2347,0.8,1853,2.4
141,Airport West,38a North St,3,t,891000.0,S,Nelson,3/03/2018,10.4,3042,3.0,2.0,2.0,314.0,160.0,2017.0,Moonee Valley City Council,Western Metropolitan,3464.0,40,2113,862,410,2347,0.8,1853,2.4
142,Niddrie,45 Shaw St,2,h,1275000.0,SP,Barry,3/03/2018,10.4,3042,2.0,1.0,1.0,650.0,102.0,1950.0,Moonee Valley City Council,Western Metropolitan,2291.0,40,2113,862,410,2347,0.8,1853,2.4
143,Niddrie,23 Hutchison St,4,h,1340000.0,S,Nelson,17/03/2018,10.4,3042,4.0,3.0,2.0,344.0,270.0,2009.0,Moonee Valley City Council,Western Metropolitan,2291.0,40,2113,862,410,2347,0.8,1853,2.4
144,Niddrie,63A Nolan St,4,h,1300000.0,VB,Nelson,17/03/2018,10.4,3042,4.0,3.0,2.0,314.0,270.0,2017.0,Moonee Valley City Council,Western Metropolitan,2291.0,40,2113,862,410,2347,0.8,1853,2.4
145,Niddrie,94 Hotham Rd,3,h,920000.0,PI,Barry,24/02/2018,10.4,3042,3.0,1.0,5.0,534.0,123.0,1950.0,Moonee Valley City Council,Western Metropolitan,2291.0,40,2113,862,410,2347,0.8,1853,2.4
146,Niddrie,17 Ryder St,3,h,1135000.0,S,Nelson,24/02/2018,10.4,3042,3.0,1.0,1.0,621.0,105.0,1950.0,Moonee Valley City Council,Western Metropolitan,2291.0,40,2113,862,410,2347,0.8,1853,2.4
147,Albert Park,105 Kerferd Rd,2,h,1275000.0,S,hockingstuart,3/09/2016,3.3,3206,2.0,1.0,0.0,120.0,82.0,1900.0,Port Phillip City Council,Southern Metropolitan,3280.0,46,3467,1372,600,3853,0.9,2659,2.3
148,Albert Park,112 Beaconsfield Pde,3,h,2850000.0,PI,Buxton,4/03/2017,3.3,3206,3.0,2.0,0.0,211.0,198.0,1890.0,Port Phillip City Council,Southern Metropolitan,3280.0,46,3467,1372,600,3853,0.9,2659,2.3
149,Albert Park,94 Graham St,3,h,1850000.0,S,Greg,4/03/2017,3.3,3206,3.0,2.0,0.0,128.0,133.0,1890.0,Port Phillip City Council,Southern Metropolitan,3280.0,46,3467,1372,600,3853,0.9,2659,2.3
150,Albert Park,396 Montague St,2,h,1436000.0,S,RT,4/03/2017,3.3,3206,2.0,1.0,0.0,130.0,81.0,1900.0,Port Phillip City Council,Southern Metropolitan,3280.0,46,3467,1372,600,3853,0.9,2659,2.3
151,Albert Park,104 Richardson St,4,h,2300000.0,S,Marshall,7/05/2016,3.3,3206,4.0,2.0,1.0,153.0,180.0,1880.0,Port Phillip City Council,Southern Metropolitan,3280.0,46,3467,1372,600,3853,0.9,2659,2.3
152,Albert Park,1 Moubray St,3,h,1800000.0,VB,Greg,7/11/2016,3.3,3206,3.0,2.0,1.0,132.0,159.0,1996.0,Port Phillip City Council,Southern Metropolitan,3280.0,46,3467,1372,600,3853,0.9,2659,2.3
153,Albert Park,29 Faussett St,2,h,2120000.0,S,Greg,10/09/2016,3.3,3206,2.0,1.0,1.0,199.0,107.0,1900.0,Port Phillip City Council,Southern Metropolitan,3280.0,46,3467,1372,600,3853,0.9,2659,2.3
154,Albert Park,24 Kerferd Pl,3,h,1800000.0,S,Marshall,10/09/2016,3.3,3206,3.0,2.0,1.0,90.0,122.0,1900.0,Port Phillip City Council,Southern Metropolitan,3280.0,46,3467,1372,600,3853,0.9,2659,2.3
155,Albert Park,2 Dundas Pl,3,h,2615000.0,S,Cayzer,10/12/2016,3.3,3206,3.0,2.0,1.0,177.0,181.0,1880.0,Port Phillip City Council,Southern Metropolitan,3280.0,46,3467,1372,600,3853,0.9,2659,2.3
156,Albert Park,4a Gatehouse La,3,h,1370000.0,S,Greg,12/06/2016,3.3,3206,3.0,2.0,2.0,0.0,85.0,2000.0,Port Phillip City Council,Southern Metropolitan,3280.0,46,3467,1372,600,3853,0.9,2659,2.3
157,Albert Park,65 Graham St,2,h,1322500.0,S,Greg,15/10/2016,3.3,3206,2.0,1.0,0.0,149.0,98.0,1890.0,Port Phillip City Council,Southern Metropolitan,3280.0,46,3467,1372,600,3853,0.9,2659,2.3
158,Albert Park,364 Montague St,2,h,1562500.0,S,Greg,15/10/2016,3.3,3206,2.0,1.0,0.0,141.0,83.0,1890.0,Port Phillip City Council,Southern Metropolitan,3280.0,46,3467,1372,600,3853,0.9,2659,2.3
159,Albert Park,86 Mills St,3,h,2000000.0,VB,RT,16/04/2016,3.3,3206,3.0,2.0,1.0,211.0,147.0,1900.0,Port Phillip City Council,Southern Metropolitan,3280.0,46,3467,1372,600,3853,0.9,2659,2.3
160,Albert Park,97 Page St,3,h,3010000.0,S,Greg,18/03/2017,3.3,3206,3.0,2.0,0.0,147.0,146.0,1890.0,Port Phillip City Council,Southern Metropolitan,3280.0,46,3467,1372,600,3853,0.9,2659,2.3
161,Albert Park,55 Withers St,4,h,2800000.0,VB,Cayzer,18/06/2016,3.3,3206,4.0,3.0,1.0,327.0,254.0,1910.0,Port Phillip City Council,Southern Metropolitan,3280.0,46,3467,1372,600,3853,0.9,2659,2.3
162,Albert Park,55 Merton St,3,h,2100000.0,SP,Marshall,23/04/2016,3.3,3206,2.0,1.0,1.0,120.0,123.0,1900.0,Port Phillip City Council,Southern Metropolitan,3280.0,46,3467,1372,600,3853,0.9,2659,2.3
163,Albert Park,49 Page St,3,h,2000000.0,PI,Marshall,24/09/2016,3.3,3206,3.0,1.0,1.0,238.0,131.0,1890.0,Port Phillip City Council,Southern Metropolitan,3280.0,46,3467,1372,600,3853,0.9,2659,2.3
164,Albert Park,13/52 Moubray St,1,u,442500.0,S,Marshall,25/02/2017,3.3,3206,1.0,1.0,0.0,0.0,34.0,1970.0,Port Phillip City Council,Southern Metropolitan,3280.0,46,3467,1372,600,3853,0.9,2659,2.3
165,Albert Park,115 Page St,4,h,4735000.0,S,Marshall,25/02/2017,3.3,3206,4.0,2.0,1.0,330.0,207.0,1910.0,Port Phillip City Council,Southern Metropolitan,3280.0,46,3467,1372,600,3853,0.9,2659,2.3
166,Albert Park,27 Barrett St,4,h,2140000.0,S,Greg,27/06/2016,3.3,3206,3.0,2.0,1.0,183.0,145.0,1880.0,Port Phillip City Council,Southern Metropolitan,3280.0,46,3467,1372,600,3853,0.9,2659,2.3
167,Albert Park,6 Brooke St,2,h,980000.0,S,Greg,28/05/2016,3.3,3206,2.0,1.0,0.0,79.0,68.0,1890.0,Port Phillip City Council,Southern Metropolitan,3280.0,46,3467,1372,600,3853,0.9,2659,2.3
168,Albert Park,17 Reed St,3,h,1740000.0,PI,Marshall,28/08/2016,3.3,3206,3.0,2.0,2.0,147.0,134.0,1890.0,Port Phillip City Council,Southern Metropolitan,3280.0,46,3467,1372,600,3853,0.9,2659,2.3
169,Albert Park,9 Durham St,1,h,985000.0,S,Marshall,30/07/2016,3.3,3206,1.0,1.0,0.0,81.0,54.0,1900.0,Port Phillip City Council,Southern Metropolitan,3280.0,46,3467,1372,600,3853,0.9,2659,2.3
170,Middle Park,277 Danks St,3,h,2600000.0,VB,Cayzer,3/09/2016,4.1,3206,3.0,1.0,1.0,279.0,133.0,1900.0,Port Phillip City Council,Southern Metropolitan,2019.0,46,3467,1372,600,3853,0.9,2659,2.3
171,Middle Park,198 Page St,3,h,2350000.0,S,Cayzer,3/12/2016,4.1,3206,3.0,1.0,2.0,277.0,132.0,1900.0,Port Phillip City Council,Southern Metropolitan,2019.0,46,3467,1372,600,3853,0.9,2659,2.3
172,Middle Park,2/61 Canterbury Rd,2,u,535000.0,S,hockingstuart,4/06/2016,4.1,3206,2.0,1.0,1.0,760.0,58.0,1930.0,Port Phillip City Council,Southern Metropolitan,2019.0,46,3467,1372,600,3853,0.9,2659,2.3
173,Middle Park,6/82 Patterson St,2,u,700000.0,SP,Greg,16/04/2016,4.1,3206,2.0,1.0,1.0,0.0,67.0,1970.0,Port Phillip City Council,Southern Metropolitan,2019.0,46,3467,1372,600,3853,0.9,2659,2.3
174,Middle Park,287 Richardson St,4,h,3120000.0,S,Marshall,19/11/2016,4.1,3206,4.0,2.0,1.0,182.0,100.0,1900.0,Port Phillip City Council,Southern Metropolitan,2019.0,46,3467,1372,600,3853,0.9,2659,2.3
175,Middle Park,15 Fraser St,2,h,1025000.0,S,Marshall,23/04/2016,4.1,3206,2.0,1.0,0.0,123.0,73.0,1910.0,Port Phillip City Council,Southern Metropolitan,2019.0,46,3467,1372,600,3853,0.9,2659,2.3
176,Middle Park,33 Nimmo St,2,h,1920000.0,S,Marshall,25/02/2017,4.1,3206,2.0,1.0,0.0,152.0,82.0,1910.0,Port Phillip City Council,Southern Metropolitan,2019.0,46,3467,1372,600,3853,0.9,2659,2.3
177,Middle Park,171 Ashworth St,3,h,2623000.0,S,Greg,26/07/2016,4.1,3206,3.0,2.0,2.0,181.0,212.0,2010.0,Port Phillip City Council,Southern Metropolitan,2019.0,46,3467,1372,600,3853,0.9,2659,2.3
178,Middle Park,82 Hambleton St,3,h,1500000.0,VB,Cayzer,27/06/2016,4.1,3206,3.0,2.0,1.0,151.0,165.0,1880.0,Port Phillip City Council,Southern Metropolitan,2019.0,46,3467,1372,600,3853,0.9,2659,2.3
179,Middle Park,98 Harold St,2,h,1630000.0,SP,Marshall,27/11/2016,4.1,3206,2.0,1.0,0.0,152.0,113.0,1915.0,Port Phillip City Council,Southern Metropolitan,2019.0,46,3467,1372,600,3853,0.9,2659,2.3
180,Middle Park,141 Richardson St,3,h,1910000.0,PI,Greg,28/08/2016,4.1,3206,3.0,1.0,3.0,217.0,125.0,1900.0,Port Phillip City Council,Southern Metropolitan,2019.0,46,3467,1372,600,3853,0.9,2659,2.3
181,Albert Park,4 Ashworth St,3,h,1700000.0,VB,Greg,6/05/2017,3.3,3206,3.0,1.0,1.0,178.0,116.0,1910.0,Port Phillip City Council,Southern Metropolitan,3280.0,46,3467,1372,600,3853,0.9,2659,2.3
182,Albert Park,13/123 Beaconsfield Pde,1,u,1100000.0,PI,Nelson,8/04/2017,3.3,3206,1.0,1.0,1.0,0.0,64.0,1888.0,Port Phillip City Council,Southern Metropolitan,3280.0,46,3467,1372,600,3853,0.9,2659,2.3
183,Albert Park,91 Page St,3,h,2150000.0,S,Marshall,20/05/2017,3.3,3206,3.0,1.0,1.0,163.0,85.0,1890.0,Port Phillip City Council,Southern Metropolitan,3280.0,46,3467,1372,600,3853,0.9,2659,2.3
184,Albert Park,46 Withers St,2,h,1190000.0,S,RT,29/04/2017,3.3,3206,2.0,1.0,0.0,111.0,70.0,1915.0,Port Phillip City Council,Southern Metropolitan,3280.0,46,3467,1372,600,3853,0.9,2659,2.3
185,Middle Park,158 Neville St,2,h,1300000.0,S,hockingstuart,8/04/2017,4.1,3206,2.0,1.0,0.0,132.0,80.0,1900.0,Port Phillip City Council,Southern Metropolitan,2019.0,46,3467,1372,600,3853,0.9,2659,2.3
186,Middle Park,23 Nimmo St,3,h,2250000.0,VB,Marshall,29/04/2017,4.1,3206,3.0,2.0,1.0,148.0,146.0,1890.0,Port Phillip City Council,Southern Metropolitan,2019.0,46,3467,1372,600,3853,0.9,2659,2.3
187,Albert Park,21 Greig St,3,h,2500000.0,VB,Greg,3/06/2017,3.0,3206,3.0,2.0,1.0,165.0,148.5,1890.0,Port Phillip City Council,Southern Metropolitan,3280.0,46,3467,1372,600,3853,0.9,2659,2.3
188,Middle Park,67 McGregor St,3,h,2010000.0,S,Cayzer,3/06/2017,3.0,3206,3.0,1.0,0.0,207.0,128.0,1890.0,Port Phillip City Council,Southern Metropolitan,2019.0,46,3467,1372,600,3853,0.9,2659,2.3
189,Middle Park,204 Page St,6,h,5600000.0,PI,Marshall,3/06/2017,3.0,3206,6.0,4.0,2.0,472.0,328.0,1915.0,Port Phillip City Council,Southern Metropolitan,2019.0,46,3467,1372,600,3853,0.9,2659,2.3
190,Albert Park,3/78 Kerferd Rd,2,u,685000.0,PI,Greg,24/06/2017,3.0,3206,2.0,1.0,0.0,324.0,58.0,1930.0,Port Phillip City Council,Southern Metropolitan,3280.0,46,3467,1372,600,3853,0.9,2659,2.3
191,Albert Park,96 Danks St,3,h,1505000.0,S,Cayzer,27/05/2017,3.0,3206,3.0,1.0,1.0,149.0,109.0,1890.0,Port Phillip City Council,Southern Metropolitan,3280.0,46,3467,1372,600,3853,0.9,2659,2.3
192,Middle Park,150 Page St,3,h,1750000.0,VB,Greg,27/05/2017,3.0,3206,3.0,2.0,0.0,138.0,155.0,1885.0,Port Phillip City Council,Southern Metropolitan,2019.0,46,3467,1372,600,3853,0.9,2659,2.3
193,Middle Park,136 Page St,5,h,6400000.0,S,Marshall,9/09/2017,3.0,3206,5.0,2.0,1.0,553.0,308.0,1920.0,Port Phillip City Council,Southern Metropolitan,2019.0,46,3467,1372,600,3853,0.9,2659,2.3
194,Albert Park,59 Barrett St,3,h,2340000.0,S,Greg,26/08/2017,3.0,3206,3.0,2.0,1.0,162.0,135.0,1880.0,Port Phillip City Council,Southern Metropolitan,3280.0,46,3467,1372,600,3853,0.9,2659,2.3
195,Middle Park,81 Erskine St,3,h,2090000.0,S,Chisholm,26/08/2017,3.0,3206,3.0,1.0,0.0,199.0,113.0,1900.0,Port Phillip City Council,Southern Metropolitan,2019.0,46,3467,1372,600,3853,0.9,2659,2.3
196,Albert Park,103 Kerferd Rd,2,h,1330000.0,S,Marshall,14/10/2017,3.0,3206,2.0,1.0,0.0,122.0,77.0,1890.0,Port Phillip City Council,Southern Metropolitan,3280.0,46,3467,1372,600,3853,0.9,2659,2.3
197,Albert Park,161 Kerferd Rd,4,h,3600000.0,PI,Greg,14/10/2017,3.0,3206,4.0,3.0,1.0,177.0,266.0,1890.0,Port Phillip City Council,Southern Metropolitan,3280.0,46,3467,1372,600,3853,0.9,2659,2.3
198,Middle Park,307 Beaconsfield Pde,4,h,6370000.0,S,Greg,14/10/2017,3.0,3206,4.0,3.0,3.0,476.0,279.0,1893.0,Port Phillip City Council,Southern Metropolitan,2019.0,46,3467,1372,600,3853,0.9,2659,2.3
199,Albert Park,2 Graham St,6,h,3000000.0,PI,Marshall,11/11/2017,3.0,3206,6.0,3.0,2.0,156.0,291.0,2011.0,Port Phillip City Council,Southern Metropolitan,3280.0,46,3467,1372,600,3853,0.9,2659,2.3
200,Middle Park,13 Fraser St,2,h,1515000.0,S,Marshall,9/12/2017,3.0,3206,2.0,1.0,0.0,123.0,78.0,1900.0,Port Phillip City Council,Southern Metropolitan,2019.0,46,3467,1372,600,3853,0.9,2659,2.3
201,Middle Park,308 Richardson St,4,h,3150000.0,VB,Marshall,3/03/2018,3.0,3206,4.0,2.0,4.0,183.0,188.0,1890.0,Port Phillip City Council,Southern Metropolitan,2019.0,46,3467,1372,600,3853,0.9,2659,2.3
202,Middle Park,36 Park Rd,4,h,2650000.0,S,Cayzer,17/03/2018,3.0,3206,4.0,2.0,0.0,199.0,192.0,1900.0,Port Phillip City Council,Southern Metropolitan,2019.0,46,3467,1372,600,3853,0.9,2659,2.3
203,Middle Park,33 Canterbury Rd,6,h,5575000.0,S,Marshall,24/02/2018,3.0,3206,6.0,4.0,4.0,420.0,324.0,1880.0,Port Phillip City Council,Southern Metropolitan,2019.0,46,3467,1372,600,3853,0.9,2659,2.3
204,Middle Park,108 Hambleton St,3,h,3750000.0,SA,Greg,24/02/2018,3.0,3206,3.0,1.0,0.0,284.0,148.0,1890.0,Port Phillip City Council,Southern Metropolitan,2019.0,46,3467,1372,600,3853,0.9,2659,2.3
205,Middle Park,123 Hambleton St,3,h,1720000.0,S,Greg,24/02/2018,3.0,3206,3.0,2.0,1.0,108.0,169.0,1890.0,Port Phillip City Council,Southern Metropolitan,2019.0,46,3467,1372,600,3853,0.9,2659,2.3
206,Middle Park,22 McGregor St,3,h,3250000.0,S,Greg,24/02/2018,3.0,3206,3.0,2.0,1.0,286.0,233.0,1900.0,Port Phillip City Council,Southern Metropolitan,2019.0,46,3467,1372,600,3853,0.9,2659,2.3
207,Alphington,6 Smith St,4,h,2000000.0,S,Brace,3/09/2016,6.4,3078,3.0,2.0,4.0,853.0,263.0,1930.0,Darebin City Council,Northern Metropolitan,2211.0,38,2277,1138,396,3206,0.9,2166,2.3
208,Alphington,44 Shiers St,4,h,1717500.0,S,Collins,8/10/2016,6.4,3078,4.0,2.0,1.0,599.0,203.0,1925.0,Darebin City Council,Northern Metropolitan,2211.0,38,2277,1138,396,3206,0.9,2166,2.3
209,Alphington,83 Fulham Rd,5,h,2840000.0,S,Nelson,12/06/2016,6.4,3078,5.0,4.0,4.0,809.0,165.0,1910.0,Darebin City Council,Northern Metropolitan,2211.0,38,2277,1138,396,3206,0.9,2166,2.3
210,Alphington,3/19 Harker St,2,u,525500.0,S,Miles,12/11/2016,6.4,3078,2.0,1.0,1.0,88.0,60.0,1960.0,Darebin City Council,Northern Metropolitan,2211.0,38,2277,1138,396,3206,0.9,2166,2.3
211,Alphington,4/2 Miller St,2,t,805000.0,S,Miles,12/11/2016,6.4,3078,2.0,2.0,3.0,155.0,140.0,2004.0,Darebin City Council,Northern Metropolitan,2211.0,38,2277,1138,396,3206,0.9,2166,2.3
212,Alphington,10 Bennett St,4,h,1830000.0,S,Nelson,19/11/2016,6.4,3078,4.0,2.0,2.0,606.0,112.0,1970.0,Darebin City Council,Northern Metropolitan,2211.0,38,2277,1138,396,3206,0.9,2166,2.3
213,Alphington,38 Bennett St,4,h,2100000.0,S,Nelson,19/11/2016,6.4,3078,4.0,2.0,2.0,575.0,271.0,2008.0,Darebin City Council,Northern Metropolitan,2211.0,38,2277,1138,396,3206,0.9,2166,2.3
214,Alphington,2c Hamilton St,3,h,865000.0,SP,hockingstuart,22/05/2016,6.4,3078,3.0,1.0,1.0,180.0,131.0,2010.0,Darebin City Council,Northern Metropolitan,2211.0,38,2277,1138,396,3206,0.9,2166,2.3
215,Alphington,5/5 Yarana Rd,2,u,390000.0,VB,Nelson,22/05/2016,6.4,3078,2.0,1.0,1.0,0.0,60.0,1960.0,Darebin City Council,Northern Metropolitan,2211.0,38,2277,1138,396,3206,0.9,2166,2.3
216,Alphington,1/14 Fulham Rd,2,u,512000.0,S,Love,25/02/2017,6.4,3078,2.0,1.0,1.0,0.0,61.0,1965.0,Darebin City Council,Northern Metropolitan,2211.0,38,2277,1138,396,3206,0.9,2166,2.3
217,Alphington,11 Margaret Gr,4,h,1900000.0,SP,McGrath,27/11/2016,6.4,3078,4.0,2.0,2.0,556.0,272.0,1930.0,Darebin City Council,Northern Metropolitan,2211.0,38,2277,1138,396,3206,0.9,2166,2.3
218,Alphington,42 Shiers St,4,h,1950000.0,S,Jellis,30/07/2016,6.4,3078,4.0,2.0,3.0,589.0,210.0,1920.0,Darebin City Council,Northern Metropolitan,2211.0,38,2277,1138,396,3206,0.9,2166,2.3
219,Fairfield,150 Gillies St,3,h,1250000.0,VB,Jellis,3/09/2016,5.8,3078,3.0,2.0,0.0,327.0,144.0,1910.0,Darebin City Council,Northern Metropolitan,2970.0,38,2277,1138,396,3206,0.9,2166,2.3
220,Fairfield,7 Rathmines St,3,h,1350000.0,PI,McGrath,3/12/2016,5.8,3078,3.0,1.0,2.0,309.0,110.0,2000.0,Darebin City Council,Northern Metropolitan,2970.0,38,2277,1138,396,3206,0.9,2166,2.3
221,Fairfield,229 Rathmines St,2,h,1220000.0,S,Jellis,7/05/2016,5.8,3078,2.0,1.0,2.0,537.0,92.0,1950.0,Darebin City Council,Northern Metropolitan,2970.0,38,2277,1138,396,3206,0.9,2166,2.3
222,Fairfield,197 Station St,4,h,1160000.0,PI,Nelson,7/05/2016,5.8,3078,4.0,2.0,1.0,381.0,145.0,1890.0,Darebin City Council,Northern Metropolitan,2970.0,38,2277,1138,396,3206,0.9,2166,2.3
223,Fairfield,2/115 Gillies St,2,u,505000.0,PI,Nelson,7/11/2016,5.8,3078,2.0,1.0,1.0,0.0,70.0,1970.0,Darebin City Council,Northern Metropolitan,2970.0,38,2277,1138,396,3206,0.9,2166,2.3
224,Fairfield,20/262 Heidelberg Rd,2,u,602000.0,S,Jellis,7/11/2016,5.8,3078,2.0,1.0,1.0,0.0,77.0,2013.0,Darebin City Council,Northern Metropolitan,2970.0,38,2277,1138,396,3206,0.9,2166,2.3
225,Fairfield,3/260 Rathmines St,3,t,846000.0,SP,Love,8/10/2016,5.8,3078,3.0,1.0,1.0,185.0,107.0,1990.0,Darebin City Council,Northern Metropolitan,2970.0,38,2277,1138,396,3206,0.9,2166,2.3
226,Fairfield,7/223 Station St,2,u,400000.0,VB,Nelson,10/09/2016,5.8,3078,2.0,1.0,1.0,0.0,68.0,1970.0,Darebin City Council,Northern Metropolitan,2970.0,38,2277,1138,396,3206,0.9,2166,2.3
