POA_CODE_2021,D_0_4_FPEFT_MPEFT,D_0_4_FPEFT_MPEPT,D_0_4_FPEFT_MPEAW,D_0_4_FPEFT_MPEHNS,D_0_4_FPEFT_MPET,D_0_4_FPEFT_MPULFTW,D_0_4_FPEFT_MPULPTW,D_0_4_FPEFT_MPUT,D_0_4_FPEFT_MPTLF,D_0_4_FPEFT_MPNLF,D_0_4_FPEFT_MPLFSNS,D_0_4_FPEFT_T,D_0_4_FPEPT_MPEFT,D_0_4_FPEPT_MPEPT,D_0_4_FPEPT_MPEAW,D_0_4_FPEPT_MPEHNS,D_0_4_FPEPT_MPET,D_0_4_FPEPT_MPULFTW,D_0_4_FPEPT_MPULPTW,D_0_4_FPEPT_MPUT,D_0_4_FPEPT_MPTLF,D_0_4_FPEPT_MPNLF,D_0_4_FPEPT_MPLFSNS,D_0_4_FPEPT_T,D_0_4_FPEAW_MPEFT,D_0_4_FPEAW_MPEPT,D_0_4_FPEAW_MPEAW,D_0_4_FPEAW_MPEHNS,D_0_4_FPEAW_MPET,D_0_4_FPEAW_MPULFTW,D_0_4_FPEAW_MPULPTW,D_0_4_FPEAW_MPUT,D_0_4_FPEAW_MPTLF,D_0_4_FPEAW_MPNLF,D_0_4_FPEAW_MPLFSNS,D_0_4_FPEAW_T,D_0_4_FPHNS_MPEFT,D_0_4_FPHNS_MPEPT,D_0_4_FPHNS_MPEAW,D_0_4_FPHNS_MPEHNS,D_0_4_FPHNS_MPET,D_0_4_FPHNS_MPULFTW,D_0_4_FPHNS_MPULPTW,D_0_4_FPHNS_MPUT,D_0_4_FPHNS_MPTLF,D_0_4_FPHNS_MPNLF,D_0_4_FPHNS_MPLFSNS,D_0_4_FPHNS_T,D_0_4_FPET_MPEFT,D_0_4_FPET_MPEPT,D_0_4_FPET_MPEAW,D_0_4_FPET_MPEHNS,D_0_4_FPET_MPET,D_0_4_FPET_MPULFTW,D_0_4_FPET_MPULPTW,D_0_4_FPET_MPUT,D_0_4_FPET_MPTLF,D_0_4_FPET_MPNLF,D_0_4_FPET_MPLFSNS,D_0_4_FPET_T,D_0_4_FPULFTW_MPEFT,D_0_4_FPULFTW_MPEPT,D_0_4_FPULFTW_MP_EAW,D_0_4_FPULFTW_MP_E_HW_NS,D_0_4_FPULFTW_MPET,D_0_4_FPULFTW_MPULFTW,D_0_4_FPULFTW_MPULPTW,D_0_4_FPULFTW_MPUT,D_0_4_FPULFTW_MPTLF,D_0_4_FPULFTW_MPNLF,D_0_4_FPULFTW_MPLFSNS,D_0_4_FPULFTW_T,D_0_4_FPULPTW_MPEFT,D_0_4_FPULPTW_MPEPT,D_0_4_FPULPTW_MPEAW,D_0_4_FPULPTW_MPEm_HW_NS,D_0_4_FPULPTW_MPET,D_0_4_FPULPTW_MPULFTW,D_0_4_FPULPTW_MPULPTW,D_0_4_FPULPTW_MPUT,D_0_4_FPULPTW_MPTLF,D_0_4_FPULPTW_MPNLF,D_0_4_FPULPTW_MPLFSNS,D_0_4_FPULPTW_T,D_0_4_FPUT_MPEFT,D_0_4_FPUT_MPEPT,D_0_4_FPUT_MPEAW,D_0_4_FPUT_MP_E_HNS,D_0_4_FPUT_MPET,D_0_4_FPUT_MPULFTW,D_0_4_FPUT_MPULPTW,D_0_4_FPUT_MPUT,D_0_4_FPUT_MPTLF,D_0_4_FPUT_MPNLF,D_0_4_FPUT_MPLFSNS,D_0_4_FPUT_T,D_0_4_FPTLF_MPEFT,D_0_4_FPTLF_MPEPT,D_0_4_FPTLF_MPEAW,D_0_4_FPTLF_MPEHNS,D_0_4_FPTLF_MPET,D_0_4_FPTLF_MPULFTW,D_0_4_FPTLF_MPULPTW,D_0_4_FPTLF_MPUT,D_0_4_FPTLF_MPTLF,D_0_4_FPTLF_MPNLF,D_0_4_FPTLF_MPLFSNS,D_0_4_FPTLF_T,D_0_4_FPNLF_MPEFT,D_0_4_FPNLF_MPEPT,D_0_4_FPNLF_MPEAW,D_0_4_FPNLF_MP_E_HNS,D_0_4_FPNLF_MPET,D_0_4_FPNLF_MPUEmpLfFTW,D_0_4_FPNLF_MPUEmpLfPTW,D_0_4_FPNLF_MPUT,D_0_4_FPNLF_MPTLF,D_0_4_FPNLF_MPNLF,D_0_4_FPNLF_MPLFSNS,D_0_4_FPNLF_T,D_0_4_FPLFSNS_MPEFT,D_0_4_FPLFSNS_MPEPT,D_0_4_FPLFSNS_MPEAW,D_0_4_FPLFSNS_MP_E_HNS,D_0_4_FPLFSNS_MPET,D_0_4_FPLFSNS_MPULFTW,D_0_4_FPLFSNS_MPULPTW,D_0_4_FPLFSNS_MPUT,D_0_4_FPLFSNS_MPTLF,D_0_4_FPLFSNS_MPNLF,D_0_4_FPLFSNS_MPLFSNS,D_0_4_FPLFSNS_T,D_0_4_FPT_MPEFT,D_0_4_FPT_MPEPT,D_0_4_FPT_MPEAW,D_0_4_FPT_MPEHNS,D_0_4_FPT_MPET,D_0_4_FPT_MPULFTW,D_0_4_FPT_MPULPTW,D_0_4_FPT_MPUT,D_0_4_FPT_MPTLF,D_0_4_FPT_MPNLF,D_0_4_FPT_MPLFSNS,D_0_4_FPT_T,D_5_9_FPEFT_MPEFT,D_5_9_FPEFT_MPEPT,D_5_9_FPEFT_MPEAW,D_5_9_FPEFT_MPEHNS,D_5_9_FPEFT_MPET,D_5_9_FPEFT_MPULFTW,D_5_9_FPEFT_MPULPTW,D_5_9_FPEFT_MPUT,D_5_9_FPEFT_MPTLF,D_5_9_FPEFT_MPNLF,D_5_9_FPEFT_MPLFSNS,D_5_9_FPEFT_T,D_5_9_FPEPT_MPEFT,D_5_9_FPEPT_MPEPT,D_5_9_FPEPT_MPEAW,D_5_9_FPEPT_MPEHNS,D_5_9_FPEPT_MPET,D_5_9_FPEPT_MPULFTW,D_5_9_FPEPT_MPULPTW,D_5_9_FPEPT_MPUT,D_5_9_FPEPT_MPTLF,D_5_9_FPEPT_MPNLF,D_5_9_FPEPT_MPLFSNS,D_5_9_FPEPT_T,D_5_9_FPEAW_MPEFT,D_5_9_FPEAW_MPEPT,D_5_9_FPEAW_MPEAW,D_5_9_FPEAW_MPEHNS,D_5_9_FPEAW_MPET,D_5_9_FPEAW_MPULFTW,D_5_9_FPEAW_MPULPTW,D_5_9_FPEAW_MPUT,D_5_9_FPEAW_MPTLF,D_5_9_FPEAW_MPNLF,D_5_9_FPEAW_MPLFSNS,D_5_9_FPEAW_T,D_5_9_FPHNS_MPEFT,D_5_9_FPHNS_MPEPT,D_5_9_FPHNS_MPEAW,D_5_9_FPHNS_MPEHNS,D_5_9_FPHNS_MPET,D_5_9_FPHNS_MPULFTW,D_5_9_FPHNS_MPULPTW,D_5_9_FPHNS_MPUT,D_5_9_FPHNS_MPTLF,D_5_9_FPHNS_MPNLF,D_5_9_FPHNS_MPLFSNS,D_5_9_FPHNS_T,D_5_9_FPET_MPEFT,D_5_9_FPET_MPEPT,D_5_9_FPET_MPEAW,D_5_9_FPET_MP_E_HNS,D_5_9_FPET_MPET,D_5_9_FPET_MPULFTW,D_5_9_FPET_MPULPTW,D_5_9_FPET_MPUT
POA3217,210,33,3,4,250,3,0,0,252,11,0,264,668,104,20,0,801,5,0,5,805,13,5,820,230,43,28,0,308,5,0,5,307,0,0,311,14,0,0,5,25,0,0,0,27,0,0,27,1125,186,62,11,1378,15,0,13,1394,19,5,1422,4,7,0,0,7,0,0,0,7,0,0,7,22,4,0,3,31,4,0,4,28,0,0,35,26,6,0,3,39,4,0,4,41,0,0,37,1156,193,62,15,1419,13,0,15,1434,26,5,1460,292,32,9,8,346,0,0,0,349,13,0,363,3,0,0,0,3,0,0,0,3,0,9,8,1453,220,77,15,1767,19,0,20,1782,39,8,1828,252,43,5,0,298,5,4,5,303,15,0,326,554,69,14,0,641,4,0,4,645,8,0,651,43,8,8,0,55,0,0,0,55,0,0,58,3,0,0,5,11,0,0,0,10,0,0,13,847,125,24,10,1007,7,4,11
POA3218,109,26,7,0,144,0,0,0,144,6,0,149,376,37,12,0,427,5,0,5,425,5,0,431,113,5,9,3,130,0,0,0,130,0,0,128,0,0,0,7,13,3,0,3,8,0,0,8,605,69,20,11,708,0,0,0,712,14,0,723,5,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,9,0,0,0,8,0,0,13,9,0,0,0,13,0,0,0,15,0,0,13,611,75,20,11,719,4,0,4,723,12,0,740,131,20,5,0,158,0,0,4,159,13,0,170,0,0,0,0,0,0,0,0,0,0,0,0,751,95,25,10,875,6,0,10,886,28,0,910,157,26,5,0,184,0,0,0,189,5,0,190,365,28,4,0,397,0,0,0,396,8,0,403,29,0,4,3,34,0,0,0,34,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,547,55,11,3,616,0,0,0
POA3219,88,18,0,3,107,0,0,0,107,0,0,114,215,43,11,0,261,0,0,0,261,7,0,270,80,10,6,0,93,0,0,0,93,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,380,73,16,5,466,0,0,0,467,11,0,477,0,4,0,0,4,0,0,0,4,0,0,4,15,0,0,0,15,3,0,3,22,0,0,22,15,4,0,0,16,3,0,3,16,0,0,16,387,79,16,5,480,3,0,3,488,11,0,495,134,33,4,3,173,5,0,5,178,29,0,205,0,0,0,0,0,0,0,0,0,0,0,0,521,111,14,8,656,16,0,16,670,38,4,704,99,29,4,0,141,0,0,0,138,7,0,152,221,35,4,3,264,0,0,0,267,10,0,274,16,0,0,0,20,0,0,0,20,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,346,65,11,3,427,4,0,3
POA3220,89,16,4,0,116,0,0,0,113,9,0,119,259,37,4,0,297,0,0,0,299,3,0,307,55,8,7,0,71,4,0,4,72,0,0,72,3,0,0,0,7,0,0,0,7,0,0,7,414,64,13,0,493,6,0,7,494,12,0,505,4,0,0,0,4,0,0,0,4,0,0,4,3,5,0,0,9,3,0,3,10,0,0,10,12,5,0,0,11,3,0,3,16,0,0,16,419,70,13,3,501,5,0,5,510,12,0,523,123,11,0,0,136,0,0,0,139,3,3,141,4,0,0,0,4,0,0,0,4,0,0,4,552,79,11,3,643,5,5,4,650,16,3,668,172,25,5,0,196,0,0,0,202,6,0,212,377,40,6,5,429,3,0,3,433,7,0,444,17,0,4,0,19,0,0,0,19,0,0,19,0,0,0,0,3,0,0,0,3,0,0,3,566,65,13,3,650,9,0,9
POA3221,9,0,0,0,9,0,0,0,9,0,0,9,8,3,0,0,11,0,0,0,12,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,17,0,0,0,25,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,17,0,0,0,25,0,0,25,11,0,0,0,10,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,16,3,0,0,27,0,0,0,30,0,0,30,10,0,0,0,11,0,0,0,11,0,0,11,21,0,0,0,25,0,0,0,20,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,3,29,6,0,3,35,0,0,0
POA3222,77,10,3,0,93,0,0,3,91,9,0,103,250,37,0,5,286,0,0,5,291,3,0,294,102,17,5,0,124,0,0,0,124,7,0,133,4,0,0,0,0,0,0,0,0,0,0,0,429,57,13,8,503,6,3,4,513,19,0,528,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,0,10,0,0,0,11,0,0,11,8,4,0,0,10,0,0,0,10,0,0,10,436,67,13,8,516,5,3,4,523,19,0,540,163,24,4,11,204,5,0,5,210,21,0,228,0,0,0,0,0,0,0,0,0,0,0,3,598,88,18,17,722,11,3,16,732,43,0,778,155,21,4,0,178,4,0,4,185,12,0,189,313,44,12,5,369,3,0,8,380,3,0,380,13,0,0,0,18,0,0,0,18,0,0,21,4,0,0,0,4,0,0,0,4,0,0,6,483,66,15,5,572,7,3,9
POA3223,23,0,0,0,27,0,0,0,27,0,0,31,67,17,0,0,86,0,0,0,88,4,0,88,18,3,7,0,22,0,0,0,24,3,0,25,0,0,0,0,5,0,0,0,5,0,0,5,106,18,3,0,131,6,0,6,135,8,0,145,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,9,0,0,0,9,0,0,9,9,0,0,0,9,0,0,0,9,0,0,9,116,18,3,0,138,6,0,6,145,8,0,155,49,5,0,0,59,4,0,4,62,5,0,63,0,0,0,0,0,0,0,0,0,0,0,0,163,28,6,5,197,6,0,6,206,11,0,220,47,7,5,0,55,0,0,0,54,0,0,52,82,14,0,0,97,0,4,4,100,6,0,107,9,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,4,0,0,0,4,0,0,4,128,20,3,0,158,3,4,7
POA3224,80,15,0,0,96,0,0,7,99,10,4,106,301,34,0,0,337,0,0,0,339,9,0,352,89,6,3,0,98,0,0,0,99,0,0,96,0,0,0,0,3,0,0,0,3,0,0,3,467,60,3,5,532,5,5,5,537,17,3,558,5,0,0,0,5,0,0,0,5,0,0,5,12,0,0,0,6,0,0,0,6,0,0,6,13,0,0,0,13,0,0,0,13,0,0,13,480,58,3,5,546,5,5,5,555,17,3,575,116,18,8,0,143,0,0,0,147,3,0,154,0,0,0,0,0,0,0,0,0,0,3,3,593,86,9,5,689,7,5,5,698,24,4,724,117,25,0,0,150,0,0,5,151,5,4,158,302,43,8,7,360,0,0,0,359,10,0,373,22,3,0,0,24,0,0,0,24,0,0,22,5,0,0,0,5,0,0,0,5,0,0,4,443,75,9,3,538,3,0,3
POA3225,24,6,0,0,25,0,0,0,28,0,0,32,52,7,0,0,59,0,0,0,59,0,0,59,25,0,0,0,33,0,0,0,33,0,0,33,0,0,0,0,0,0,0,0,0,0,0,4,99,19,3,0,119,0,0,0,118,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,19,3,0,116,0,0,0,120,0,0,122,21,0,0,4,22,0,0,0,22,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,122,19,3,4,137,0,0,0,140,4,0,150,29,3,0,3,31,0,0,0,31,0,0,35,80,18,0,0,96,0,0,0,96,3,0,100,13,4,0,0,11,0,0,0,11,0,0,11,3,0,0,0,3,0,0,0,3,0,0,3,120,24,5,3,149,0,0,0
POA3226,84,13,3,0,94,0,0,0,99,7,0,110,389,59,0,3,452,3,3,9,458,7,0,468,92,22,13,0,125,0,0,0,125,0,0,126,5,0,0,3,11,0,0,0,11,0,0,11,572,89,20,5,689,3,4,6,690,20,0,718,3,0,0,0,3,0,0,0,3,0,0,3,10,3,0,0,13,0,0,0,13,0,0,13,12,3,0,0,19,0,0,0,19,0,0,19,582,96,20,5,707,3,4,6,707,20,0,736,103,20,10,3,133,4,0,3,135,3,0,140,0,0,0,0,0,0,0,0,0,0,0,0,688,107,32,9,836,5,3,13,843,25,6,874,179,51,0,0,233,0,0,0,233,15,0,248,511,70,10,5,596,0,5,3,604,7,0,610,25,5,8,0,40,0,0,0,40,0,0,40,8,0,0,0,5,0,0,0,5,0,0,5,721,122,25,8,872,0,5,3
POA3227,15,5,0,0,20,0,0,0,20,0,0,23,82,12,0,0,89,0,0,0,89,0,0,91,22,0,0,4,27,0,0,0,27,0,0,27,3,0,0,0,3,0,0,0,3,0,0,3,116,17,0,4,137,0,0,0,137,3,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,17,0,4,137,0,0,0,137,3,0,140,30,0,0,0,36,0,0,0,36,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,152,17,0,4,171,0,0,0,171,5,0,178,55,23,4,0,82,0,0,0,82,9,0,89,157,32,0,0,191,0,0,0,191,3,0,191,12,0,3,0,18,0,0,0,18,0,0,18,0,0,0,5,0,0,0,0,0,0,0,0,235,58,8,5,296,0,0,0
POA3228,160,29,3,0,191,0,0,0,192,15,0,211,570,57,12,0,647,3,0,3,648,6,0,652,188,23,26,0,236,0,0,0,236,0,0,236,4,0,0,4,12,0,0,0,12,0,0,13,920,116,44,6,1083,3,0,4,1083,22,0,1110,3,0,0,0,3,0,0,0,3,0,0,3,26,4,0,0,27,0,0,0,27,0,0,27,25,4,0,0,31,0,0,0,31,0,0,31,948,117,44,6,1111,3,0,4,1118,22,0,1138,234,38,12,0,283,0,0,0,281,14,0,290,5,0,0,0,5,0,0,0,5,0,6,9,1186,152,48,6,1396,3,0,0,1398,36,5,1435,356,51,4,0,410,0,0,4,417,29,0,440,682,76,10,0,774,3,0,3,781,11,0,788,37,10,15,0,57,0,0,0,57,0,0,57,4,0,0,8,17,0,0,0,17,0,0,16,1078,134,33,12,1261,3,0,10
POA3230,12,4,0,0,12,0,0,0,12,0,0,12,38,19,0,0,60,3,0,3,59,0,0,66,16,5,0,0,21,0,0,0,21,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,68,27,0,0,95,3,0,3,98,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,27,0,0,95,3,0,3,98,0,0,102,15,9,0,0,24,0,0,0,24,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,80,37,9,0,124,3,0,3,125,4,0,126,21,0,0,0,27,0,0,0,27,3,0,25,41,20,0,0,65,0,0,0,62,0,0,69,7,0,0,0,12,0,0,0,12,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,68,25,4,0,98,0,0,0
POA3231,0,0,0,0,4,0,0,0,4,0,0,3,21,11,0,0,28,0,0,0,28,0,0,28,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,25,10,0,0,41,0,0,0,41,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,10,0,0,41,0,0,0,41,0,0,38,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,32,10,0,0,43,0,0,0,43,0,0,42,5,0,0,0,8,0,0,0,8,0,0,8,20,9,0,0,32,0,0,0,32,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,10,0,0,37,0,0,0
POA3232,0,0,0,0,3,0,0,0,3,0,0,3,0,6,3,0,9,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,8,3,0,16,0,0,0,16,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,3,0,16,0,0,0,16,0,0,17,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3,0,17,0,0,0,17,0,0,22,13,0,0,0,17,0,0,0,17,0,0,17,8,3,0,0,13,0,0,0,13,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,3,0,0,31,0,0,0
POA3233,3,0,0,0,3,0,0,0,3,0,0,3,19,16,3,0,38,0,0,0,38,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,16,5,0,48,0,0,0,48,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,16,5,0,48,0,0,0,48,0,0,50,7,4,0,0,12,0,0,0,11,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,36,14,6,0,61,0,0,5,64,0,0,62,5,0,0,0,5,0,0,0,11,0,0,11,18,12,0,0,33,0,0,0,33,0,0,33,0,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,30,12,3,0,42,0,0,0
POA3234,5,0,0,0,5,0,0,0,5,0,0,5,0,4,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,10,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,10,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,10,0,0,0,10,0,0,10,7,0,0,0,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,6,0,0,0
POA3235,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,15,0,0,0,15,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,15,0,0,0,18,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,15,0,0,0,18,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,20,0,0,0,21,0,0,22,3,0,0,0,3,0,0,0,3,0,0,6,4,3,5,0,12,0,0,0,12,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,3,8,3,5,3,19,0,0,0
POA3236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0
POA3237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,3,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,6,4,0,11,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0
POA3238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,3,0,0,0,3,0,0,0,3,0,0,3,5,0,0,0,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,9,0,0,0
POA3239,0,0,0,0,0,0,0,0,7,0,0,7,3,3,0,0,9,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,10,0,0,0,9,0,0,9,6,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,13,0,0,0,16,0,0,16,3,0,0,0,3,0,0,0,3,0,0,3,0,4,0,0,3,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,10,0,0,0
POA3240,12,0,0,0,13,0,0,0,13,0,0,13,55,6,6,0,66,0,0,0,66,0,0,66,23,0,0,0,23,0,0,0,23,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,92,6,3,0,103,0,0,0,103,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,6,3,0,103,0,0,0,103,0,0,103,20,6,3,0,23,0,0,0,23,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,114,9,9,0,126,0,0,0,126,0,0,127,32,0,0,0,32,0,0,0,32,3,0,38,63,7,4,0,73,0,0,0,75,0,0,74,6,0,0,0,6,0,0,0,6,0,0,6,7,0,0,0,7,0,0,0,7,0,0,7,99,15,4,0,120,0,0,0
POA3241,15,0,0,0,16,0,0,0,16,3,0,16,48,8,0,0,56,0,0,0,56,9,0,62,21,3,0,0,21,0,0,0,21,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,82,15,0,3,96,0,0,0,96,8,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,15,0,3,102,0,0,0,102,8,0,107,28,0,9,0,34,0,0,0,34,6,0,39,3,0,0,0,6,0,0,0,6,0,0,6,111,19,6,6,141,0,0,0,141,12,0,155,20,4,0,0,25,0,0,0,25,0,0,25,33,13,0,0,48,0,0,0,48,0,0,48,5,0,0,0,4,0,0,0,4,0,0,4,6,0,0,0,7,0,0,0,7,0,0,7,67,13,3,5,85,0,0,0
POA3242,0,0,0,0,0,0,0,0,0,0,0,0,29,9,0,0,37,0,0,0,37,0,0,39,8,0,0,0,8,0,0,0,8,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,36,9,0,0,48,0,0,0,48,3,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,9,0,0,48,0,0,0,48,3,0,42,11,3,0,0,9,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,46,10,0,0,55,0,0,0,55,3,0,57,5,0,0,0,5,0,0,0,5,0,0,5,43,5,0,0,50,0,0,0,50,0,0,50,0,0,0,0,4,0,0,0,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,52,4,0,0,54,0,0,0
