POA_CODE_2021,M_Iraq_0_4,M_Iraq_5_14,M_Iraq_15_24,M_Iraq_25_44,M_Iraq_45_54,M_Iraq_55_64,M_Iraq_65_74,M_Iraq_75_84,M_Iraq_85ov,M_Iraq_Tot,M_Ireland_0_4,M_Ireland_5_14,M_Ireland_15_24,M_Ireland_25_44,M_Ireland_45_54,M_Ireland_55_64,M_Ireland_65_74,M_Ireland_75_84,M_Ireland_85ov,M_Ireland_Tot,M_Italy_0_4,M_Italy_5_14,M_Italy_15_24,M_Italy_25_44,M_Italy_45_54,M_Italy_55_64,M_Italy_65_74,M_Italy_75_84,M_Italy_85ov,M_Italy_Tot,M_Japan_0_4,M_Japan_5_14,M_Japan_15_24,M_Japan_25_44,M_Japan_45_54,M_Japan_55_64,M_Japan_65_74,M_Japan_75_84,M_Japan_85ov,M_Japan_Tot,M_Korea_South_0_4,M_Korea_South_5_14,M_Korea_South_15_24,M_Korea_South_25_44,M_Korea_South_45_54,M_Korea_South_55_64,M_Korea_South_65_74,M_Korea_South_75_84,M_Korea_South_85ov,M_Korea_South_Tot,M_Lebanon_0_4,M_Lebanon_5_14,M_Lebanon_15_24,M_Lebanon_25_44,M_Lebanon_45_54,M_Lebanon_55_64,M_Lebanon_65_74,M_Lebanon_75_84,M_Lebanon_85ov,M_Lebanon_Tot,M_Malaysia_0_4,M_Malaysia_5_14,M_Malaysia_15_24,M_Malaysia_25_44,M_Malaysia_45_54,M_Malaysia_55_64,M_Malaysia_65_74,M_Malaysia_75_84,M_Malaysia_85ov,M_Malaysia_Tot,M_Malta_0_4,M_Malta_5_14,M_Malta_15_24,M_Malta_25_44,M_Malta_45_54,M_Malta_55_64,M_Malta_65_74,M_Malta_75_84,M_Malta_85ov,M_Malta_Tot,M_Mauritius_0_4,M_Mauritius_5_14,M_Mauritius_15_24,M_Mauritius_25_44,M_Mauritius_45_54,M_Mauritius_55_64,M_Mauritius_65_74,M_Mauritius_75_84,M_Mauritius_85ov,M_Mauritius_Tot,M_Myanmar_0_4,M_Myanmar_5_14,M_Myanmar_15_24,M_Myanmar_25_44,M_Myanmar_45_54,M_Myanmar_55_64,M_Myanmar_65_74,M_Myanmar_75_84,M_Myanmar_85ov,M_Myanmar_Tot,M_Nepal_0_4,M_Nepal_5_14,M_Nepal_15_24,M_Nepal_25_44,M_Nepal_45_54,M_Nepal_55_64,M_Nepal_65_74,M_Nepal_75_84,M_Nepal_85ov,M_Nepal_Tot,M_Netherlands_0_4,M_Netherlands_5_14,M_Netherlands_15_24,M_Netherlands_25_44,M_Netherlands_45_54,M_Netherlands_55_64,M_Netherlands_65_74,M_Netherlands_75_84,M_Netherlands_85ov,M_Netherlands_Tot,M_New_Zealand_0_4,M_New_Zealand_5_14,M_New_Zealand_15_24,M_New_Zealand_25_44,M_New_Zealand_45_54,M_New_Zealand_55_64,M_New_Zealand_65_74,M_New_Zealand_75_84,M_New_Zealand_85ov,M_New_Zealand_Tot,M_North_Macedonia_0_4,M_North_Macedonia_5_14,M_North_Macedonia_15_24,M_North_Macedonia_25_44,M_North_Macedonia_45_54,M_North_Macedonia_55_64,M_North_Macedonia_65_74,M_North_Macedonia_75_84,M_North_Macedonia_85ov,M_North_Macedonia_Tot,M_Pakistan_0_4,M_Pakistan_5_14,M_Pakistan_15_24,M_Pakistan_25_44,M_Pakistan_45_54,M_Pakistan_55_64,M_Pakistan_65_74,M_Pakistan_75_84,M_Pakistan_85ov,M_Pakistan_Tot,M_PNG_0_4,M_PNG_5_14,M_PNG_15_24,M_PNG_25_44,M_PNG_45_54,M_PNG_55_64,M_PNG_65_74,M_PNG_75_84,M_PNG_85ov,M_PNG_Tot,M_Philippines_0_4,M_Philippines_5_14,M_Philippines_15_24,M_Philippines_25_44,M_Philippines_45_54,M_Philippines_55_64,M_Philippines_65_74,M_Philippines_75_84,M_Philippines_85ov,M_Philippines_Tot,M_Poland_0_4,M_Poland_5_14,M_Poland_15_24,M_Poland_25_44,M_Poland_45_54,M_Poland_55_64,M_Poland_65_74,M_Poland_75_84,M_Poland_85ov,M_Poland_Tot,M_Samoa_0_4,M_Samoa_5_14,M_Samoa_15_24,M_Samoa_25_44,M_Samoa_45_54,M_Samoa_55_64,M_Samoa_65_74,M_Samoa_75_84,M_Samoa_85ov,M_Samoa_Tot,M_Scotland_0_4,M_Scotland_5_14,M_Scotland_15_24,M_Scotland_25_44,M_Scotland_45_54,M_Scotland_55_64,M_Scotland_65_74,M_Scotland_75_84,M_Scotland_85ov,M_Scotland_Tot
POA3030,0,0,6,30,17,11,11,0,0,76,0,10,8,75,20,8,4,13,0,134,0,11,5,39,36,77,158,108,53,485,0,6,10,10,10,0,0,0,0,36,0,23,18,130,43,13,6,3,0,244,0,3,3,41,35,19,9,5,0,120,10,68,69,347,97,61,57,13,0,726,0,0,5,6,19,43,76,34,8,194,0,9,16,84,22,12,8,5,0,159,0,9,60,248,115,61,19,10,6,529,0,5,20,96,20,5,6,0,0,151,0,5,0,10,7,10,14,11,3,72,41,325,350,683,273,180,68,25,0,1933,0,4,6,37,45,35,38,5,0,176,18,106,95,432,68,18,9,4,0,754,0,7,4,8,9,0,0,0,0,33,4,77,136,455,206,97,57,7,0,1043,0,3,4,29,23,12,28,8,0,108,0,6,19,59,35,25,10,0,0,160,4,7,18,27,47,59,52,22,4,242
POA3031,0,0,0,0,0,0,0,0,0,3,0,0,4,27,5,5,0,6,0,43,0,0,3,19,0,7,17,14,9,73,0,0,0,9,5,0,0,0,0,17,0,0,0,7,3,0,0,0,0,15,0,0,0,0,0,0,6,0,0,7,0,0,0,61,12,8,8,0,0,92,0,0,0,0,0,6,0,3,0,14,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,20,0,0,0,0,0,29,0,0,0,13,0,0,3,0,0,18,5,7,13,118,35,22,10,3,0,208,0,0,0,0,0,0,0,0,0,13,0,0,0,5,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,3,31,4,7,5,0,0,42,0,0,0,0,0,0,5,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,4,3,0,0,28
POA3032,0,0,0,9,0,3,0,0,0,17,0,0,0,28,14,12,6,3,0,66,0,0,0,20,12,39,50,64,29,216,0,0,4,17,0,4,0,0,0,33,0,0,4,28,0,0,4,0,0,42,0,0,0,4,6,5,0,0,0,12,0,0,18,99,27,11,16,3,0,175,0,0,0,0,0,10,11,11,5,33,0,0,0,13,4,0,5,0,0,17,0,0,0,4,0,4,0,0,0,11,0,0,49,39,0,0,0,0,0,88,0,0,4,7,8,3,7,3,0,35,0,8,11,114,54,21,8,3,0,225,0,0,0,11,5,6,7,6,0,30,0,0,7,38,4,0,4,0,0,47,0,0,0,5,4,0,0,0,0,9,0,8,9,71,18,11,14,4,0,139,0,0,0,12,5,3,4,3,0,35,0,0,0,0,0,0,0,0,0,5,0,4,0,18,18,10,7,0,6,61
POA3033,0,0,0,4,0,0,0,0,0,11,0,5,0,14,6,0,5,0,0,29,0,0,0,22,10,54,116,135,74,406,0,0,4,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,8,0,0,0,5,12,11,7,9,0,34,0,0,8,17,12,8,5,0,0,47,0,0,0,0,3,4,24,25,8,68,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,10,0,10,5,24,5,9,6,0,0,48,0,0,0,4,5,9,12,10,3,44,0,3,7,7,3,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,4,17,8,5,9,3,0,45,0,0,0,7,0,4,9,4,4,20,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,5,0,0,22
POA3034,0,0,4,3,0,0,0,0,0,14,0,0,0,9,0,0,0,0,0,12,0,0,5,15,13,47,125,168,118,478,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,4,0,0,0,7,5,10,6,0,4,24,0,0,3,20,7,4,0,0,0,37,0,0,0,0,0,4,14,18,13,54,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,3,12,20,4,9,5,4,0,41,0,0,0,0,8,10,16,12,4,54,0,0,3,25,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,3,4,18,11,0,12,7,0,57,0,0,0,0,0,0,11,3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6,0,0,4,10
POA3036,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,10,0,0,0,0,0,17,40,31,10,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,20,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,9,4,0,0,0,0,21,0,0,0,3,4,10,6,9,0,36,0,0,6,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,11,0,0,0,0,0,3,3,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,11,0,17
POA3037,0,14,11,41,19,14,8,4,0,117,0,3,0,15,0,4,5,4,0,38,0,5,0,14,32,72,99,64,27,318,0,0,0,0,5,0,0,0,0,5,0,0,4,9,3,0,0,0,0,17,0,9,5,35,37,37,21,7,0,145,0,7,15,35,21,14,16,0,0,102,0,0,0,24,40,96,174,87,17,437,0,0,5,12,5,5,3,0,0,28,0,0,6,10,4,3,0,0,0,23,0,4,4,26,5,0,0,0,0,35,0,0,3,0,0,0,11,5,0,23,3,59,69,115,48,23,7,3,0,330,0,4,5,70,100,123,145,45,6,505,0,20,19,84,17,21,12,0,0,166,0,0,0,0,0,0,0,0,0,0,5,17,70,198,128,129,76,17,0,643,0,0,0,8,19,18,24,5,0,82,0,4,17,24,14,4,4,3,0,66,0,0,0,10,9,7,8,5,0,46
POA3038,0,5,0,6,4,6,3,3,3,24,0,0,0,3,4,5,0,0,0,14,0,0,0,15,6,110,129,86,20,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,22,16,30,28,9,5,115,0,5,3,11,0,13,9,5,0,42,0,0,0,0,8,59,122,57,18,274,0,0,0,4,0,3,6,0,0,16,0,0,0,4,0,0,0,0,0,10,0,0,3,5,0,0,0,0,0,6,0,0,0,0,0,0,5,0,0,16,0,18,18,38,23,10,9,0,0,116,0,0,0,22,42,83,148,52,13,355,0,6,8,32,3,3,4,0,0,59,0,0,0,0,5,0,0,0,0,4,0,5,21,35,21,28,27,10,0,143,0,0,0,6,3,24,31,5,0,73,0,3,3,5,3,8,0,0,0,25,0,0,0,6,3,11,5,0,4,30
POA3039,0,0,0,3,0,0,0,0,0,9,0,0,0,18,5,3,6,0,0,34,0,0,4,27,4,37,66,67,48,251,0,0,0,6,0,0,0,0,0,12,0,6,5,18,0,0,0,0,0,31,0,0,0,0,0,5,0,3,0,17,0,0,3,31,5,3,7,0,0,54,0,0,0,0,0,10,7,3,5,30,0,0,0,7,5,4,5,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,50,53,0,0,0,0,0,102,0,0,0,3,0,5,4,6,5,25,0,4,12,81,35,19,9,0,0,152,0,0,0,0,8,3,5,4,0,13,0,0,0,7,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,5,4,36,0,0,0,0,0,53,0,0,0,6,0,5,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,8,6,4,0,28
POA3040,0,3,0,13,8,0,0,0,0,29,0,5,0,16,8,7,6,5,3,50,0,0,4,31,20,57,92,72,38,306,0,3,0,0,6,0,0,0,0,19,0,0,4,9,7,0,0,0,0,21,0,0,0,4,11,9,12,6,0,43,0,0,8,34,12,7,6,0,0,74,0,0,0,4,4,8,14,9,9,44,0,0,0,11,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,74,70,0,0,0,0,0,147,0,0,0,3,0,0,4,3,4,20,5,10,20,55,31,25,9,3,5,160,0,0,0,4,0,3,3,0,0,12,0,4,5,14,6,6,3,0,0,28,0,0,0,0,0,3,0,0,0,3,0,6,3,20,11,4,4,0,0,48,0,0,0,4,4,10,7,0,3,32,0,0,0,0,0,0,0,0,0,3,0,0,0,10,9,15,6,3,0,45
POA3041,0,0,0,7,4,0,3,0,0,21,0,0,0,10,6,6,7,6,0,24,0,3,0,14,10,30,43,42,16,158,0,0,0,4,4,0,0,0,0,3,0,0,0,7,0,0,0,0,0,8,0,0,0,10,3,8,3,5,0,21,0,4,0,19,5,5,4,0,0,36,0,0,0,0,0,0,3,3,3,16,0,0,0,5,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,6,0,0,19,16,0,0,0,0,0,34,0,0,0,0,0,0,6,0,0,6,0,7,8,19,15,12,3,0,0,51,0,0,0,0,0,0,0,0,0,5,0,4,0,13,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,0,22,0,0,0,0,0,0,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,8,3,0,12
POA3042,0,0,0,0,0,0,0,0,0,6,0,0,0,16,3,4,3,0,3,30,0,7,0,17,13,49,122,125,71,408,0,0,0,5,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,9,0,0,0,3,4,3,6,5,0,24,0,0,0,13,8,4,3,5,0,27,0,0,0,0,0,0,17,30,9,56,0,0,0,3,0,4,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,8,11,0,0,0,0,0,14,0,0,0,0,0,0,5,3,5,19,0,6,3,22,17,10,3,5,0,74,0,0,0,0,5,0,5,4,0,13,0,0,4,16,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,4,0,14,4,3,0,0,0,25,0,0,0,4,0,10,8,3,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,5,11,7,0,28
POA3043,0,4,10,34,14,13,6,0,0,93,0,0,0,9,4,3,0,9,0,25,0,0,6,10,5,40,97,71,21,246,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,7,35,30,37,31,14,0,164,0,0,8,11,4,3,5,3,0,29,0,0,0,0,0,8,27,28,10,68,0,0,0,4,0,5,4,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,10,0,0,0,0,0,0,0,8,0,14,0,10,22,33,15,9,9,4,0,113,0,0,0,0,3,0,4,0,0,12,0,7,21,31,0,0,0,0,0,64,0,0,0,3,5,0,0,0,0,6,0,13,11,24,6,13,15,4,0,83,0,0,0,0,0,4,3,4,3,16,0,3,7,10,10,0,4,0,0,42,0,0,4,4,3,8,10,10,0,36
POA3044,0,0,0,9,13,4,0,0,0,36,0,4,0,20,3,0,4,0,0,41,0,0,7,45,21,100,139,138,108,558,0,0,3,5,3,0,0,0,0,14,0,0,0,13,3,0,0,0,0,20,0,0,7,26,35,44,10,14,4,138,0,3,5,35,4,4,8,0,0,60,0,0,0,0,0,4,11,6,10,42,0,0,0,8,3,6,0,0,0,14,0,0,0,5,0,0,0,0,0,9,0,0,51,72,7,0,0,0,0,131,0,3,0,3,4,0,3,0,0,13,3,5,14,108,25,28,5,0,0,183,0,0,0,9,5,7,6,3,0,20,4,13,14,82,13,0,0,0,0,125,0,0,0,0,0,0,0,0,0,4,0,0,4,55,6,8,3,0,0,79,0,0,0,8,0,3,0,3,5,24,0,0,0,0,0,0,0,0,0,0,0,0,0,14,9,12,11,9,0,50
POA3045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA3046,0,4,9,39,23,22,3,0,3,101,0,0,0,16,4,4,3,0,4,36,0,5,8,48,21,71,112,146,137,542,0,0,8,5,3,0,0,0,0,16,0,4,0,16,0,3,0,0,0,23,6,13,16,159,116,68,62,21,0,463,0,4,11,56,4,11,4,0,0,92,0,0,0,0,4,13,34,44,37,125,0,0,0,15,0,5,0,3,0,21,0,0,0,3,0,3,0,0,0,10,0,12,391,743,15,0,0,0,0,1170,0,0,0,7,0,0,0,3,0,12,5,12,19,134,31,25,3,4,0,236,0,0,0,3,6,3,4,5,3,21,4,56,78,396,35,3,0,0,0,577,0,0,0,0,0,0,0,0,0,5,0,14,14,94,26,12,7,4,0,179,0,0,0,10,6,12,14,7,7,54,0,0,0,6,9,5,0,0,0,15,0,0,0,8,3,4,4,8,4,26
POA3047,0,55,54,154,120,71,41,11,0,509,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,10,18,25,6,62,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,21,29,227,82,74,40,16,0,505,0,0,3,23,4,0,0,0,0,26,0,0,0,0,0,0,27,11,7,41,0,0,0,0,0,4,0,0,0,5,0,3,0,0,0,0,3,0,4,6,4,6,129,301,13,0,0,0,0,456,0,0,0,0,0,0,0,0,0,6,0,19,22,49,14,12,5,0,0,128,0,0,0,0,3,3,0,0,0,10,4,36,93,378,32,4,5,0,0,552,0,0,5,0,0,0,0,0,0,8,3,3,6,52,19,9,7,4,0,106,0,0,0,0,0,0,6,5,3,12,0,8,6,10,15,19,10,3,0,71,0,0,0,0,0,7,4,3,0,20
POA3048,0,43,73,203,125,97,59,15,8,636,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,16,18,10,7,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,21,18,185,87,59,31,18,10,426,0,4,0,4,0,0,0,0,0,9,0,0,0,0,3,7,21,14,8,51,0,0,0,3,0,0,4,5,0,11,0,0,0,0,0,0,0,0,0,5,0,5,24,57,4,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,10,26,28,7,4,0,0,5,83,0,0,4,0,0,0,5,0,0,13,4,19,47,169,18,12,3,0,0,275,0,0,0,0,0,0,0,0,0,0,0,0,8,16,11,16,15,5,0,71,0,0,0,0,0,3,6,0,0,18,0,0,8,10,3,3,0,0,0,32,0,0,0,0,0,3,0,4,0,11
POA3049,0,0,6,11,10,5,0,0,0,31,0,0,0,6,0,5,0,0,0,12,0,0,6,7,8,37,68,22,14,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,3,7,11,11,5,5,0,55,0,0,3,7,0,0,0,0,0,17,0,0,0,0,0,7,19,18,4,43,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,4,0,0,5,0,7,3,13,10,7,0,0,0,40,0,0,0,0,0,0,0,0,0,5,0,0,13,26,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,15,5,7,6,0,0,33,0,0,0,0,0,7,0,0,0,6,0,0,0,3,4,4,0,0,0,10,0,0,0,0,5,3,0,3,4,18
POA3051,0,0,0,4,0,0,0,0,0,7,0,5,0,15,5,7,5,0,0,36,0,0,0,28,0,4,10,9,3,51,0,0,10,13,0,0,3,0,0,27,0,0,3,33,5,0,0,0,0,42,0,0,0,5,3,0,0,0,0,15,0,6,44,91,15,6,7,4,0,175,0,0,0,0,0,0,0,4,0,6,0,0,0,5,0,0,0,0,0,12,0,0,4,0,0,0,0,0,0,8,0,0,5,10,0,0,0,0,0,15,0,3,6,8,0,0,0,0,0,12,0,7,26,89,21,12,6,0,0,160,0,0,0,3,0,0,0,0,0,3,0,3,0,17,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,4,0,3,8,43,10,3,0,0,0,69,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,10,6,6,0,6,0,24
POA3052,0,0,0,0,0,0,0,0,0,3,3,0,0,4,0,0,4,0,0,8,0,0,0,9,0,4,8,0,4,26,0,0,9,0,0,0,0,0,0,10,0,0,3,10,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,3,0,3,24,37,6,5,4,0,0,83,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,7,3,0,0,0,0,0,5,0,0,19,39,9,4,0,0,0,78,0,0,0,6,0,0,0,0,0,8,0,0,3,12,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,9,11,6,7,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,5,0,3,0,0,0,10
POA3053,0,0,0,14,0,0,0,0,0,21,0,0,0,11,3,0,0,0,0,18,0,0,8,40,6,4,14,17,14,109,0,0,20,22,4,0,0,0,0,45,0,0,10,44,3,3,0,0,0,66,0,0,5,0,0,0,4,0,0,8,0,6,105,169,11,0,3,4,0,294,0,0,0,0,0,0,0,0,0,3,0,0,3,10,0,0,0,0,0,20,0,0,9,0,4,0,0,0,0,19,0,0,55,19,0,0,0,0,0,73,0,0,0,8,0,0,3,4,0,13,0,0,51,86,15,8,4,0,0,173,0,0,3,3,3,0,0,0,0,10,0,0,10,23,0,0,0,0,0,38,0,0,0,0,6,0,0,0,0,3,0,3,17,54,6,0,0,0,0,91,0,0,0,5,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,4,5,4,0,23
POA3054,0,0,0,0,4,0,0,0,0,6,0,0,0,13,0,0,4,0,0,19,0,0,0,7,0,8,10,10,20,64,0,0,0,6,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,11,5,0,3,0,0,25,0,0,0,0,0,0,3,0,0,3,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,12,0,0,0,3,0,0,0,5,0,6,0,0,11,54,9,12,6,4,0,96,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,8,0,0,0,25
POA3055,0,0,0,0,0,3,0,0,0,5,0,0,0,25,10,0,0,0,3,38,0,0,0,31,0,29,41,61,28,198,0,0,5,7,3,0,3,0,0,11,0,0,0,5,0,0,0,0,0,9,0,0,0,7,4,10,12,4,0,48,0,0,12,24,8,9,9,0,0,51,0,0,0,0,0,6,3,4,4,12,0,0,0,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,12,42,0,0,0,0,0,57,0,0,0,3,3,0,0,0,0,13,0,0,12,108,25,7,0,0,0,157,0,0,0,0,0,0,0,0,0,6,0,3,9,26,0,0,0,0,0,44,0,0,0,4,0,0,0,0,0,8,0,0,0,36,3,5,0,0,6,54,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,6,3,0,0,24
POA3056,0,0,0,0,6,0,5,0,0,17,0,0,0,42,9,0,0,0,0,58,0,0,7,41,13,34,62,65,52,277,0,3,0,18,0,0,0,0,0,24,0,0,0,9,0,0,0,0,0,16,0,0,0,9,12,27,26,18,3,105,0,0,17,56,9,3,0,3,0,89,0,0,0,0,0,0,8,11,0,18,0,0,0,6,6,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,55,85,5,0,0,0,0,148,4,0,6,14,0,3,0,0,0,27,0,0,13,283,36,17,17,3,0,370,0,0,0,0,0,0,0,0,0,4,0,0,0,31,3,3,0,0,0,37,0,0,0,4,3,0,0,0,0,5,0,4,6,34,4,0,0,0,0,49,0,0,0,14,0,4,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,3,37,6,4,0,3,0,56
POA3057,0,0,0,4,0,0,4,0,0,6,0,0,0,30,0,3,0,0,0,38,0,0,8,40,3,15,28,39,30,163,0,0,4,15,0,0,0,0,0,18,0,0,0,6,0,0,0,0,0,10,0,0,0,4,5,6,13,9,4,37,0,0,9,32,7,0,9,4,0,62,0,0,0,3,0,0,5,0,5,10,0,0,0,4,6,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,17,16,0,0,0,0,0,38,0,0,0,7,0,0,0,0,0,12,0,0,0,131,27,4,9,3,0,172,0,0,0,0,0,0,5,0,0,9,0,0,0,10,0,0,0,0,0,11,0,0,0,6,0,0,0,0,0,6,0,0,9,16,3,0,0,0,0,30,0,0,0,4,0,6,0,0,0,9,0,0,0,3,0,0,0,0,0,3,0,0,0,13,5,3,0,0,0,30
POA3058,0,0,0,7,8,8,13,3,0,39,0,5,4,33,13,10,6,0,0,74,0,3,0,57,31,88,158,198,174,710,0,0,3,9,7,0,0,0,0,18,0,0,4,10,4,0,0,0,0,11,0,3,5,44,44,102,106,39,7,353,0,3,10,55,11,12,6,0,0,105,0,0,0,0,0,5,6,4,5,20,0,0,4,10,0,0,0,0,0,27,0,0,0,0,0,3,0,0,0,3,0,0,135,158,8,0,5,0,0,315,0,0,0,4,6,5,4,0,0,19,0,4,17,183,54,16,13,6,0,292,0,0,0,7,3,3,4,6,0,18,0,4,9,56,8,8,0,0,0,83,0,0,0,4,3,0,0,0,0,7,4,3,6,28,8,5,8,3,0,56,0,0,0,6,4,9,3,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,24,10,7,6,0,4,51
POA3059,0,18,41,153,102,54,36,10,0,412,0,0,0,8,0,5,7,0,0,17,0,0,0,17,22,81,150,98,21,385,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,8,0,0,4,65,47,54,19,12,0,200,0,0,7,11,5,10,3,0,0,35,0,0,0,0,3,6,43,20,0,71,0,0,0,11,0,3,5,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,29,0,0,0,4,0,3,0,0,0,10,4,10,15,29,17,5,10,0,0,88,0,0,0,6,9,10,6,4,0,35,0,14,13,62,10,4,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,10,15,39,20,8,7,0,0,108,0,0,0,0,4,3,7,0,0,20,0,0,0,4,0,0,0,0,0,11,0,0,0,0,0,0,0,3,0,6
