POA_CODE_2021,A55_64_UOLSE_VWW_17,A55_64_UOLSE_VWW_18,A55_64_UOLSE_VWW_19,A55_64_UOLSE_VWW_20,A55_64_UOLSE_VWW_21,A55_64_UOLSE_VWW_YNS,A55_64_UOLSE_VWW_T,A55_64_UOLSE_NWNAA_B_05,A55_64_UOLSE_NWNAA_05_10,A55_64_UOLSE_NWNAA_11_15,A55_64_UOLSE_NWNAA_16,A55_64_UOLSE_NWNAA_17,A55_64_UOLSE_NWNAA_18,A55_64_UOLSE_NWNAA_19,A55_64_UOLSE_NWNAA_20,A55_64_UOLSE_NWNAA_21,A55_64_UOLSE_NWNAA_YNS,A55_64_UOLSE_NWNAA_T,A55_64_UOLSE_PinE_NS_B_05,A55_64_UOLSE_PinE_NS_05_10,A55_64_UOLSE_PinE_NS_11_15,A55_64_UOLSE_PinE_NS_16,A55_64_UOLSE_PinE_NS_17,A55_64_UOLSE_PinE_NS_18,A55_64_UOLSE_PinE_NS_19,A55_64_UOLSE_PinE_NS_20,A55_64_UOLSE_PinE_NS_21,A55_64_UOLSE_PinE_NS_YNS,A55_64_UOLSE_PinE_NS_T,A55_64_UOLSE_T_B_05,A55_64_UOLSE_T_05_10,A55_64_UOLSE_T_11_15,A55_64_UOLSE_T_16,A55_64_UOLSE_T_17,A55_64_UOLSE_T_18,A55_64_UOLSE_T_19,A55_64_UOLSE_T_20,A55_64_UOLSE_T_21,A55_64_UOLSE_T_YNS,A55_64_UOLSE_T_T,A55_64_L_PinE_NS_B_05,A55_64_L_PinE_NS_05_10,A55_64_L_PinE_NS_11_15,A55_64_L_PinE_NS_16,A55_64_L_PinE_NS_17,A55_64_L_PinE_NS_18,A55_64_L_PinE_NS_19,A55_64_L_PinE_NS_20,A55_64_L_PinE_NS_21,A55_64_L_PinE_NS_YNS,A55_64_L_PinE_NS_T,A55_64_T_B_05,A55_64_T_05_10,A55_64_T_11_15,A55_64_T_16,A55_64_T_17,A55_64_T_18,A55_64_T_19,A55_64_T_20,A55_64_T_21,A55_64_T_YNS,A55_64_T_T,A65_74_SEO_B_05,A65_74_SEO_05_10,A65_74_SEO_11_15,A65_74_SEO_16,A65_74_SEO_17,A65_74_SEO_18,A65_74_SEO_19,A65_74_SEO_20,A65_74_SEO_21,A65_74_SEO_YNS,A65_74_SEO_T,A65_74_UOLSE_VWW_B_05,A65_74_UOLSE_VWW_05_10,A65_74_UOLSE_VWW_11_15,A65_74_UOLSE_VWW_16,A65_74_UOLSE_VWW_17,A65_74_UOLSE_VWW_18,A65_74_UOLSE_VWW_19,A65_74_UOLSE_VWW_20,A65_74_UOLSE_VWW_21,A65_74_UOLSE_VWW_YNS,A65_74_UOLSE_VWW_T,A65_74_UOLSE_NWNAA_B_05,A65_74_UOLSE_NWNAA_05_10,A65_74_UOLSE_NWNAA_11_15,A65_74_UOLSE_NWNAA_16,A65_74_UOLSE_NWNAA_17,A65_74_UOLSE_NWNAA_18,A65_74_UOLSE_NWNAA_19,A65_74_UOLSE_NWNAA_20,A65_74_UOLSE_NWNAA_21,A65_74_UOLSE_NWNAA_YNS,A65_74_UOLSE_NWNAA_T,A65_74_UOLSE_PinE_NS_B_05,A65_74_UOLSE_PinE_NS_05_10,A65_74_UOLSE_PinE_NS_11_15,A65_74_UOLSE_PinE_NS_16,A65_74_UOLSE_PinE_NS_17,A65_74_UOLSE_PinE_NS_18,A65_74_UOLSE_PinE_NS_19,A65_74_UOLSE_PinE_NS_20,A65_74_UOLSE_PinE_NS_21,A65_74_UOLSE_PinE_NS_YNS,A65_74_UOLSE_PinE_NS_T,A65_74_UOLSE_T_B_05,A65_74_UOLSE_T_05_10,A65_74_UOLSE_T_06,A65_74_UOLSE_T_16,A65_74_UOLSE_T_17,A65_74_UOLSE_T_18,A65_74_UOLSE_T_19,A65_74_UOLSE_T_20,A65_74_UOLSE_T_21,A65_74_UOLSE_T_YNS,A65_74_UOLSE_T_T,A65_74_L_PinE_NS_B_05,A65_74_L_PinE_NS_05_10,A65_74_L_PinE_NS_11_15,A65_74_L_PinE_NS_16,A65_74_L_PinE_NS_17,A65_74_L_PinE_NS_18,A65_74_L_PinE_NS_19,A65_74_L_PinE_NS_20,A65_74_L_PinE_NS_21,A65_74_L_PinE_NS_YNS,A65_74_L_PinE_NS_T,A65_74_T_B_05,A65_74_T_05_10,A65_74_T_11_15,A65_74_T_16,A65_74_T_17,A65_74_T_18,A65_74_T_19,A65_74_T_20,A65_74_T_21,A65_74_T_YNS,A65_74_T_T,A75_84_SEO_B_05,A75_84_SEO_05_10,A75_84_SEO_11_15,A75_84_SEO_16,A75_84_SEO_17,A75_84_SEO_18,A75_84_SEO_19,A75_84_SEO_20,A75_84_SEO_21,A75_84_SEO_YNS,A75_84_SEO_T,A75_84_UOLSE_VWW_B_05,A75_84_UOLSE_VWW_05_10,A75_84_UOLSE_VWW_11_15,A75_84_UOLSE_VWW_16,A75_84_UOLSE_VWW_17,A75_84_UOLSE_VWW_18,A75_84_UOLSE_VWW_19,A75_84_UOLSE_VWW_20,A75_84_UOLSE_VWW_21,A75_84_UOLSE_VWW_YNS,A75_84_UOLSE_VWW_T,A75_84_UOLSE_NWNAA_B_05,A75_84_UOLSE_NWNAA_05_10,A75_84_UOLSE_NWNAA_11_15,A75_84_UOLSE_NWNAA_16,A75_84_UOLSE_NWNAA_17,A75_84_UOLSE_NWNAA_18,A75_84_UOLSE_NWNAA_19,A75_84_UOLSE_NWNAA_20,A75_84_UOLSE_NWNAA_21,A75_84_UOLSE_NWNAA_YNS,A75_84_UOLSE_NWNAA_T,A75_84_UOLSE_PinE_NS_B_05,A75_84_UOLSE_PinE_NS_05_10,A75_84_UOLSE_PinE_NS_11_15,A75_84_UOLSE_PinE_NS_16,A75_84_UOLSE_PinE_NS_17,A75_84_UOLSE_PinE_NS_18,A75_84_UOLSE_PinE_NS_19,A75_84_UOLSE_PinE_NS_20,A75_84_UOLSE_PinE_NS_21,A75_84_UOLSE_PinE_NS_YNS,A75_84_UOLSE_PinE_NS_T,A75_84_UOLSE_T_B_05,A75_84_UOLSE_T_05_10,A75_84_UOLSE_T_11_15,A75_84_UOLSE_T_16,A75_84_UOLSE_T_17,A75_84_UOLSE_T_18,A75_84_UOLSE_T_19,A75_84_UOLSE_T_20,A75_84_UOLSE_T_21,A75_84_UOLSE_T_YNS,A75_84_UOLSE_T_T,A75_84_L_PinE_NS_B_05,A75_84_L_PinE_NS_05_10,A75_84_L_PinE_NS_11_15,A75_84_L_PinE_NS_16,A75_84_L_PinE_NS_17,A75_84_L_PinE_NS_18
POA3192,0,4,0,3,0,5,371,47,15,23,3,8,8,6,3,0,4,108,0,0,0,0,0,0,0,0,0,0,0,361,35,41,3,7,9,5,4,0,13,485,0,0,0,0,0,0,0,0,0,0,0,740,71,42,3,10,8,13,7,0,19,910,358,10,3,0,0,0,4,0,0,4,390,293,5,4,0,0,4,0,6,0,3,317,84,11,21,5,5,0,7,6,0,7,146,5,0,0,0,0,0,0,0,0,0,4,385,15,26,5,11,3,7,8,0,11,464,0,0,0,0,0,0,0,0,0,0,0,744,25,29,4,11,3,10,7,0,19,852,228,8,3,0,0,0,0,0,0,8,252,243,0,0,4,0,0,0,0,0,3,251,132,3,5,0,0,0,3,0,0,3,149,0,0,0,0,0,0,0,0,0,0,0,375,3,8,7,0,0,3,0,0,11,404,0,0,0,0,0,0
POA3193,0,3,0,0,0,3,212,7,6,3,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,192,19,8,3,0,3,0,0,0,7,234,0,0,0,0,0,0,0,0,0,0,0,748,79,30,4,0,0,8,3,0,10,887,535,19,6,4,0,0,0,4,0,7,575,149,0,0,0,0,0,0,0,0,0,148,16,0,3,0,0,0,0,3,0,0,26,0,0,0,0,0,0,0,0,0,0,0,162,0,3,0,0,0,0,3,0,3,175,0,0,0,0,0,0,0,0,0,0,0,693,18,8,3,0,0,3,9,0,14,752,327,4,4,3,0,3,0,0,0,4,342,100,5,0,0,0,0,0,0,0,0,113,17,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,119,6,0,0,0,0,0,0,0,3,130,0,0,0,0,0,0
POA3194,0,0,0,0,0,3,180,25,7,10,0,0,4,3,3,0,0,49,0,0,0,0,0,0,0,0,0,0,0,187,16,9,3,0,4,3,0,0,4,229,0,0,0,0,0,0,0,0,0,5,3,470,27,17,3,6,3,8,0,0,10,546,264,0,0,3,0,0,0,0,0,6,279,129,0,3,5,0,0,0,0,0,0,140,22,0,15,0,0,0,0,0,0,4,51,0,0,0,0,0,0,0,0,0,0,0,152,8,19,6,0,0,3,0,0,5,192,0,0,0,0,0,0,0,0,0,0,0,422,8,20,3,0,0,4,0,0,10,473,170,8,0,0,0,0,0,0,0,5,183,144,0,0,0,0,0,0,0,0,0,145,65,4,9,3,0,0,0,0,0,0,80,6,0,0,0,0,0,0,0,0,0,6,208,8,9,3,0,0,0,0,0,6,229,0,0,0,0,0,0
POA3195,3,0,3,0,0,4,698,88,9,13,6,0,0,9,3,0,4,141,0,0,0,0,0,0,0,0,0,0,0,735,42,23,4,6,0,14,0,0,11,835,0,0,0,0,0,0,0,0,0,0,0,1505,100,45,6,7,5,18,0,0,21,1706,603,10,6,0,0,0,6,0,0,13,644,440,10,5,9,0,0,0,5,0,12,470,93,12,19,3,5,0,11,6,0,4,153,0,0,0,0,0,0,0,0,0,0,0,532,24,20,11,3,0,13,6,0,15,629,0,0,0,0,0,0,0,0,0,0,0,1139,39,26,11,3,3,16,6,0,31,1272,356,9,0,0,0,0,0,0,0,18,387,250,8,8,0,0,0,0,0,0,3,269,96,6,7,0,5,0,4,0,0,7,115,0,0,0,0,0,0,0,0,0,0,0,345,12,13,0,4,0,4,0,0,9,383,0,0,0,0,0,0
POA3196,0,0,0,0,0,0,316,30,7,4,0,0,0,7,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,320,21,10,0,0,0,7,5,0,0,362,0,0,0,0,0,0,0,0,0,0,0,861,67,25,5,3,3,9,0,0,18,997,552,11,5,0,0,0,0,0,0,3,574,244,5,3,0,0,0,0,6,0,6,268,40,4,14,0,0,5,0,4,0,4,72,0,0,0,0,0,0,0,0,0,0,0,284,3,17,0,6,5,3,9,0,12,337,0,0,0,0,0,0,0,0,0,0,0,838,17,25,0,6,5,3,9,0,17,916,357,4,4,0,0,4,0,0,0,21,392,139,0,0,0,0,0,0,4,0,4,149,52,3,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,185,7,0,3,0,0,0,5,0,4,204,0,0,0,0,0,0
POA3197,0,0,0,0,0,3,194,30,5,9,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,198,15,8,3,0,4,0,0,0,3,237,0,0,0,0,0,0,0,0,0,0,0,529,37,13,3,0,7,0,0,0,11,600,330,3,3,0,0,0,0,3,0,0,349,182,0,0,0,0,0,0,0,0,0,189,21,4,4,3,0,0,4,0,0,0,43,3,0,0,0,0,0,0,0,0,0,3,212,10,5,3,0,0,4,0,0,0,234,0,0,0,0,0,0,0,0,0,0,0,547,14,10,3,0,0,5,3,0,0,579,170,3,0,0,0,0,0,0,0,4,180,64,0,0,0,0,0,0,0,0,3,73,25,0,3,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,3,97,0,0,0,0,0,0
POA3198,0,0,0,0,0,0,140,17,0,3,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,142,5,13,5,3,0,3,3,0,0,171,0,0,0,0,0,0,0,0,0,0,0,513,26,22,5,4,0,3,3,0,9,584,357,5,0,0,0,0,0,9,0,0,375,109,0,0,0,0,0,0,0,0,0,116,21,6,3,3,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,131,9,3,3,0,0,0,0,0,6,151,5,0,0,0,0,0,0,0,0,0,5,488,12,3,4,0,0,3,9,0,3,530,272,0,0,0,0,0,0,0,0,7,278,61,0,3,0,0,0,0,0,0,0,64,21,3,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,79,5,5,0,0,0,0,0,0,0,84,3,0,0,0,0,0
POA3199,0,0,0,0,0,5,490,40,23,26,4,4,6,9,4,0,6,113,5,0,0,0,0,0,0,0,0,0,5,440,78,39,6,6,10,4,5,4,11,600,0,0,0,0,0,0,0,0,0,0,0,1745,164,85,5,11,10,10,10,4,37,2086,1385,22,13,0,4,0,3,0,0,30,1454,330,18,6,3,0,0,0,0,0,9,361,59,19,24,9,7,0,9,6,0,5,129,3,0,0,0,0,0,0,0,0,0,3,386,34,23,12,7,0,13,4,0,9,497,0,0,0,0,0,0,0,0,0,11,13,1776,58,34,11,11,0,13,7,0,43,1960,974,11,9,0,0,0,0,0,0,33,1031,246,4,0,0,0,0,6,0,0,10,260,86,12,6,0,0,0,4,0,0,5,116,0,0,0,0,0,0,0,0,0,0,0,330,12,6,0,0,0,9,0,0,18,379,4,0,0,0,0,0
POA3200,0,0,0,0,0,0,52,15,4,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,55,10,3,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,166,18,3,0,0,3,0,0,0,11,198,116,0,3,0,0,0,0,0,0,0,121,28,0,0,0,0,0,0,0,0,0,34,12,0,4,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,42,0,4,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,157,0,5,0,0,0,0,0,0,0,169,76,0,0,0,0,0,0,0,0,3,82,18,0,0,0,0,0,0,0,0,0,21,14,0,0,0,0,0,0,0,0,3,14,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,3,39,0,0,0,0,0,0
POA3201,0,0,0,3,0,5,300,30,15,10,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,262,51,27,0,0,0,0,3,0,5,360,0,0,0,0,0,0,0,0,0,0,0,756,73,43,0,0,6,0,3,0,13,900,386,7,5,0,6,0,0,0,0,9,408,199,4,4,3,3,0,0,3,0,0,225,43,11,8,4,0,7,4,0,0,6,81,0,0,0,0,0,0,0,0,0,0,0,246,12,14,3,3,7,8,3,0,4,307,0,0,0,0,0,0,0,0,0,4,3,631,21,19,6,3,7,11,3,0,21,726,197,3,0,0,0,0,0,0,0,5,214,82,8,0,0,0,0,0,0,0,4,94,38,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,3,4,122,4,0,0,0,0,6,0,0,6,141,0,0,0,0,0,0
POA3202,0,0,0,0,0,0,71,10,0,0,0,0,0,0,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,64,11,4,0,0,0,0,3,0,0,84,0,0,0,0,0,0,0,0,0,0,4,120,19,4,0,0,0,0,3,0,0,152,39,0,5,0,0,0,0,0,0,0,41,38,0,0,0,0,5,0,0,0,0,39,21,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,5,0,0,0,0,63,0,0,0,0,0,0,0,0,0,19,22,92,0,8,0,0,5,0,0,0,19,119,18,0,4,0,0,0,0,0,0,0,23,25,0,3,0,0,0,0,0,0,0,22,7,0,3,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,31,5,4,0,0,0,0,0,0,0,38,0,0,0,0,0,0
POA3204,3,3,6,4,3,6,661,71,29,33,3,5,13,24,9,0,5,195,3,0,0,0,0,0,0,0,0,0,6,647,74,51,13,13,12,29,9,3,11,860,0,0,0,0,0,0,0,0,0,0,0,1265,105,65,8,14,12,33,10,3,23,1546,525,5,0,3,0,3,3,0,0,5,558,466,5,8,0,0,0,0,0,0,0,489,100,29,40,8,6,5,16,4,0,4,215,0,0,0,0,0,0,0,0,0,0,0,569,36,44,8,0,5,22,11,0,9,705,0,0,0,0,0,0,0,0,0,0,0,1096,44,50,11,0,11,27,11,0,7,1262,276,11,11,0,0,0,4,0,4,4,301,298,0,0,0,0,0,0,0,0,4,314,172,20,10,4,0,0,3,3,0,6,213,0,0,0,0,0,0,0,0,0,0,0,472,22,11,4,0,0,5,4,0,7,527,0,0,0,0,0,0
POA3205,0,0,3,0,0,3,121,23,0,5,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,124,14,13,0,0,0,3,0,0,7,161,0,0,0,0,0,0,0,0,0,0,0,342,33,23,5,0,0,6,0,0,10,423,164,3,5,0,0,0,0,0,0,3,174,75,0,4,0,0,0,0,0,0,5,90,43,10,0,0,0,0,6,0,0,6,61,0,0,0,0,0,0,0,0,0,0,0,120,6,5,0,0,0,6,0,0,9,149,0,0,0,0,0,0,0,0,0,0,0,282,15,10,0,0,0,6,3,0,10,325,89,0,0,0,0,0,0,0,0,3,98,44,0,0,0,0,0,0,0,0,0,50,72,3,0,0,0,0,0,0,0,0,79,5,0,0,0,0,0,0,0,0,0,4,119,3,0,0,0,0,0,0,0,0,127,0,0,0,0,0,0
POA3206,0,0,0,0,0,0,88,3,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,85,4,4,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,323,8,10,0,0,3,8,3,0,4,359,195,0,4,0,0,0,0,0,3,0,207,80,0,0,0,0,0,0,0,0,3,86,23,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,102,6,0,0,0,0,0,0,0,3,110,0,0,0,0,0,0,0,0,0,0,0,299,9,7,0,0,0,0,0,3,4,317,108,0,0,0,0,0,0,0,0,4,112,109,0,0,0,0,0,0,0,0,5,113,92,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,204,0,0,0,0,0,0,0,0,5,209,3,0,0,0,0,0
POA3207,0,0,3,0,0,6,248,28,5,3,0,0,4,0,4,0,0,40,0,0,0,0,0,0,0,0,0,0,0,239,19,16,0,0,6,3,4,0,6,285,0,0,0,0,0,0,0,0,0,0,0,580,50,32,0,9,7,8,6,0,9,703,287,13,3,0,0,0,0,0,3,12,317,176,0,5,0,0,0,0,0,0,6,182,69,10,6,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,245,10,8,0,0,0,0,0,0,8,268,0,0,0,0,0,0,0,0,0,0,0,531,19,13,0,3,0,3,0,3,20,591,136,0,0,0,0,0,0,4,0,8,145,122,0,0,0,0,0,0,0,0,6,127,90,8,0,0,0,0,0,0,0,0,93,5,0,0,0,0,0,0,0,0,0,4,212,8,0,0,0,0,0,0,0,7,229,0,0,0,0,0,0
POA3211,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,49,4,0,0,0,0,0,0,0,0,53,22,0,0,0,0,0,0,0,0,3,25,8,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,3,33,11,0,0,0,0,0,0,0,0,0,14,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
POA3212,0,3,0,0,0,0,117,16,0,3,4,0,0,0,9,0,0,35,0,0,0,0,0,0,0,0,0,0,0,106,18,6,7,6,3,6,5,0,3,150,0,0,0,0,0,0,0,0,0,24,24,422,36,10,5,6,3,6,5,0,28,517,351,6,6,0,0,0,0,0,0,6,373,97,5,0,0,0,0,0,0,0,3,99,17,3,6,0,0,0,5,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,110,6,6,0,0,0,7,0,0,3,130,0,0,0,0,0,0,0,0,0,9,11,462,10,15,0,0,0,7,0,0,20,510,218,0,0,0,0,0,0,0,0,6,227,56,0,0,0,0,0,0,0,0,0,53,16,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0
POA3213,0,0,0,0,0,3,73,9,0,4,0,0,0,0,0,0,3,17,0,0,0,0,0,0,0,0,0,0,0,77,4,4,0,0,0,0,0,0,5,88,0,0,0,0,0,0,0,0,0,0,0,169,10,4,0,3,0,0,0,0,9,192,67,0,0,0,0,0,0,0,0,0,67,41,0,0,0,0,0,0,0,0,0,43,6,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,54,0,3,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,127,0,3,0,0,0,0,0,0,0,129,32,0,0,0,0,0,0,0,0,0,39,30,0,0,0,0,0,0,0,0,0,30,15,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,4,46,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0
POA3214,0,0,9,0,0,8,238,87,30,37,8,16,6,3,3,0,0,188,3,0,0,0,0,0,0,0,0,0,3,292,43,47,8,15,6,11,5,0,10,430,0,0,0,0,0,0,0,0,0,0,0,627,67,45,8,15,6,8,4,0,24,806,394,5,0,0,0,0,0,0,0,20,414,207,6,4,0,0,0,0,0,0,4,222,111,14,21,8,8,5,3,0,0,0,162,0,0,0,0,0,0,0,0,0,0,0,319,16,22,8,8,5,3,0,0,3,385,0,0,0,0,0,0,0,0,0,0,0,711,20,22,8,8,5,3,0,0,32,804,272,4,0,0,0,0,0,0,0,8,282,122,0,0,0,0,0,0,0,0,6,126,93,6,6,0,5,0,0,0,0,0,114,5,0,0,0,0,0,0,0,0,0,4,221,6,6,0,5,0,0,0,0,3,246,4,0,0,0,0,0
POA3215,0,0,7,0,0,6,309,45,9,0,0,4,4,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,327,20,4,3,4,5,4,0,0,6,370,0,0,0,0,0,0,0,0,0,0,0,608,25,4,3,4,8,9,0,0,18,680,394,0,0,0,0,0,0,0,0,10,400,407,3,0,0,0,0,0,0,0,17,423,137,0,0,0,0,3,0,3,0,5,150,0,0,0,0,0,0,0,0,0,3,3,542,3,0,0,0,3,3,0,0,21,580,8,0,0,0,0,0,0,0,0,5,7,938,3,0,3,0,3,5,0,0,37,990,239,0,0,0,0,0,0,0,0,13,247,367,0,0,0,0,0,0,0,0,3,372,226,0,3,0,0,0,0,0,0,9,240,0,0,0,0,0,0,0,0,0,0,0,597,0,3,0,0,0,0,0,0,14,615,3,0,0,0,0,0
POA3216,0,0,3,0,0,0,317,23,10,13,4,0,3,9,0,0,6,73,0,0,0,0,0,0,0,0,0,0,0,249,74,30,8,0,8,12,0,0,4,387,0,0,0,0,0,0,0,0,0,0,0,1010,126,53,6,0,4,18,0,0,21,1247,929,9,8,0,0,3,0,8,0,25,978,208,4,3,4,0,5,4,0,4,3,235,22,16,11,4,0,0,12,3,0,3,65,0,0,0,0,0,0,0,0,0,0,0,230,22,14,6,0,5,17,3,4,5,302,0,0,0,0,0,0,0,0,0,0,0,1159,32,21,6,7,5,18,9,4,36,1283,664,6,4,0,0,0,4,0,0,27,705,174,3,0,0,0,0,0,0,0,4,180,36,3,6,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,204,6,6,0,0,0,4,3,0,6,231,4,0,0,0,0,0
POA3217,0,0,4,0,0,0,86,11,3,9,0,0,0,6,5,0,0,33,0,0,0,0,0,0,0,0,0,0,0,58,18,19,0,0,0,16,5,0,4,122,0,0,0,0,0,0,0,0,0,0,0,216,44,27,4,3,0,14,3,0,7,317,158,6,8,0,0,0,0,0,0,4,172,39,6,0,0,0,0,0,5,0,0,57,10,0,0,0,0,3,10,3,0,0,30,0,0,0,0,0,0,0,0,0,0,0,53,10,0,0,0,4,4,6,0,0,84,0,0,0,0,0,0,0,0,0,0,0,208,15,10,0,3,4,7,6,4,4,255,84,0,0,0,0,0,0,0,0,5,87,16,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0
POA3218,0,0,0,0,0,0,45,10,0,0,0,4,7,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,4,7,0,0,0,3,62,0,0,0,0,0,0,0,0,0,0,0,236,12,0,0,3,7,4,0,0,10,274,198,0,0,0,0,0,0,0,0,0,201,66,0,0,0,0,0,0,0,0,4,67,6,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,4,84,0,0,0,0,0,0,0,0,0,0,0,275,0,0,0,0,0,0,0,0,3,288,93,0,0,0,0,0,0,0,0,0,93,57,0,0,0,0,0,0,0,0,0,57,21,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,3,76,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0
POA3219,0,0,0,0,0,3,80,7,0,0,0,0,0,0,0,0,3,16,0,0,0,0,0,0,0,0,0,0,0,62,6,5,5,0,4,0,0,0,5,89,0,0,0,0,0,0,0,0,0,0,0,345,19,8,0,0,4,0,0,0,18,402,352,3,0,0,0,0,0,0,0,6,369,72,0,0,0,0,0,0,0,0,0,75,15,0,0,0,0,3,0,6,0,0,25,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,3,0,6,0,0,104,0,0,0,0,0,0,0,0,0,0,0,443,6,4,0,0,5,0,6,0,5,470,246,0,0,0,0,0,0,0,0,9,258,74,0,0,0,0,0,0,0,0,4,80,20,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,3,104,5,0,0,0,0,0
POA3220,0,0,0,0,0,0,95,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,82,8,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,328,18,4,0,0,3,0,3,0,6,371,282,0,0,0,0,0,0,0,0,3,296,78,4,3,6,0,0,5,0,0,4,92,4,3,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,77,3,4,0,0,0,8,0,0,4,104,0,0,0,0,0,0,0,0,0,0,0,366,9,4,0,0,0,8,3,0,9,397,133,0,0,0,0,0,0,0,0,0,136,66,0,0,0,0,0,0,0,0,0,69,28,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,91,5,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0
POA3221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,16,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,22,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
