POA_CODE_2021,D_10_12_FPNLF_MPET,D_10_12_FPNLF_MPULFTW,D_10_12_FPNLF_MPULPTW,D_10_12_FPNLF_MPUT,D_10_12_FPNLF_MPTLF,D_10_12_FPNLF_MPNLF,D_10_12_FPNLF_MPLFSNS,D_10_12_FPNLF_T,D_10_12_FPLFSNS_MPEFT,D_10_12_FPLFSNS_MPEPT,D_10_12_FPLFSNS_MPEAW,D_10_12_FPLFSNS_MPEHNS,D_10_12_FPLFSNS_MPET,D_10_12_FPLFSNS_MPULFTW,D_10_12_FPLFSNS_MPULPTW,D_10_12_FPLFSNS_MPUT,D_10_12_FPLFSNS_MPTLF,D_10_12_FPLFSNS_MPNLF,D_10_12_FPLFSNS_MPLFSNS,D_10_12_FPLFSNS_T,D_10_12_FPT_MPEFT,D_10_12_FPT_MPEPT,D_10_12_FPT_MPEAW,D_10_12_FPT_MPEHNS,D_10_12_FPT_MPET,D_10_12_FPT_MPULFTW,D_10_12_FPT_MPULPTW,D_10_12_FPT_MPUT,D_10_12_FPT_MPTLF,D_10_12_FPT_MPNLF,D_10_12_FPT_MPLFSNS,D_10_12_FPT_T,D_13_14_FPEFT_MPEFT,D_13_14_FPEFT_MPEPT,D_13_14_FPEFT_MPEAW,D_13_14_FPEFT_MPEHNS,D_13_14_FPEFT_MPET,D_13_14_FPEFT_MPULFTW,D_13_14_FPEFT_MPULPTW,D_13_14_FPEFT_MPUT,D_13_14_FPEFT_MPTLF,D_13_14_FPEFT_MPNLF,D_13_14_FPEFT_MPLFSNS,D_13_14_FPEFT_T,D_13_14_FPEPT_MPEFT,D_13_14_FPEPT_MPEPT,D_13_14_FPEPT_MPEAW,D_13_14_FPEPT_MPEHNS,D_13_14_FPEPT_MPET,D_13_14_FPEPT_MPULFTW,D_13_14_FPEPT_MPULPTW,D_13_14_FPEPT_MPUT,D_13_14_FPEPT_MPTLF,D_13_14_FPEPT_MPNLF,D_13_14_FPEPT_MPLFSNS,D_13_14_FPEPT_T,D_13_14_FPEAW_MPEFT,D_13_14_FPEAW_MPEPT,D_13_14_FPEAW_MPEAW,D_13_14_FPEAW_MPEHNS,D_13_14_FPEAW_MPET,D_13_14_FPEAW_MPULFTW,D_13_14_FPEAW_MPULPTW,D_13_14_FPEAW_MPUT,D_13_14_FPEAW_MPTLF,D_13_14_FPEAW_MPNLF,D_13_14_FPEAW_MPLFSNS,D_13_14_FPEAW_T,D_13_14_FPHNS_MPEFT,D_13_14_FPHNS_MPEPT,D_13_14_FPHNS_MPEAW,D_13_14_FPHNS_MPEHNS,D_13_14_FPHNS_MPET,D_13_14_FPHNS_MPULFTW,D_13_14_FPHNS_MPULPTW,D_13_14_FPHNS_MPUT,D_13_14_FPHNS_MPTLF,D_13_14_FPHNS_MPNLF,D_13_14_FPHNS_MPLFSNS,D_13_14_FPHNS_T,D_13_14_FPET_MPEFT,D_13_14_FPET_MPEPT,D_13_14_FPET_MPEAW,D_13_14_FPET_MPEHNS,D_13_14_FPET_MPET,D_13_14_FPET_MPULFTW,D_13_14_FPET_MPULPTW,D_13_14_FPET_MPUT,D_13_14_FPET_MPTLF,D_13_14_FPET_MPNLF,D_13_14_FPET_MPLFSNS,D_13_14_FPET_T,D_13_14_FPULFTW_MPEFT,D_13_14_FPULFTW_MPEPT,D_13_14_FPULFTW_MPEAW,D_13_14_FPULFTW_MPEHNS,D_13_14_FPULFTW_MPET,D_13_14_FPULFTW_MPULFTW,D_13_14_FPULFTW_MPULPTW,D_13_14_FPULFTW_MPUT,D_13_14_FPULFTW_MPTLF,D_13_14_FPULFTW_MPNLF,D_13_14_FPULFTW_MPLFSNS,D_13_14_FPULFTW_T,D_13_14_FPULPTW_MPEFT,D_13_14_FPULPTW_MPEPT,D_13_14_FPULPTW_MPEAW,D_13_14_FPULPTW_MPEHNS,D_13_14_FPULPTW_MPET,D_13_14_FPULPTW_MPULFTW,D_13_14_FPULPTW_MPULPTW,D_13_14_FPULPTW_MPUT,D_13_14_FPULPTW_MPTLF,D_13_14_FPULPTW_MPNLF,D_13_14_FPULPTW_MPLFSNS,D_13_14_FPULPTW_T,D_13_14_FPUT_MPEFT,D_13_14_FPUT_MPEPT,D_13_14_FPUT_MPEAW,D_13_14_FPUT_MPEHNS,D_13_14_FPUT_MPET,D_13_14_FPUT_MPULFTW,D_13_14_FPUT_MPULPTW,D_13_14_FPUT_MPUT,D_13_14_FPUT_MPTLF,D_13_14_FPUT_MPNLF,D_13_14_FPUT_MPLFSNS,D_13_14_FPUT_T,D_13_14_FPTLF_MPEFT,D_13_14_FPTLF_MPEPT,D_13_14_FPTLF_MPEAW,D_13_14_FPTLF_MPEHNS,D_13_14_FPTLF_MPET,D_13_14_FPTLF_MPULFTW,D_13_14_FPTLF_MPULPTW,D_13_14_FPTLF_MPUT,D_13_14_FPTLF_MPTLF,D_13_14_FPTLF_MPNLF,D_13_14_FPTLF_MPLFSNS,D_13_14_FP_T,D_13_14_FPNLF_MPEFT,D_13_14_FPNLF_MPEPT,D_13_14_FPNLF_MPEAW,D_13_14_FPNLF_MPEHNS,D_13_14_FPNLF_MPET,D_13_14_FPNLF_MPULFTW,D_13_14_FPNLF_MPULPTW,D_13_14_FPNLF_MPUT,D_13_14_FPNLF_MPTLF,D_13_14_FPNLF_MPNLF,D_13_14_FPNLF_MPLFSNS,D_13_14_FPNLF_T,D_13_14_FPLFSNS_MPEFT,D_13_14_FPLFSNS_MPEPT,D_13_14_FPLFSNS_MPEAW,D_13_14_FPLFSNS_MPEHNS,D_13_14_FPLFSNS_MPET,D_13_14_FPLFSNS_MPULFTW,D_13_14_FPLFSNS_MPULPTW,D_13_14_FPLFSNS_MPUT,D_13_14_FPLFSNS_MPTLF,D_13_14_FPLFSNS_MPNLF,D_13_14_FPLFSNS_MPLFSNS,D_13_14_FPLFSNS_T,D_13_14_FPT_MPEFT,D_13_14_FPT_MPEPT,D_13_14_FPT_MPEAW,D_13_14_FPT_MPEHNS,D_13_14_FPT_MPET,D_13_14_FPT_MPULFTW,D_13_14_FPT_MPULPTW,D_13_14_FPT_MPUT,D_13_14_FPT_MPTLF,D_13_14_FPT_MPNLF,D_13_14_FPT_MPLFSNS,D_13_14_FPT_T,D_15_17_FPEFT_MPEFT,D_15_17_FPEFT_MPEPT,D_15_17_FPEFT_MPEAW,D_15_17_FPEFT_MPEHNS,D_15_17_FPEFT_MPET,D_15_17_FPEFT_MPULFTW,D_15_17_FPEFT_MPULPTW,D_15_17_FPEFT_MPUT,D_15_17_FPEFT_MPTLF,D_15_17_FPEFT_MPNLF,D_15_17_FPEFT_MPLFSNS,D_15_17_FPEFT_T,D_15_17_FPEPT_MPEFT,D_15_17_FPEPT_MPEPT,D_15_17_FPEPT_MPEAW,D_15_17_FPEPT_MPEHNS,D_15_17_FPEPT_MPET,D_15_17_FPEPT_MPULFTW,D_15_17_FPEPT_MPULPTW,D_15_17_FPEPT_MPUT,D_15_17_FPEPT_MPTLF,D_15_17_FPEPT_MPNLF,D_15_17_FPEPT_MPLFSNS,D_15_17_FPEPT_T
POA3168,36,0,0,0,39,4,0,44,0,0,0,0,0,0,0,0,0,0,0,0,140,36,7,3,188,0,0,4,192,21,0,217,31,7,0,0,37,0,0,0,37,0,0,42,29,6,0,0,45,0,0,0,45,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,19,0,0,80,0,0,0,80,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,19,0,0,89,0,0,0,89,0,0,86,20,3,0,0,28,0,0,0,28,3,0,34,0,0,0,0,0,0,0,0,0,0,0,0,89,23,3,0,115,0,0,0,115,9,0,122,46,7,0,0,53,0,0,0,58,9,0,60,45,12,3,0,63,0,0,0,63,4,0,63
POA3169,67,3,0,3,72,27,0,99,0,0,0,0,0,0,0,0,0,0,0,4,265,54,8,14,333,12,3,13,343,46,0,392,64,10,0,0,77,0,3,3,74,7,0,86,55,11,5,0,66,0,0,0,72,6,0,77,4,0,4,0,7,0,0,0,7,0,0,7,0,0,0,0,3,0,0,0,3,0,0,3,123,24,9,0,148,0,3,9,157,14,0,171,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,3,0,3,5,0,0,5,0,3,0,0,5,3,0,3,5,0,0,4,122,22,9,0,158,3,3,8,161,19,0,175,31,12,0,0,43,0,0,3,50,18,0,63,0,0,0,0,0,0,0,0,0,0,0,4,156,36,9,5,194,6,5,11,211,35,6,245,103,19,0,0,119,4,3,4,124,14,0,136,77,15,9,0,97,0,0,0,104,4,0,105
POA3170,93,0,4,4,96,11,0,110,0,0,0,0,0,0,0,0,0,0,0,0,435,95,3,12,545,7,4,11,554,27,3,589,93,11,0,0,105,5,0,5,108,4,0,114,109,26,4,0,145,0,0,0,145,9,0,151,9,0,0,0,9,0,0,0,9,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,217,38,4,0,264,5,0,3,265,11,0,282,6,0,0,0,6,0,0,0,6,0,0,6,5,4,0,0,11,0,0,0,11,0,0,11,8,4,0,0,8,0,0,0,8,0,0,8,224,45,4,0,273,5,0,3,274,11,0,285,41,12,0,3,58,0,0,0,55,17,0,74,0,0,0,0,0,0,0,0,0,0,0,0,264,56,9,0,331,0,0,0,331,25,0,364,152,7,4,0,163,4,0,4,164,7,0,175,110,34,3,0,148,0,0,0,154,8,0,160
POA3171,108,0,4,0,113,58,0,168,0,0,0,0,0,0,0,0,0,0,3,3,211,65,9,7,288,9,4,20,306,71,3,384,50,7,4,0,59,0,0,0,67,12,0,76,42,12,0,0,54,0,0,0,55,9,0,58,0,3,0,0,4,0,0,0,7,0,0,4,0,0,0,3,3,0,0,0,3,3,0,6,96,23,4,5,122,0,0,5,126,22,0,146,3,0,0,0,3,0,0,0,3,0,0,4,0,0,0,0,6,0,0,0,6,0,0,4,4,4,0,0,7,0,0,0,5,0,0,8,101,24,5,5,130,4,0,3,135,22,0,157,41,16,0,0,53,0,0,0,55,38,0,93,0,0,0,0,0,0,0,0,0,0,6,4,133,41,5,5,179,6,0,3,189,63,6,251,90,12,5,3,113,0,0,3,113,10,0,119,38,18,3,0,65,3,0,3,68,13,0,76
POA3172,108,0,0,0,111,27,0,135,0,0,0,0,3,0,0,0,3,0,0,3,489,94,14,11,606,9,0,11,613,42,7,667,132,13,3,0,151,9,4,4,158,3,0,162,108,18,4,0,132,9,0,8,139,12,0,148,8,0,0,0,7,0,0,0,10,0,0,13,0,0,0,0,4,0,0,0,4,0,0,5,250,34,9,0,295,15,5,18,310,18,0,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,9,6,0,0,0,6,0,0,0,5,5,0,11,257,34,9,0,298,17,5,17,318,17,0,338,60,12,5,4,77,7,0,11,90,24,0,112,0,0,0,0,0,0,0,0,0,0,0,5,316,51,11,8,375,24,8,31,405,47,5,455,156,24,0,4,187,0,0,0,183,15,0,202,151,37,4,0,191,4,0,4,197,14,0,205
POA3173,187,10,9,14,206,49,0,254,3,0,0,3,6,0,0,0,6,0,0,3,649,125,11,11,803,17,9,21,824,78,3,905,201,27,3,3,227,0,0,4,235,15,0,248,122,31,0,0,151,0,0,0,150,15,0,169,7,6,0,0,17,0,0,0,17,6,0,17,0,0,0,0,4,0,0,0,4,0,0,0,331,59,0,3,395,0,3,7,401,31,0,433,3,0,0,0,3,0,0,0,3,0,0,5,6,0,0,0,6,0,3,3,9,0,0,9,11,0,0,0,11,0,3,3,11,0,0,13,335,59,0,3,402,0,5,5,406,35,0,446,86,22,0,5,112,0,3,3,119,39,0,153,0,0,0,0,0,0,0,0,0,0,4,5,425,84,5,8,518,0,8,14,528,69,4,604,250,38,3,0,294,0,0,4,296,15,0,313,146,25,0,4,172,3,3,5,184,19,0,203
POA3174,216,6,0,11,232,82,0,312,0,0,0,0,4,0,0,0,8,0,10,13,455,119,18,8,597,27,10,35,629,126,11,767,111,14,0,0,129,3,3,6,132,12,0,145,84,34,4,0,119,5,0,6,125,19,0,144,0,0,0,0,4,0,0,0,4,0,0,9,0,0,0,0,3,0,0,0,3,0,0,3,193,51,3,3,253,10,3,10,266,31,0,298,8,0,0,0,8,0,0,0,10,0,0,13,5,0,0,0,7,6,0,6,8,0,0,9,12,0,0,0,13,3,0,4,18,4,0,18,203,49,3,3,267,14,5,20,286,32,0,319,96,40,0,4,140,9,0,7,151,62,0,211,0,0,0,0,0,0,0,0,3,0,0,3,302,89,6,12,409,24,3,24,435,90,4,534,147,26,3,0,184,9,0,9,190,17,0,209,123,24,3,0,154,0,0,6,162,22,0,182
POA3175,387,25,3,29,424,174,0,598,0,0,0,8,6,0,0,0,6,3,11,21,800,166,21,20,1012,59,4,64,1073,235,18,1324,155,34,3,0,193,5,4,8,200,20,0,215,123,44,0,0,159,5,0,12,167,23,0,194,5,4,3,0,16,0,0,0,16,6,0,13,0,0,0,0,0,0,0,0,4,0,3,7,282,78,9,0,368,11,3,19,383,43,4,432,4,5,0,0,8,7,0,7,14,5,0,14,12,0,0,0,11,4,6,0,15,3,0,23,16,3,0,0,21,11,6,11,29,3,0,30,297,82,9,3,389,21,6,24,415,50,4,468,164,66,3,6,244,24,3,23,263,109,0,381,0,0,0,0,6,0,0,0,6,0,10,9,469,151,11,7,632,44,11,45,688,157,17,853,209,22,4,0,238,5,0,10,252,25,0,267,156,43,0,5,203,6,3,7,210,28,6,246
POA3177,108,8,0,11,113,47,3,167,0,0,0,0,0,0,0,0,0,0,0,4,161,59,6,3,223,10,4,15,236,58,4,300,25,4,0,0,29,0,0,0,29,6,0,33,17,4,5,0,31,0,0,0,31,6,0,35,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,47,6,5,4,63,0,0,0,63,11,0,76,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,4,3,0,0,3,48,11,5,4,61,0,0,4,64,11,0,75,41,19,0,4,61,6,0,8,65,37,0,104,0,0,0,0,0,0,0,0,0,0,0,0,88,26,0,8,124,5,3,7,138,49,0,185,29,3,0,0,32,0,0,0,31,3,0,37,23,14,0,0,36,0,0,0,34,10,0,44
POA3178,153,0,0,0,153,11,0,163,3,0,0,0,3,0,0,0,3,0,0,5,891,89,12,10,1002,7,0,7,1013,39,0,1052,222,24,5,0,252,3,0,3,258,3,0,265,242,27,0,0,273,4,0,4,275,10,0,282,13,0,4,0,15,0,0,0,15,0,0,15,5,0,0,0,8,0,0,0,8,0,0,6,480,52,15,5,551,4,0,11,553,10,0,567,8,0,0,0,8,0,0,0,8,0,0,8,7,0,0,0,10,0,0,0,10,0,0,14,12,0,0,0,13,0,0,0,13,0,0,14,495,51,15,5,562,4,0,11,569,16,0,583,84,14,0,5,99,4,0,4,104,11,0,116,0,0,0,0,0,0,0,0,0,0,4,5,583,66,11,4,667,9,0,8,677,29,4,704,351,25,7,0,385,6,0,5,393,9,0,401,325,49,5,0,374,3,0,3,375,8,0,385
POA3179,25,0,0,0,25,0,0,26,0,0,0,0,3,0,0,0,3,0,0,3,146,19,0,0,174,9,0,8,179,10,0,184,49,0,0,0,49,0,0,0,49,3,0,50,46,9,0,0,56,0,0,0,56,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,9,0,0,105,0,0,0,105,5,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,9,0,0,103,0,0,0,103,5,0,107,18,7,0,0,15,0,0,0,15,5,0,26,0,0,0,0,0,0,0,0,0,0,0,0,109,9,6,0,124,0,0,0,124,14,0,132,67,8,0,0,71,0,0,0,71,4,0,74,49,9,0,0,58,0,0,0,58,6,0,65
POA3180,30,0,0,0,30,8,0,29,0,0,0,0,0,0,0,0,0,0,0,0,166,25,3,0,190,0,0,0,189,11,0,198,51,4,0,0,53,0,0,0,54,3,0,60,34,5,0,0,48,0,0,0,48,0,0,46,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,88,12,3,0,103,0,0,0,106,7,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,6,0,0,6,88,12,3,0,105,6,0,6,106,7,0,116,17,4,0,0,18,0,0,0,18,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,105,14,3,0,121,6,0,6,125,7,0,129,64,5,0,0,70,3,0,3,72,4,0,74,65,7,3,0,75,0,0,0,76,3,0,78
POA3181,15,0,0,0,15,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,127,17,0,0,146,4,0,4,147,7,0,162,39,8,0,0,50,5,0,5,51,3,0,52,37,3,0,0,43,0,0,0,43,4,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,19,0,0,92,5,0,5,95,5,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,4,81,19,0,0,92,5,0,5,101,5,0,103,13,0,0,0,17,0,0,0,17,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,92,14,0,0,108,5,0,5,116,3,0,119,50,12,0,0,54,0,0,0,54,3,0,64,47,3,0,0,51,0,0,0,51,3,0,52
POA3182,23,0,0,0,23,6,0,29,0,0,0,0,0,0,0,0,0,0,0,0,176,18,0,3,196,3,0,3,197,12,0,215,61,4,0,0,66,0,0,0,66,9,0,73,27,7,0,0,39,3,0,3,40,4,0,42,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,96,11,3,0,106,3,0,3,112,4,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,4,95,11,3,0,109,3,0,3,113,4,0,118,11,0,0,0,9,0,0,0,9,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,105,11,4,0,123,3,0,3,127,9,0,131,61,7,0,0,73,0,0,0,72,11,0,80,36,9,0,0,46,0,0,0,49,0,0,48
POA3183,65,3,0,3,64,14,0,75,4,3,0,0,7,0,0,0,7,0,3,9,280,94,6,8,397,6,4,10,401,25,3,429,60,5,0,0,65,0,0,0,66,3,0,70,85,19,0,0,109,5,0,5,110,4,0,117,0,0,3,0,5,0,0,0,5,3,0,8,4,0,0,0,4,0,0,0,4,0,0,4,153,30,3,0,179,10,0,10,190,12,0,202,0,0,0,0,0,0,0,0,7,0,0,7,3,0,0,0,3,0,0,0,3,0,0,3,4,0,0,0,4,0,0,0,5,0,0,5,153,30,3,0,182,10,0,10,194,12,0,205,17,12,0,0,29,3,0,3,29,8,0,42,0,4,0,4,7,0,0,0,7,0,0,6,176,44,4,4,222,12,0,12,230,22,0,255,68,14,0,0,88,0,0,0,88,4,0,94,95,35,0,0,130,3,0,3,132,9,0,139
POA3184,28,0,0,0,28,4,0,31,0,0,0,0,0,0,0,0,0,0,0,0,199,35,0,5,245,3,0,3,247,10,0,262,63,5,0,0,74,0,0,3,79,0,0,78,58,5,0,0,65,0,0,0,67,0,0,71,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,17,0,0,142,7,0,5,152,5,0,157,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,7,0,0,7,4,0,0,0,4,0,0,0,10,0,0,10,133,17,0,0,148,3,0,3,154,5,0,162,22,0,0,0,22,0,0,0,22,3,0,24,0,0,0,0,0,0,0,0,0,0,0,0,151,17,0,0,172,4,0,8,176,8,0,182,62,10,4,0,75,0,0,0,76,0,0,80,84,15,0,0,97,0,0,0,97,3,0,102
POA3185,57,3,0,3,55,7,0,63,6,0,0,0,3,0,0,0,6,0,3,6,323,56,3,5,388,8,0,8,397,19,5,415,86,14,0,0,100,0,0,0,104,0,0,103,80,16,0,0,95,0,0,0,93,3,0,101,0,6,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,167,28,3,0,199,5,0,5,202,8,0,212,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,3,0,0,0,3,0,0,0,3,0,0,3,170,28,3,0,204,5,0,5,206,8,0,218,30,6,0,7,36,0,0,0,36,5,0,42,0,0,0,0,5,0,0,0,4,0,0,4,200,37,3,5,242,4,0,4,247,11,0,261,112,11,3,0,128,0,8,7,133,4,0,141,84,18,0,0,107,3,0,3,104,0,0,104
POA3186,130,0,0,4,134,18,0,153,3,0,0,6,6,0,0,0,6,0,4,7,539,71,13,9,633,15,0,15,650,45,4,700,151,9,0,0,171,3,0,3,169,11,0,176,157,25,0,0,181,8,0,8,185,4,0,192,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,313,35,5,3,352,7,0,7,360,17,0,374,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,5,0,0,5,9,0,0,0,9,0,0,0,9,0,0,9,323,35,5,3,364,7,0,7,368,17,0,389,80,12,0,3,95,0,0,0,95,12,0,107,0,0,0,0,0,0,0,0,0,0,0,4,401,48,5,3,459,7,0,7,466,27,0,492,227,16,0,0,252,5,0,5,256,14,0,271,200,28,5,4,232,6,0,5,241,9,0,248
POA3187,100,0,0,0,95,7,0,105,0,0,0,0,5,0,0,0,5,0,3,4,534,67,5,4,613,12,3,17,629,20,3,647,164,19,0,0,189,3,0,5,189,10,0,199,133,12,0,0,143,0,0,0,145,0,0,149,6,5,0,0,11,0,0,0,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,308,33,3,0,338,5,0,8,348,12,0,362,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,7,0,0,7,7,0,0,0,7,0,0,0,11,0,0,12,311,33,3,0,347,10,0,6,356,11,0,369,65,6,0,0,70,3,0,3,72,7,0,82,0,0,0,0,3,0,0,0,3,0,0,3,377,40,3,0,420,8,4,9,433,23,0,454,217,23,0,0,241,11,0,15,254,21,0,273,153,28,0,0,186,3,0,3,189,4,0,195
POA3188,107,0,0,0,107,6,0,115,0,0,0,5,0,0,0,0,0,0,0,0,544,48,3,4,594,11,0,11,605,22,0,628,143,13,0,0,162,3,0,4,162,6,0,167,139,10,0,0,154,0,0,0,156,0,0,160,7,0,0,0,8,0,0,0,8,0,0,8,4,0,0,0,4,0,0,0,4,0,0,4,297,26,0,0,327,6,0,4,329,9,0,335,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,9,0,0,0,9,0,0,7,7,0,0,0,10,0,0,0,10,0,0,8,300,30,0,0,331,6,0,4,337,11,0,344,61,0,0,0,62,0,0,0,64,6,0,67,0,0,0,0,0,0,0,0,0,0,0,0,357,31,0,0,391,7,0,3,397,17,0,416,200,33,4,3,229,10,0,10,236,4,0,244,193,25,0,0,216,0,0,4,213,4,0,220
POA3189,24,0,0,0,25,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,151,21,0,0,174,4,0,4,173,8,0,186,36,0,0,0,36,0,0,0,36,0,0,43,47,10,0,0,54,0,0,0,53,6,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,9,0,0,99,0,0,0,95,7,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,5,85,9,0,0,97,0,0,0,102,7,0,106,5,0,0,0,5,0,0,0,5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,91,11,0,0,102,0,0,0,107,8,0,114,42,3,3,0,52,0,0,0,52,0,0,53,47,10,0,0,56,0,0,0,56,0,0,64
POA3190,42,0,0,0,42,8,0,50,0,0,0,0,0,0,0,0,0,0,4,3,255,24,11,0,293,6,0,6,298,21,4,321,57,14,0,0,73,0,0,6,77,0,0,78,65,11,3,0,83,0,0,3,85,0,0,87,5,0,0,0,8,0,0,0,8,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,131,22,6,0,165,3,4,3,174,6,0,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,135,22,6,0,169,3,4,7,173,6,0,176,21,0,0,0,22,0,0,0,22,11,0,27,0,0,0,0,0,0,0,0,0,0,0,0,152,27,10,0,190,3,4,7,192,14,0,211,85,4,3,0,89,3,0,3,93,0,0,94,95,15,5,0,120,4,0,0,118,3,0,122
POA3191,49,6,0,6,52,7,0,55,0,0,0,0,0,0,0,0,0,0,0,0,301,20,0,0,321,0,0,0,327,22,4,354,95,7,0,0,102,0,0,0,104,0,0,111,72,7,3,0,87,0,0,0,89,7,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,12,4,0,196,3,0,3,195,9,0,205,3,0,0,0,3,0,0,0,3,0,0,3,6,0,0,0,6,0,0,0,6,3,0,3,5,0,0,0,5,0,0,0,5,3,0,6,180,12,4,0,201,3,0,3,200,11,0,210,40,3,0,0,43,0,0,0,45,6,0,52,0,0,0,0,0,0,0,0,0,0,0,0,217,18,4,6,242,0,0,0,246,11,0,261,108,11,0,0,122,0,0,0,122,5,0,124,98,18,3,0,120,0,0,0,119,0,0,123
POA3192,70,5,0,5,69,9,0,82,0,0,0,0,0,0,0,0,0,0,5,3,584,46,11,10,649,6,0,8,664,23,3,689,140,13,0,0,157,10,0,10,168,6,0,172,157,20,0,0,179,3,0,3,180,9,0,193,15,0,0,0,12,0,0,0,12,0,0,12,0,0,0,5,5,0,0,0,5,0,0,5,315,30,3,6,355,9,0,9,365,14,0,382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,5,0,0,5,316,35,3,6,360,9,0,9,366,14,0,380,24,0,0,0,29,0,0,0,29,5,0,38,0,0,0,0,3,0,0,0,3,0,4,4,343,32,3,9,388,9,0,9,401,22,4,424,173,21,7,0,196,6,0,6,207,9,0,218,175,36,0,0,215,5,0,5,218,9,0,230
POA3193,94,0,0,0,94,15,0,105,0,0,0,0,0,0,0,0,0,0,6,0,665,71,9,14,747,12,0,10,762,32,6,800,182,26,3,0,214,0,3,0,219,10,0,234,171,28,3,3,205,0,0,0,204,3,0,209,12,0,3,0,17,0,0,0,17,0,0,17,3,0,0,3,5,0,0,0,5,0,0,6,371,58,9,3,439,7,3,6,445,17,0,465,5,0,0,0,5,0,0,0,5,0,0,5,4,0,0,0,4,0,0,0,4,0,0,4,12,0,0,0,12,0,0,0,12,0,0,12,378,58,9,3,453,7,3,6,457,17,0,476,46,10,0,0,59,0,0,0,59,6,0,61,0,0,0,0,0,0,0,0,0,0,5,3,429,65,9,5,514,7,3,6,517,17,3,543,262,22,4,0,294,3,0,3,296,12,3,310,251,33,5,6,291,3,0,3,295,10,0,303
