POA_CODE_2021,D_15_17_FPEAW_MPEFT,D_15_17_FPEAW_MPEPT,D_15_17_FPEAW_MPEAW,D_15_17_FPEAW_MPEHNS,D_15_17_FPEAW_MPET,D_15_17_FPEAW_MPULFTW,D_15_17_FPEAW_MPULPTW,D_15_17_FPEAW_MPUT,D_15_17_FPEAW_MPTLF,D_15_17_FPEAW_MPNLF,D_15_17_FPEAW_MPLFSNS,D_15_17_FPEAW_T,D_15_17_FPHNS_MPEFT,D_15_17_FPHNS_MPEPT,D_15_17_FPHNS_MPEAW,D_15_17_FPHNS_MPEHNS,D_15_17_FPHNS_MPET,D_15_17_FPHNS_MPULFTW,D_15_17_FPHNS_MPULPTW,D_15_17_FPHNS_MPUT,D_15_17_FPHNS_MPTLF,D_15_17_FPHNS_MPNLF,D_15_17_FPHNS_MPLFSNS,D_15_17_FPHNS_T,D_15_17_FPET_MPEFT,D_15_17_FPET_MPEPT,D_15_17_FPET_MPEAW,D_15_17_FPET_MPEHNS,D_15_17_FPET_MPET,D_15_17_FPET_MPULFTW,D_15_17_FPET_MPULPTW,D_15_17_FPET_MPUT,D_15_17_FPET_MPTLF,D_15_17_FPET_MPNLF,D_15_17_FPET_MPLFSNS,D_15_17_FPET_T,D_15_17_FPULFTW_MPEFT,D_15_17_FPULFTW_MPEPT,D_15_17_FPULFTW_MPEAW,D_15_17_FPULFTW_MPEHNS,D_15_17_FPULFTW_MPET,D_15_17_FPULFTW_MPULFTW,D_15_17_FPULFTW_MPULPTW,D_15_17_FPULFTW_MPUT,D_15_17_FPULFTW_MPTLF,D_15_17_FPULFTW_MPNLF,D_15_17_FPULFTW_MPLFSNS,D_15_17_FPULFTW_T,D_15_17_FPULPTW_MPEFT,D_15_17_FPULPTW_MPEPT,D_15_17_FPULPTW_MPEAW,D_15_17_FPULPTW_MPEHNS,D_15_17_FPULPTW_MPET,D_15_17_FPULPTW_MPULFTW,D_15_17_FPULPTW_MPULPTW,D_15_17_FPULPTW_MPUT,D_15_17_FPULPTW_MPTLF,D_15_17_FPULPTW_MPNLF,D_15_17_FPULPTW_MPLFSNS,D_15_17_FPULPTW_T,D_15_17_FPUT_MPEFT,D_15_17_FPUT_MPEPT,D_15_17_FPUT_MPEAW,D_15_17_FPUT_MPEHNS,D_15_17_FPUT_MPET,D_15_17_FPUT_MPULFTW,D_15_17_FPUT_MPULPTW,D_15_17_FPUT_MPUT,D_15_17_FPUT_MPTLF,D_15_17_FPUT_MPNLF,D_15_17_FPUT_MPLFSNS,D_15_17_FPUT_T,D_15_17_FPTLF_MPEFT,D_15_17_FPTLF_MPEPT,D_15_17_FPTLF_MPEAW,D_15_17_FPTLF_MPEHNS,D_15_17_FPTLF_MPET,D_15_17_FPTLF_MPULFTW,D_15_17_FPTLF_MPULPTW,D_15_17_FPTLF_MPUT,D_15_17_FPTLF_MPTLF,D_15_17_FPTLF_MPNLF,D_15_17_FPTLF_MPLFSNS,D_15_17_FPTLF_T,D_15_17_FPNLF_MPEFT,D_15_17_FPNLF_MPEPT,D_15_17_FPNLF_MPEAW,D_15_17_FPNLF_MPEHNS,D_15_17_FPNLF_MPET,D_15_17_FPNLF_MPULFTW,D_15_17_FPNLF_MPULPTW,D_15_17_FPNLF_MPUT,D_15_17_FPNLF_MPTLF,D_15_17_FPNLF_MPNLF,D_15_17_FPNLF_MPLFSNS,D_15_17_FPNLF_T,D_15_17_FPLFSNS_MPEFT,D_15_17_FPLFSNS_MPEPT,D_15_17_FPLFSNS_MPEAW,D_15_17_FPLFSNS_MPEHNS,D_15_17_FPLFSNS_MPET,D_15_17_FPLFSNS_MPULFTW,D_15_17_FPLFSNS_MPULPTW,D_15_17_FPLFSNS_MPUT,D_15_17_FPLFSNS_MPTLF,D_15_17_FPLFSNS_MPNLF,D_15_17_FPLFSNS_MPLFSNS,D_15_17_FPLFSNS_T,D_15_17_FPT_MPEFT,D_15_17_FPT_MPEPT,D_15_17_FPT_MPEAW,D_15_17_FPT_MPEHNS,D_15_17_FPT_MPET,D_15_17_FPT_MPULFTW,D_15_17_FPT_MPULPTW,D_15_17_FPT_MPUT,D_15_17_FPT_MPTLF,D_15_17_FPT_MPNLF,D_15_17_FPT_MPLFSNS,D_15_17_FPT_T,D_18_20_FPEFT_MPEFT,D_18_20_FPEFT_MPEPT,D_18_20_FPEFT_MPEAW,D_18_20_FPEFT_MPEHNS,D_18_20_FPEFT_MPET,D_18_20_FPEFT_MPULFTW,D_18_20_FPEFT_MPULPTW,D_18_20_FPEFT_MPUT,D_18_20_FPEFT_MPTLF,D_18_20_FPEFT_MPNLF,D_18_20_FPEFT_MPLFSNS,D_18_20_FPEFT_T,D_18_20_FPEPT_MPEFT,D_18_20_FPEPT_MPEPT,D_18_20_FPEPT_MPEAW,D_18_20_FPEPT_MPEHNS,D_18_20_FPEPT_MPET,D_18_20_FPEPT_MPULFTW,D_18_20_FPEPT_MPULPTW,D_18_20_FPEPT_MPUT,D_18_20_FPEPT_MPTLF,D_18_20_FPEPT_MPNLF,D_18_20_FPEPT_MPLFSNS,D_18_20_FPEPT_T,D_18_20_FPEAW_MPEFT,D_18_20_FPEAW_MPEPT,D_18_20_FPEAW_MPEAW,D_18_20_FPEAW_MPEHNS,D_18_20_FPEAW_MPET,D_18_20_FPEAW_MPULFTW,D_18_20_FPEAW_MPULPTW,D_18_20_FPEAW_MPUT,D_18_20_FPEAW_MPTLF,D_18_20_FPEAW_MPNLF,D_18_20_FPEAW_MPLFSNS,D_18_20_FPEAW_T,D_18_20_FPHNS_MPEFT,D_18_20_FPHNS_MPEPT,D_18_20_FPHNS_MPEAW,D_18_20_FPHNS_MPEHNS,D_18_20_FPHNS_MPET,D_18_20_FPHNS_MPULFTW,D_18_20_FPHNS_MPULPTW,D_18_20_FPHNS_MPUT,D_18_20_FPHNS_MPTLF,D_18_20_FPHNS_MPNLF,D_18_20_FPHNS_MPLFSNS,D_18_20_FPHNS_T,D_18_20_FPET_MPEFT,D_18_20_FPET_MPEPT,D_18_20_FPET_MPEAW,D_18_20_FPET_MPEHNS,D_18_20_FPET_MPET,D_18_20_FPET_MPULFTW,D_18_20_FPET_MPULPTW,D_18_20_FPET_MPUT,D_18_20_FPET_MPTLF,D_18_20_FPET_MPNLF,D_18_20_FPET_MPLFSNS,D_18_20_FPET_T,D_18_20_FPULFTW_MPEFT,D_18_20_FPULFTW_MPEPT,D_18_20_FPULFTW_MPEAW,D_18_20_FPULFTW_MPEHNS,D_18_20_FPULFTW_MPET,D_18_20_FPULFTW_MPULFTW,D_18_20_FPULFTW_MPULPTW,D_18_20_FPULFTW_MPUT,D_18_20_FPULFTW_MPTLF,D_18_20_FPULFTW_MPNLF,D_18_20_FPULFTW_MPLFSNS,D_18_20_FPULFTW_T,D_18_20_FPULPTW_MPEFT,D_18_20_FPULPTW_MPEPT,D_18_20_FPULPTW_MPEAW,D_18_20_FPULPTW_MPEHNS,D_18_20_FPULPTW_MPET,D_18_20_FPULPTW_MPULFTW,D_18_20_FPULPTW_MPULPTW,D_18_20_FPULPTW_MPUT
POA3175,9,3,0,0,16,0,0,0,16,12,0,22,4,0,0,3,10,0,0,0,10,0,0,8,376,69,6,6,460,17,0,23,481,67,6,550,7,0,0,0,10,4,0,4,9,0,0,13,14,4,0,0,16,5,0,3,18,0,0,19,19,4,0,0,25,6,0,7,32,4,0,32,398,76,6,6,487,22,5,31,511,64,6,585,189,64,10,4,275,26,3,30,299,128,0,431,0,0,0,0,0,0,0,0,4,5,3,5,589,138,15,15,761,50,3,58,816,200,6,1019,136,30,3,0,173,5,0,5,175,19,0,192,93,38,0,0,127,0,0,10,138,15,0,148,3,0,0,0,3,0,0,0,4,0,0,5,0,0,0,3,5,0,0,0,5,0,0,5,229,67,6,5,308,9,0,12,327,31,0,353,3,0,0,0,5,3,0,3,8,4,0,19,3,0,0,0,0,0,3,3
POA3177,3,0,0,0,3,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,53,16,0,0,69,3,0,3,72,10,0,84,0,0,0,0,0,0,0,0,5,7,0,10,0,6,0,0,5,0,0,0,4,0,0,4,4,6,0,0,10,0,0,0,8,7,0,10,58,13,0,0,76,7,0,7,82,13,0,95,51,24,0,6,80,3,0,5,94,46,0,138,0,0,0,0,0,0,0,0,0,0,0,0,106,41,5,8,157,13,0,8,172,59,0,236,13,0,0,0,14,0,0,0,14,3,0,16,15,0,0,0,22,0,0,0,22,4,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,3,0,0,32,0,0,0,32,6,0,41,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6
POA3178,18,0,0,0,21,0,0,0,21,3,0,23,4,0,0,5,8,0,0,0,8,0,0,8,697,71,18,4,785,3,0,11,792,21,0,817,15,0,0,0,15,3,0,3,15,0,0,15,12,0,0,0,13,0,0,0,13,0,0,13,19,0,0,0,22,3,0,3,24,0,0,24,714,75,18,4,812,9,0,9,823,21,0,842,127,15,0,0,143,4,0,4,146,20,0,165,3,0,0,0,3,0,0,0,3,0,0,5,845,92,18,7,957,11,0,14,972,40,3,1009,233,21,5,0,255,3,0,3,259,16,0,275,204,28,5,0,237,6,0,5,243,21,0,259,14,0,0,0,15,0,0,0,15,0,0,20,0,0,0,4,7,0,0,0,7,0,0,9,442,48,13,6,511,13,0,13,525,37,0,561,3,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0
POA3179,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,125,16,0,0,139,0,0,0,139,9,0,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,124,16,0,0,140,0,0,0,140,9,0,148,22,9,0,0,30,0,0,0,30,5,0,38,0,0,0,0,0,0,0,0,0,0,0,0,144,21,0,0,170,0,0,0,170,10,0,188,37,5,3,0,47,0,0,0,47,0,0,42,38,9,0,0,46,0,0,0,48,4,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,3,74,12,4,4,95,0,0,0,92,3,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA3180,3,0,0,0,7,0,0,0,7,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,137,18,4,0,156,4,0,8,161,8,0,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,18,4,0,160,4,0,8,164,8,0,174,18,4,0,0,24,0,0,0,24,3,0,29,0,0,0,0,0,0,0,0,0,0,0,0,158,20,4,0,184,4,0,8,188,18,0,202,34,0,0,0,39,0,0,0,39,0,0,39,30,14,0,0,38,4,0,4,42,0,0,43,0,0,0,0,3,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,66,14,3,0,84,4,0,4,87,4,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA3181,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,91,15,0,0,109,0,0,0,108,11,0,121,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,3,0,0,0,3,0,0,0,3,0,0,3,98,15,0,0,108,0,0,0,116,11,0,122,19,9,0,0,22,0,0,0,22,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,112,17,0,0,134,0,0,0,134,17,0,151,50,4,0,0,56,0,0,0,56,0,0,56,24,3,0,0,32,0,0,0,32,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,7,0,0,86,0,0,0,86,5,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA3182,9,0,0,0,9,0,0,0,9,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,105,18,0,0,124,0,0,4,125,14,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,18,0,0,124,0,0,4,125,14,0,135,18,3,0,0,26,0,0,0,26,0,0,27,3,0,0,0,3,0,0,0,3,0,0,3,124,20,4,0,148,0,0,4,147,16,0,167,30,5,0,0,35,0,0,0,35,0,0,40,16,4,0,0,18,0,0,0,18,0,0,20,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,53,7,0,0,61,0,0,0,60,7,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA3183,5,0,0,0,6,0,0,0,6,0,0,6,4,0,0,0,6,0,0,0,6,0,0,6,177,44,0,0,226,3,0,3,227,11,0,238,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,5,0,0,5,179,52,0,0,229,3,0,3,231,11,0,240,33,13,0,6,53,0,0,0,53,6,0,54,0,0,0,0,0,0,0,0,0,0,0,4,211,64,0,3,279,3,0,3,277,17,0,297,29,6,0,0,41,4,0,6,41,0,0,41,55,4,0,0,66,0,0,0,66,4,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,15,0,0,103,4,0,6,114,3,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA3184,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,150,23,3,0,176,0,0,0,178,3,0,186,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,3,0,0,3,4,0,0,0,3,0,0,0,3,0,0,8,153,23,3,4,184,0,0,0,184,7,0,190,23,3,0,0,24,0,0,0,26,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,178,23,3,4,208,5,0,5,209,11,0,219,46,7,4,0,48,0,0,0,49,0,0,55,40,5,0,0,50,0,0,0,50,4,0,56,5,0,0,0,6,0,0,0,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,89,13,4,0,106,0,0,0,109,4,0,115,0,0,0,3,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0
POA3185,3,0,0,0,7,0,0,0,7,0,0,7,0,0,0,0,6,0,0,0,6,0,0,6,201,34,5,0,240,4,8,10,249,4,0,257,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,5,0,0,5,5,0,0,0,5,0,0,0,6,0,0,6,212,34,5,0,245,7,8,14,260,4,0,265,38,10,0,3,56,0,0,0,56,8,0,58,0,0,0,0,0,0,0,0,0,0,0,0,251,42,5,3,297,7,8,14,308,10,0,323,67,9,0,0,77,4,0,4,81,7,0,84,61,9,0,0,77,0,0,0,76,0,0,76,3,0,0,0,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,134,21,5,0,163,5,0,8,166,3,0,170,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0
POA3186,7,0,0,0,12,0,0,0,12,0,0,12,0,0,0,3,3,0,0,0,3,0,0,3,434,49,4,13,499,12,0,14,509,24,0,534,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,3,0,0,0,3,0,0,11,4,0,0,0,7,0,0,0,7,0,0,9,444,46,4,13,501,12,0,14,510,28,0,540,109,23,0,3,135,0,0,0,135,14,0,148,0,0,0,0,4,0,0,0,4,0,0,0,556,72,4,16,638,12,0,14,654,43,0,692,159,12,4,0,173,0,0,0,174,13,0,190,140,19,0,0,168,4,0,7,174,12,0,187,12,5,0,0,8,0,0,0,8,3,0,16,4,0,0,3,10,0,0,0,10,0,0,9,310,38,5,7,358,8,0,8,364,28,0,397,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0
POA3187,4,0,0,0,9,0,0,0,9,0,0,9,4,0,0,0,4,0,0,0,4,0,0,4,378,56,5,0,438,13,0,15,454,28,0,474,4,0,0,0,5,3,0,3,7,0,0,7,12,0,0,0,12,0,0,0,12,0,0,14,15,0,0,0,16,3,0,3,18,0,0,22,389,55,5,0,450,16,0,19,468,30,0,495,72,15,0,0,88,0,0,0,87,12,0,100,0,0,0,0,0,0,0,0,0,0,0,0,465,67,5,3,539,19,0,21,556,44,0,593,119,13,0,0,134,5,0,5,142,10,0,152,116,16,7,0,137,0,0,0,139,0,0,139,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,238,30,4,0,276,12,0,12,287,11,0,293,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,3,0,0,0
POA3188,15,0,0,0,19,0,0,0,19,0,0,19,3,0,0,0,3,0,0,0,3,0,0,3,404,48,4,3,464,5,0,5,475,5,0,477,6,0,0,0,6,0,0,0,6,0,0,6,8,0,0,0,8,0,0,0,3,0,0,3,10,0,0,0,10,0,0,0,10,0,0,10,413,48,4,3,476,8,0,7,483,5,0,484,75,5,3,0,87,0,0,0,88,3,0,95,5,0,0,0,5,0,0,0,5,0,0,4,501,61,6,3,564,8,0,15,576,12,0,588,140,19,3,0,162,0,0,0,162,6,0,170,145,17,0,0,163,0,0,0,163,3,0,164,13,0,4,0,19,0,0,0,19,0,0,19,3,0,0,0,8,0,0,0,8,0,0,8,304,34,6,0,344,4,0,5,348,12,0,357,4,0,0,0,4,0,0,0,4,0,0,4,7,0,0,0,10,0,0,0
POA3189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,11,0,0,109,0,0,0,109,3,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,11,0,0,108,0,0,0,108,3,0,113,13,0,0,0,13,0,0,0,13,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,107,11,0,0,121,0,0,0,121,3,0,132,23,0,0,0,22,0,0,0,22,0,0,22,31,0,0,0,33,0,0,0,33,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,4,0,0,55,0,0,0,55,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA3190,3,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,180,23,11,0,213,6,0,9,217,3,0,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,23,11,0,215,6,0,9,221,3,0,227,23,0,0,0,23,0,0,0,23,12,0,33,0,0,0,0,0,0,0,0,0,0,0,0,208,23,11,0,240,6,0,9,250,12,0,260,46,15,0,0,64,0,0,4,64,3,0,67,49,12,0,0,55,3,0,3,53,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,20,0,0,121,5,0,0,122,6,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA3191,9,0,0,0,9,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,216,26,3,4,249,0,0,0,251,3,0,255,3,0,0,0,3,0,0,0,3,0,0,3,4,0,0,0,4,0,0,0,4,0,0,4,5,0,0,0,5,0,0,0,5,0,0,6,219,26,3,4,253,0,0,0,255,3,0,260,40,3,0,4,41,0,0,4,46,14,0,56,0,0,0,0,0,0,0,0,0,0,0,0,253,29,3,0,296,0,0,6,300,14,0,317,58,16,0,0,74,0,0,0,75,5,0,77,76,7,3,0,82,0,0,5,86,3,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,20,4,0,156,0,0,3,163,8,0,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA3192,7,0,0,0,11,0,0,0,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,358,54,12,0,423,10,0,10,432,20,0,457,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,5,0,0,0,5,0,0,5,8,0,0,0,8,0,0,0,8,0,0,9,368,54,12,0,434,10,0,10,438,21,0,467,41,6,0,0,51,0,0,0,51,5,0,53,6,0,0,0,6,0,0,0,6,0,0,3,406,63,13,0,487,10,0,10,496,29,7,524,104,20,6,0,120,5,0,5,129,11,0,137,98,11,4,0,118,0,0,0,116,4,0,119,3,0,0,0,7,0,0,0,7,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,207,30,4,0,248,5,0,6,255,16,0,269,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0
POA3193,10,0,3,0,15,0,0,0,15,3,0,18,5,0,0,0,10,0,0,0,10,0,0,6,523,61,11,8,607,9,0,9,608,22,3,636,3,0,0,0,3,0,0,0,3,0,0,3,6,0,0,0,6,0,0,0,6,0,0,6,12,0,0,0,12,0,0,0,12,0,0,12,542,61,11,8,617,9,0,9,625,22,3,647,75,9,0,0,84,0,0,0,84,21,0,105,0,0,0,0,0,0,0,0,0,0,0,0,617,68,14,8,703,9,0,9,709,44,3,755,167,23,5,0,197,3,0,3,197,15,0,209,144,23,0,0,171,0,3,3,176,8,0,183,11,4,4,0,13,0,0,0,13,0,0,17,8,0,0,0,8,0,0,0,8,0,0,7,328,47,11,4,389,3,3,4,393,23,3,414,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,9,0,0,0
POA3194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,3,231,27,0,4,257,0,0,0,265,7,0,276,3,0,0,0,3,0,0,0,3,0,0,3,7,0,0,0,3,0,0,0,3,0,0,3,5,0,0,0,9,0,0,0,9,0,0,5,237,29,0,4,267,0,0,0,275,6,0,279,25,8,0,0,27,0,0,0,27,6,0,30,0,0,0,0,0,0,0,0,0,0,0,0,257,32,0,9,295,5,0,5,306,15,0,317,61,10,0,0,70,0,0,0,73,4,0,75,64,8,0,0,75,0,0,0,75,0,0,76,6,0,0,0,6,0,0,0,5,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,127,16,4,0,148,3,0,3,152,5,0,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA3195,11,0,0,0,19,0,0,0,19,3,0,25,0,0,0,0,3,0,0,0,3,0,0,3,940,95,17,6,1058,13,0,16,1072,35,0,1107,8,0,0,0,8,0,0,0,8,0,0,8,16,4,0,0,18,0,0,0,18,0,0,17,24,4,0,0,26,0,0,0,26,0,0,26,966,105,17,6,1083,13,0,16,1094,34,0,1133,95,14,0,0,113,0,0,0,111,15,0,126,0,0,0,0,0,0,0,0,0,0,0,0,1057,118,19,8,1194,13,6,15,1212,48,0,1260,255,20,9,0,280,9,0,9,287,9,0,301,200,26,10,0,232,0,0,5,233,13,5,251,11,0,0,0,14,0,0,0,14,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,463,48,9,0,521,10,0,9,533,24,6,563,8,0,0,0,8,0,0,0,8,0,0,8,6,0,0,0,12,0,0,0
POA3196,0,0,0,0,8,0,0,0,8,0,0,8,0,0,0,0,3,0,0,0,3,0,0,5,340,46,12,3,410,6,0,6,409,14,0,426,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,6,0,0,6,6,0,0,0,6,0,0,0,6,0,0,6,346,46,12,3,417,6,0,6,422,14,0,433,39,3,0,0,46,0,0,0,46,7,0,52,0,0,0,0,0,0,0,0,0,0,0,0,391,54,12,3,460,6,0,6,466,22,0,489,83,14,3,0,100,4,0,4,100,0,0,99,60,14,0,0,69,4,0,8,77,0,0,78,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,4,147,23,4,0,176,7,0,8,184,3,0,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA3197,8,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,175,23,3,0,208,3,0,6,210,11,0,218,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,4,0,0,4,3,0,0,0,4,0,0,0,4,0,0,4,182,25,3,0,213,3,0,6,214,11,0,228,34,0,0,0,38,0,0,0,38,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,217,25,3,0,248,3,0,6,247,14,0,267,43,5,3,0,56,0,0,3,56,7,0,62,48,6,0,0,55,0,0,0,53,0,0,53,6,0,0,0,6,0,0,0,6,0,0,7,0,0,0,0,3,0,0,0,3,0,0,3,98,7,3,0,113,3,0,0,114,6,0,127,6,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0
POA3198,7,0,0,0,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,159,22,6,0,188,3,0,6,191,16,0,208,4,0,0,0,4,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,3,0,0,3,166,22,6,0,193,4,0,5,198,16,0,213,12,0,0,0,17,0,0,0,18,13,0,26,3,0,0,0,3,0,0,0,3,0,0,3,177,28,6,0,215,4,0,5,214,27,0,241,40,3,0,0,41,0,0,0,41,4,0,48,28,0,0,0,33,0,0,0,33,0,0,33,3,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,5,0,0,75,0,0,0,75,4,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA3199,21,4,8,0,28,0,0,0,28,5,0,32,6,0,0,5,10,0,0,0,10,0,0,5,690,117,18,6,830,11,3,7,842,42,0,881,9,0,0,0,9,0,0,0,9,3,0,11,11,0,0,0,14,0,0,0,12,0,0,17,22,0,0,0,24,0,0,0,24,0,0,29,708,120,18,6,852,10,3,11,864,41,0,909,89,20,4,0,109,5,0,5,121,30,0,149,0,0,4,0,4,0,0,0,4,0,3,3,803,137,18,6,963,19,3,21,985,70,3,1060,146,21,0,0,169,0,0,0,172,11,0,176,152,29,5,0,181,3,0,8,188,9,0,202,13,0,0,0,13,0,0,0,13,0,0,14,5,0,0,0,5,0,0,0,5,0,0,5,302,55,5,0,365,4,0,10,375,25,0,395,4,0,0,0,4,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0
POA3200,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,12,6,0,0,21,0,0,0,21,6,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,0,0,21,0,0,0,21,6,0,32,9,0,0,0,9,0,0,0,9,8,0,16,0,0,0,0,0,0,0,0,0,0,0,0,26,6,0,0,28,0,0,0,28,16,0,46,4,0,0,0,4,0,0,0,4,0,0,0,4,3,0,0,6,0,0,0,6,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,10,0,0,0,10,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
